"x","y"
151.883581892796,-24.1716870415637
151.884327542282,-24.1712087714384
151.885152275805,-24.1711786441864
151.88496398048,-24.1725870932168
151.884060162921,-24.1736001220649
151.883570595076,-24.1730578315291
151.883581892796,-24.1716870415637
