"x","y"
151.217427458501,-23.8508662074505
151.221876198786,-23.8489093248567
151.222305586693,-23.8489163640028
151.222270390963,-23.8494935739764
151.221816366045,-23.850017990355
151.22226687139,-23.8508415704394
151.219567358891,-23.8512111256055
151.21674818091,-23.8524218587211
151.21580141577,-23.8524640935972
151.217427458501,-23.8508662074505
