"x","y"
151.239463061766,-23.8337130185488
151.241128720738,-23.8340247729017
151.240914946324,-23.8357349682091
151.240166735877,-23.8365455295266
151.239774816119,-23.8372670181719
151.239525412637,-23.8376500306626
151.238554520509,-23.8372759254391
151.238714851319,-23.8342207327807
151.239463061766,-23.8337130185488
