"x","y"
152.090883750049,-23.5076521882696
152.091059659101,-23.5073414156113
152.091335249949,-23.5073531428814
152.091722249863,-23.5079101882124
152.091599113527,-23.5081095518045
152.091200386343,-23.5080743699942
152.0909423864,-23.5077548018832
152.090883750049,-23.5076521882696
