"x","y"
151.266022203055,-23.8358341111232
151.267648245786,-23.8362247837274
151.271238210256,-23.8376748478076
151.270703235159,-23.8476704351571
151.269443228021,-23.8474029476083
151.269133505596,-23.8457135525633
151.266958409476,-23.8438200222837
151.263143192332,-23.8428451005599
151.26157346277,-23.8414795062318
151.260236025026,-23.8395789368062
151.266022203055,-23.8358341111232
