"x","y"
151.889799181012,-24.4738179967074
151.890242879039,-24.4730256083315
151.895780088777,-24.4714021790614
151.896076385421,-24.4754362041937
151.895716283294,-24.4758745297263
151.895723523247,-24.476113448166
151.894782329393,-24.4782311343362
151.894123493696,-24.4782600941471
151.892465544523,-24.4768048636507
151.889799181012,-24.4738179967074
