"x","y"
151.224427889219,-23.8371310737776
151.224822081396,-23.8370395648793
151.224892472856,-23.8407139991021
151.227891149061,-23.8440083194398
151.22767997468,-23.8461200632461
151.226736729114,-23.8476545970786
151.223836600953,-23.8455076575422
151.221753013731,-23.8417417144212
151.22161223081,-23.8403620418011
151.221795248607,-23.8397355578053
151.224427889219,-23.8371310737776
