"x","y"
151.376726291488,-23.9612375937234
151.380980254273,-23.960048313805
151.387246844612,-23.9679615994158
151.381620635767,-23.9714379561003
151.379425042072,-23.9691966208695
151.376726291488,-23.9612375937234
