"time","juliant","height","resid"
2009-09-20 00:59:00,14507.0409722222,0.425,0.00156869797554218
2009-09-20 01:00:00,14507.0416666667,0.419,-0.00213563044259445
2009-09-20 01:01:00,14507.0423611111,0.42,0.000163462081375798
2009-09-20 01:02:00,14507.0430555556,0.42,0.00146589131512628
2009-09-20 01:03:00,14507.04375,0.41,-0.00722842902326239
2009-09-20 01:04:00,14507.0444444444,0.411,-0.00491958720308018
2009-09-20 01:05:00,14507.0451388889,0.41,-0.0046076734122711
2009-09-20 01:06:00,14507.0458333333,0.408,-0.00529277969520453
2009-09-20 01:07:00,14507.0465277778,0.409,-0.00297499988080802
2009-09-20 01:08:00,14507.0472222222,0.403,-0.00765442951407504
2009-09-20 01:09:00,14507.0479166667,0.407,-0.00233116578111554
2009-09-20 01:10:00,14507.0486111111,0.402,-0.00600530744122882
2009-09-20 01:11:00,14507.0493055556,0.396,-0.0116769547492643
2009-09-20 01:12:00,14507.05,0.4,-0.00634620938177728
2009-09-20 01:13:00,14507.0506944444,0.394,-0.0110131743568085
2009-09-20 01:14:00,14507.0513888889,0.399,-0.00567795396119955
2009-09-20 01:15:00,14507.0520833333,0.4,-0.0033406536681807
2009-09-20 01:16:00,14507.0527777778,0.399,-0.0040013800591677
2009-09-20 01:17:00,14507.0534722222,0.396,-0.00566024073930518
2009-09-20 01:18:00,14507.0541666667,0.393,-0.00831734426103237
2009-09-20 01:19:00,14507.0548611111,0.394,-0.00697280003796454
2009-09-20 01:20:00,14507.0555555556,0.399,-0.00062671826338459
2009-09-20 01:21:00,14507.05625,0.396,-0.00327920982264542
2009-09-20 01:22:00,14507.0569444444,0.391,-0.00793038621404797
2009-09-20 01:23:00,14507.0576388889,0.387,-0.011580359460135
2009-09-20 01:24:00,14507.0583333333,0.388,-0.0102292420239802
2009-09-20 01:25:00,14507.0590277778,0.394,-0.00387714671958925
2009-09-20 01:26:00,14507.0597222222,0.397,-0.000524186631193177
2009-09-20 01:27:00,14507.0604166667,0.396,-0.0011704750231112
2009-09-20 01:28:00,14507.0611111111,0.39,-0.00681612525497348
2009-09-20 01:29:00,14507.0618055556,0.393,-0.00446125069129201
2009-09-20 01:30:00,14507.0625,0.395,-0.00210596462029709
2009-09-20 01:31:00,14507.0631944444,0.388,-0.00875038016354986
2009-09-20 01:32:00,14507.0638888889,0.4,0.00260538980967838
2009-09-20 01:33:00,14507.0645833333,0.394,-0.00303876723217957
2009-09-20 01:34:00,14507.0652777778,0.393,-0.00468296339318693
2009-09-20 01:35:00,14507.0659722222,0.396,-0.00132731026977231
2009-09-20 01:36:00,14507.0666666667,0.394,-0.00397191886169722
2009-09-20 01:37:00,14507.0673611111,0.401,0.00238310051089345
2009-09-20 01:38:00,14507.0680555556,0.402,0.0037376382954368
2009-09-20 01:39:00,14507.06875,0.4,0.00109158578498263
2009-09-20 01:40:00,14507.0694444444,0.405,0.00544483520481807
2009-09-20 01:41:00,14507.0701388889,0.401,0.000797279792740843
2009-09-20 01:42:00,14507.0708333333,0.407,0.00614881388402791
2009-09-20 01:43:00,14507.0715277778,0.405,0.00349933298625682
2009-09-20 01:44:00,14507.0722222222,0.405,0.00284873386237669
2009-09-20 01:45:00,14507.0729166667,0.408,0.00519691460719517
2009-09-20 01:46:00,14507.0736111111,0.41,0.00654377472822397
2009-09-20 01:47:00,14507.0743055556,0.415,0.0108892152162206
2009-09-20 01:48:00,14507.075,0.412,0.0062331386236025
2009-09-20 01:49:00,14507.0756944444,0.413,0.00657544913608417
2009-09-20 01:50:00,14507.0763888889,0.423,0.0159160526483251
2009-09-20 01:51:00,14507.0770833333,0.415,0.00625485682917387
2009-09-20 01:52:00,14507.0777777778,0.418,0.0085917711943808
2009-09-20 01:53:00,14507.0784722222,0.419,0.0079267071723834
2009-09-20 01:54:00,14507.0791666667,0.421,0.00925957817374749
2009-09-20 01:55:00,14507.0798611111,0.423,0.00959029965016249
2009-09-20 01:56:00,14507.0805555556,0.417,0.00291878916048177
2009-09-20 01:57:00,14507.08125,0.424,0.0082449664297282
2009-09-20 01:58:00,14507.0819444444,0.43,0.0125687534114003
2009-09-20 01:59:00,14507.0826388889,0.429,0.00989007433934702
2009-09-20 02:00:00,14507.0833333333,0.425,0.00420885578625176
2009-09-20 02:01:00,14507.0840277778,0.422,-0.000474973284982305
2009-09-20 02:02:00,14507.0847222222,0.426,0.00183851853310286
2009-09-20 02:03:00,14507.0854166667,0.425,-0.000850734863503094
2009-09-20 02:04:00,14507.0861111111,0.435,0.00745720295986158
2009-09-20 02:05:00,14507.0868055556,0.439,0.00976227101955685
2009-09-20 02:06:00,14507.0875,0.436,0.00506441095927315
2009-09-20 02:07:00,14507.0881944444,0.436,0.00236356708543506
2009-09-20 02:08:00,14507.0888888889,0.444,0.00865968640832351
2009-09-20 02:09:00,14507.0895833333,0.442,0.00495271867611136
2009-09-20 02:10:00,14507.0902777778,0.444,0.00424261641117829
2009-09-20 02:11:00,14507.0909722222,0.434,-0.00747066506362081
2009-09-20 02:12:00,14507.0916666667,0.442,-0.00218716759340755
2009-09-20 02:13:00,14507.0923611111,0.446,9.30698332549038e-05
2009-09-20 02:14:00,14507.0930555556,0.45,0.00137001111086714
2009-09-20 02:15:00,14507.09375,0.451,0.00064362303368791
2009-09-20 02:16:00,14507.0944444444,0.454,0.000913875317280238
2009-09-20 02:17:00,14507.0951388889,0.457,0.00118074061385646
2009-09-20 02:18:00,14507.0958333333,0.457,-0.00155580547485677
2009-09-20 02:19:00,14507.0965277778,0.458,-0.00229578438386548
2009-09-20 02:20:00,14507.0972222222,0.461,-0.00303921458060218
2009-09-20 02:21:00,14507.0979166667,0.463,-0.00278611155627757
2009-09-20 02:22:00,14507.0986111111,0.467,-0.00153648782392158
2009-09-20 02:23:00,14507.0993055556,0.47,-0.00229035291505464
2009-09-20 02:24:00,14507.1,0.472,-0.0020477133854678
2009-09-20 02:25:00,14507.1006944444,0.476,-0.000808572817039069
2009-09-20 02:26:00,14507.1013888889,0.474,-0.00657293182602701
2009-09-20 02:27:00,14507.1020833333,0.478,-0.005340788070212
2009-09-20 02:28:00,14507.1027777778,0.475,-0.0111121362647699
2009-09-20 02:29:00,14507.1034722222,0.476,-0.0138869681945269
2009-09-20 02:30:00,14507.1041666667,0.48,-0.012665272732444
2009-09-20 02:31:00,14507.1048611111,0.481,-0.0154470358571304
2009-09-20 02:32:00,14507.1055555556,0.491,-0.00823224067867802
2009-09-20 02:33:00,14507.10625,0.491,-0.011020867461187
2009-09-20 02:34:00,14507.1069444444,0.495,-0.0108128936512385
2009-09-20 02:35:00,14507.1076388889,0.492,-0.0176082939055395
2009-09-20 02:36:00,14507.1083333333,0.5,-0.0124070401264485
2009-09-20 02:37:00,14507.1090277778,0.508,-0.00820910149446201
2009-09-20 02:38:00,14507.1097222222,0.51,-0.00901444450633412
2009-09-20 02:39:00,14507.1104166667,0.52,-0.00282303301247256
2009-09-20 02:40:00,14507.1111111111,0.526,-0.000634828261750708
2009-09-20 02:41:00,14507.1118055556,0.53,-0.000449788943506543
2009-09-20 02:42:00,14507.1125,0.536,0.00173212876516515
2009-09-20 02:43:00,14507.1131944444,0.539,0.000910971152783678
2009-09-20 02:44:00,14507.1138888889,0.545,0.00308678691991724
2009-09-20 02:45:00,14507.1145833333,0.55,0.00425962712825342
2009-09-20 02:46:00,14507.1152777778,0.546,-0.00357045485526181
2009-09-20 02:47:00,14507.1159722222,0.552,-0.00140340341364011
2009-09-20 02:48:00,14507.1166666667,0.552,-0.00523916074151138
2009-09-20 02:49:00,14507.1173611111,0.559,-0.00207766690427684
2009-09-20 02:50:00,14507.1180555556,0.562,-0.00391885990181363
2009-09-20 02:51:00,14507.11875,0.566,-0.00376267573151084
2009-09-20 02:52:00,14507.1194444444,0.571,-0.00260904845725182
2009-09-20 02:53:00,14507.1201388889,0.578,0.000542089724032108
2009-09-20 02:54:00,14507.1208333333,0.586,0.00469080841165062
2009-09-20 02:55:00,14507.1215277778,0.584,-0.00216282106882267
2009-09-20 02:56:00,14507.1222222222,0.589,-0.00101872574097698
2009-09-20 02:57:00,14507.1229166667,0.6,0.005123168949412
2009-09-20 02:58:00,14507.1236111111,0.602,0.00326293905760092
2009-09-20 02:59:00,14507.1243055556,0.606,0.00240066206394052
2009-09-20 03:00:00,14507.125,0.617,0.00953641679297566
2009-09-20 03:01:00,14507.1256944444,0.616,0.00367028333497467
2009-09-20 03:02:00,14507.1263888889,0.628,0.0118023429644471
2009-09-20 03:03:00,14507.1270833333,0.63,0.0089326780575931
2009-09-20 03:04:00,14507.1277777778,0.63,0.0040613720104178
2009-09-20 03:05:00,14507.1284722222,0.637,0.00718850915247991
2009-09-20 03:06:00,14507.1291666667,0.64,0.0053141746631704
2009-09-20 03:07:00,14507.1298611111,0.649,0.00943845448513877
2009-09-20 03:08:00,14507.1305555556,0.65,0.00556143523894426
2009-09-20 03:09:00,14507.13125,0.657,0.00768320413379096
2009-09-20 03:10:00,14507.1319444444,0.659,0.00480384888093045
2009-09-20 03:11:00,14507.1326388889,0.66,0.0019234576046035
2009-09-20 03:12:00,14507.1333333333,0.665,0.00104211875443392
2009-09-20 03:13:00,14507.1340277778,0.668,0.000159921014330669
2009-09-20 03:14:00,14507.1347222222,0.674,0.00127695321424065
2009-09-20 03:15:00,14507.1354166667,0.676,-0.00160669576017953
2009-09-20 03:16:00,14507.1361111111,0.678,-0.00449093705618579
2009-09-20 03:17:00,14507.1368055556,0.687,-0.000375681945664466
2009-09-20 03:18:00,14507.1375,0.688,-0.00426084191377434
2009-09-20 03:19:00,14507.1381944444,0.697,-0.000146328749309671
2009-09-20 03:20:00,14507.1388888889,0.699,-0.00403205463307511
2009-09-20 03:21:00,14507.1395833333,0.706,-0.00191793222899737
2009-09-20 03:22:00,14507.1402777778,0.718,0.0051961252281029
2009-09-20 03:23:00,14507.1409722222,0.708,-0.00968979615664338
2009-09-20 03:24:00,14507.1416666667,0.72,-0.00257561102501828
2009-09-20 03:25:00,14507.1423611111,0.73,0.00253876514500267
2009-09-20 03:26:00,14507.1430555556,0.731,-0.00234658404639332
2009-09-20 03:27:00,14507.14375,0.734,-0.00423157600757067
2009-09-20 03:28:00,14507.1444444444,0.744,0.000883870760447762
2009-09-20 03:29:00,14507.1451388889,0.747,-0.00200016342226318
2009-09-20 03:30:00,14507.1458333333,0.752,-0.00188359949681334
2009-09-20 03:31:00,14507.1465277778,0.756,-0.00376635974856861
2009-09-20 03:32:00,14507.1472222222,0.76,-0.00464836788728582
2009-09-20 03:33:00,14507.1479166667,0.769,-0.000529549129151125
2009-09-20 03:34:00,14507.1486111111,0.774,-0.0014098302745101
2009-09-20 03:35:00,14507.1493055556,0.782,0.00171086021386194
2009-09-20 03:36:00,14507.15,0.785,-0.00016740786424016
2009-09-20 03:37:00,14507.1506944444,0.787,-0.00404456652316825
2009-09-20 03:38:00,14507.1513888889,0.798,0.00207945033653349
2009-09-20 03:39:00,14507.1520833333,0.804,0.00220470685575484
2009-09-20 03:40:00,14507.1527777778,0.811,0.0033312651480505
2009-09-20 03:41:00,14507.1534722222,0.812,-0.000540814770708567
2009-09-20 03:42:00,14507.1541666667,0.818,-0.000411475047639283
2009-09-20 03:43:00,14507.1548611111,0.821,-0.00228066005830485
2009-09-20 03:44:00,14507.1555555556,0.827,-0.00214831646824119
2009-09-20 03:45:00,14507.15625,0.83,-0.00501439329597267
2009-09-20 03:46:00,14507.1569444444,0.841,0.00112115802939089
2009-09-20 03:47:00,14507.1576388889,0.846,0.00125838361089995
2009-09-20 03:48:00,14507.1583333333,0.85,-0.000602672971414739
2009-09-20 03:49:00,14507.1590277778,0.855,-0.00146197071173845
2009-09-20 03:50:00,14507.1597222222,0.861,-0.0013194712311199
2009-09-20 03:51:00,14507.1604166667,0.866,-0.0011751388242355
2009-09-20 03:52:00,14507.1611111111,0.872,-0.001028940506062
2009-09-20 03:53:00,14507.1618055556,0.877,-0.00188084605393311
2009-09-20 03:54:00,14507.1625,0.881,-0.00273082805105893
2009-09-20 03:55:00,14507.1631944444,0.894,0.00442113807618922
2009-09-20 03:56:00,14507.1638888889,0.897,0.00157507402112798
2009-09-20 03:57:00,14507.1645833333,0.901,-0.000269001435502791
2009-09-20 03:58:00,14507.1652777778,0.907,-0.000111072459330841
2009-09-20 03:59:00,14507.1659722222,0.917,0.00504887381042658
2009-09-20 04:00:00,14507.1666666667,0.924,0.00621084723387644
2009-09-20 04:01:00,14507.1673611111,0.931,0.00737485464848964
2009-09-20 04:02:00,14507.1680555556,0.941,0.0125408998455097
2009-09-20 04:03:00,14507.16875,0.946,0.0117089835532379
2009-09-20 04:04:00,14507.1694444444,0.949,0.00887910342041491
2009-09-20 04:05:00,14507.1701388889,0.958,0.0120512540049355
2009-09-20 04:06:00,14507.1708333333,0.965,0.0142254267607881
2009-09-20 04:07:00,14507.1715277778,0.966,0.00940161003214415
2009-09-20 04:08:00,14507.1722222222,0.967,0.0045797890474683
2009-09-20 04:09:00,14507.1729166667,0.972,0.00375994591912834
2009-09-20 04:10:00,14507.1736111111,0.977,0.00294205964105297
2009-09-20 04:11:00,14507.1743055556,0.984,0.00512610609377276
2009-09-20 04:12:00,14507.175,0.986,0.000312058049368895
2009-09-20 04:13:00,14507.1756944444,0.987,-0.0035001148179509
2009-09-20 04:14:00,14507.1763888889,0.996,-0.000310445923438693
2009-09-20 04:15:00,14507.1770833333,1,-0.0021189717558194
2009-09-20 04:16:00,14507.1777777778,1.003,-0.00492573186154251
2009-09-20 04:17:00,14507.1784722222,1.006,-0.00673076882332557
2009-09-20 04:18:00,14507.1791666667,1.01,-0.00953412824109277
2009-09-20 04:19:00,14507.1798611111,1.019,-0.00533585870520285
2009-09-20 04:20:00,14507.1805555556,1.024,-0.00713601177009084
2009-09-20 04:21:00,14507.18125,1.028,-0.00793464192216722
2009-09-20 04:22:00,14507.1819444444,1.024,-0.0177318065503671
2009-09-20 04:23:00,14507.1826388889,1.041,-0.00652756590890323
2009-09-20 04:24:00,14507.1833333333,1.05,-0.00332198308063558
2009-09-20 04:25:00,14507.1840277778,1.056,-0.00211512393471411
2009-09-20 04:26:00,14507.1847222222,1.065,0.00109294291286225
2009-09-20 04:27:00,14507.1854166667,1.066,-0.00369785385349337
2009-09-20 04:28:00,14507.1861111111,1.079,0.00351241179746714
2009-09-20 04:29:00,14507.1868055556,1.079,-0.00227633670409173
2009-09-20 04:30:00,14507.1875,1.085,-0.0010641784801975
2009-09-20 04:31:00,14507.1881944444,1.093,0.000148804851605046
2009-09-20 04:32:00,14507.1888888889,1.102,0.00436252923441346
2009-09-20 04:33:00,14507.1895833333,1.107,0.00357690823029679
2009-09-20 04:34:00,14507.1902777778,1.109,-0.000208146916420786
2009-09-20 04:35:00,14507.1909722222,1.117,0.00200727278058521
2009-09-20 04:36:00,14507.1916666667,1.118,-0.0017769258829639
2009-09-20 04:37:00,14507.1923611111,1.127,0.00143916176405391
2009-09-20 04:38:00,14507.1930555556,1.13,-0.00134456166052083
2009-09-20 04:39:00,14507.19375,1.137,-0.000128195524607452
2009-09-20 04:40:00,14507.1944444444,1.144,0.00108815889310257
2009-09-20 04:41:00,14507.1951388889,1.148,0.000304398476480762
2009-09-20 04:42:00,14507.1958333333,1.153,-0.000479581649623119
2009-09-20 04:43:00,14507.1965277778,1.161,0.00173611195498671
2009-09-20 04:44:00,14507.1972222222,1.168,0.00395137112743683
2009-09-20 04:45:00,14507.1979166667,1.172,0.00116608618146021
2009-09-20 04:46:00,14507.1986111111,1.174,-0.00161985400813577
2009-09-20 04:47:00,14507.1993055556,1.186,0.00459343807472342
2009-09-20 04:48:00,14507.2,1.189,0.00180584867447502
2009-09-20 04:49:00,14507.2006944444,1.194,0.00201726284885274
2009-09-20 04:50:00,14507.2013888889,1.203,0.00522756455827968
2009-09-20 04:51:00,14507.2020833333,1.207,0.00343663675078443
2009-09-20 04:52:00,14507.2027777778,1.215,0.00664436145344285
2009-09-20 04:53:00,14507.2034722222,1.219,0.0048506198614152
2009-09-20 04:54:00,14507.2041666667,1.223,0.00305529243106589
2009-09-20 04:55:00,14507.2048611111,1.227,0.00225825896843874
2009-09-20 04:56:00,14507.2055555556,1.237,0.00645939872381691
2009-09-20 04:57:00,14507.20625,1.24,0.00465859048365475
2009-09-20 04:58:00,14507.2069444444,1.244,0.00285571266617229
2009-09-20 04:59:00,14507.2076388889,1.247,5.06434121774757e-05
2009-09-20 05:00:00,14507.2083333333,1.251,-0.000756739318525518
2009-09-20 05:01:00,14507.2090277778,1.26,0.00243344234644066
2009-09-20 05:02:00,14507.2097222222,1.264,0.0016210662888098
2009-09-20 05:03:00,14507.2104166667,1.267,-0.00119398950839983
2009-09-20 05:04:00,14507.2111111111,1.273,-0.00101184686392597
2009-09-20 05:05:00,14507.2118055556,1.276,-0.00283262730430984
2009-09-20 05:06:00,14507.2125,1.28,-0.00365645196722715
2009-09-20 05:07:00,14507.2131944444,1.287,-0.0024834415097066
2009-09-20 05:08:00,14507.2138888889,1.29,-0.00431371601192422
2009-09-20 05:09:00,14507.2145833333,1.299,-0.00114739488414698
2009-09-20 05:10:00,14507.2152777778,1.304,-0.00098459677147902
2009-09-20 05:11:00,14507.2159722222,1.309,-0.00182543946347385
2009-09-20 05:12:00,14507.2166666667,1.311,-0.00467003979997471
2009-09-20 05:13:00,14507.2173611111,1.317,-0.00351851358021153
2009-09-20 05:14:00,14507.2180555556,1.319,-0.00737097547024278
2009-09-20 05:15:00,14507.21875,1.326,-0.00622753891518347
2009-09-20 05:16:00,14507.2194444444,1.329,-0.00808831604835427
2009-09-20 05:17:00,14507.2201388889,1.341,-0.000953417603408165
2009-09-20 05:18:00,14507.2208333333,1.345,-0.00182295282744812
2009-09-20 05:19:00,14507.2215277778,1.344,-0.00769702939357263
2009-09-20 05:20:00,14507.2222222222,1.351,-0.00657575331802767
2009-09-20 05:21:00,14507.2229166667,1.351,-0.0114592288751938
2009-09-20 05:22:00,14507.2236111111,1.362,-0.00534755851592558
2009-09-20 05:23:00,14507.2243055556,1.363,-0.0102408427855065
2009-09-20 05:24:00,14507.225,1.371,-0.00713918024598734
2009-09-20 05:25:00,14507.2256944444,1.379,-0.00404266739712347
2009-09-20 05:26:00,14507.2263888889,1.383,-0.00495139860063252
2009-09-20 05:27:00,14507.2270833333,1.387,-0.00586546600464503
2009-09-20 05:28:00,14507.2277777778,1.39,-0.00878495947225732
2009-09-20 05:29:00,14507.2284722222,1.4,-0.00270996650946578
2009-09-20 05:30:00,14507.2291666667,1.4,-0.00764057219634017
2009-09-20 05:31:00,14507.2298611111,1.409,-0.00457685911896675
2009-09-20 05:32:00,14507.2305555556,1.41,-0.00751890730514958
2009-09-20 05:33:00,14507.23125,1.418,-0.00446679416028813
2009-09-20 05:34:00,14507.2319444444,1.426,-0.00242059440636213
2009-09-20 05:35:00,14507.2326388889,1.431,-0.00138038002225825
2009-09-20 05:36:00,14507.2333333333,1.435,-0.0033462201874467
2009-09-20 05:37:00,14507.2340277778,1.441,-0.00131818122663508
2009-09-20 05:38:00,14507.2347222222,1.444,-0.00329632655734815
2009-09-20 05:39:00,14507.2354166667,1.455,0.00271928336059199
2009-09-20 05:40:00,14507.2361111111,1.459,0.00172859107270325
2009-09-20 05:41:00,14507.2368055556,1.462,-0.000268457824294018
2009-09-20 05:42:00,14507.2375,1.469,0.00172808536068939
2009-09-20 05:43:00,14507.2381944444,1.474,0.00271817245383728
2009-09-20 05:44:00,14507.2388888889,1.476,-0.000298241545202912
2009-09-20 05:45:00,14507.2395833333,1.48,-0.00132119842751588
2009-09-20 05:46:00,14507.2402777778,1.489,0.00364926325847038
2009-09-20 05:47:00,14507.2409722222,1.491,0.000613108237412566
2009-09-20 05:48:00,14507.2416666667,1.496,0.000570304535706601
2009-09-20 05:49:00,14507.2423611111,1.504,0.00452082350680084
2009-09-20 05:50:00,14507.2430555556,1.508,0.00346463985442343
2009-09-20 05:51:00,14507.24375,1.517,0.00840173165235548
2009-09-20 05:52:00,14507.2444444444,1.514,0.000332080363063526
2009-09-20 05:53:00,14507.2451388889,1.523,0.00425567085223889
2009-09-20 05:54:00,14507.2458333333,1.526,0.00317249140162264
2009-09-20 05:55:00,14507.2465277778,1.533,0.0060825337179168
2009-09-20 05:56:00,14507.2472222222,1.537,0.00498579294123286
2009-09-20 05:57:00,14507.2479166667,1.54,0.00388226764872297
2009-09-20 05:58:00,14507.2486111111,1.545,0.00377195985691157
2009-09-20 05:59:00,14507.2493055556,1.551,0.00565487501968726
2009-09-20 06:00:00,14507.25,1.558,0.00853102202655232
2009-09-20 06:01:00,14507.2506944444,1.563,0.00940041319536258
2009-09-20 06:02:00,14507.2513888889,1.566,0.00826306426385476
2009-09-20 06:03:00,14507.2520833333,1.571,0.00911899437865384
2009-09-20 06:04:00,14507.2527777778,1.575,0.00796822607977127
2009-09-20 06:05:00,14507.2534722222,1.577,0.00581078528630417
2009-09-20 06:06:00,14507.2541666667,1.58,0.0046467012758163
2009-09-20 06:07:00,14507.2548611111,1.583,0.00347600666348562
2009-09-20 06:08:00,14507.2555555556,1.588,0.0042987373760999
2009-09-20 06:09:00,14507.25625,1.591,0.00311493262805024
2009-09-20 06:10:00,14507.2569444444,1.597,0.00492463489040378
2009-09-20 06:11:00,14507.2576388889,1.593,-0.00327211013972983
2009-09-20 06:12:00,14507.2583333333,1.598,-0.00247525357527739
2009-09-20 06:13:00,14507.2590277778,1.606,0.00131525662752345
2009-09-20 06:14:00,14507.2597222222,1.607,-0.000900524371620415
2009-09-20 06:15:00,14507.2604166667,1.615,0.00187746166304147
2009-09-20 06:16:00,14507.2611111111,1.619,0.00264927599770821
2009-09-20 06:17:00,14507.2618055556,1.623,0.00241498288705357
2009-09-20 06:18:00,14507.2625,1.626,0.0011746495242857
2009-09-20 06:19:00,14507.2631944444,1.631,0.00292834599261849
2009-09-20 06:20:00,14507.2638888889,1.636,0.00367614521084283
2009-09-20 06:21:00,14507.2645833333,1.641,0.00541812288334249
2009-09-20 06:22:00,14507.2652777778,1.643,0.00315435744169975
2009-09-20 06:23:00,14507.2659722222,1.65,0.00588492998829165
2009-09-20 06:24:00,14507.2666666667,1.652,0.00460992423382831
2009-09-20 06:25:00,14507.2673611111,1.655,0.00332942644015227
2009-09-20 06:26:00,14507.2680555556,1.659,0.00404352535424071
2009-09-20 06:27:00,14507.26875,1.66,0.00175231214478377
2009-09-20 06:28:00,14507.2694444444,1.666,0.00345588033259069
2009-09-20 06:29:00,14507.2701388889,1.667,0.00115432572706189
2009-09-20 06:30:00,14507.2708333333,1.672,0.00284774635353311
2009-09-20 06:31:00,14507.2715277778,1.673,0.000536242383782269
2009-09-20 06:32:00,14507.2722222222,1.675,-0.000780083939707958
2009-09-20 06:33:00,14507.2729166667,1.686,0.00689887162736375
2009-09-20 06:34:00,14507.2736111111,1.678,-0.00542678474716972
2009-09-20 06:35:00,14507.2743055556,1.686,0.000243054953510957
2009-09-20 06:36:00,14507.275,1.691,0.000908500514392119
2009-09-20 06:37:00,14507.2756944444,1.696,0.00356966341541701
2009-09-20 06:38:00,14507.2763888889,1.697,0.00122665674865844
2009-09-20 06:39:00,14507.2770833333,1.708,0.00887959513979949
2009-09-20 06:40:00,14507.2777777778,1.706,0.00352859466335011
2009-09-20 06:41:00,14507.2784722222,1.71,0.00417377276619565
2009-09-20 06:42:00,14507.2791666667,1.711,0.00181524818136792
2009-09-20 06:43:00,14507.2798611111,1.716,0.00445314084667128
2009-09-20 06:44:00,14507.2805555556,1.718,0.00308757181709234
2009-09-20 06:45:00,14507.28125,1.719,0.000718663186221921
2009-09-20 06:46:00,14507.2819444444,1.721,0.000346537997793203
2009-09-20 06:47:00,14507.2826388889,1.721,-0.00302867983838861
