"time","juliant","height","resid"
2010-02-26 01:24:00,14666.0583333333,1.223,-0.00396904351861078
2010-02-26 01:25:00,14666.0590277778,1.222,-0.0101000509979634
2010-02-26 01:26:00,14666.0597222222,1.229,-0.00823339319414784
2010-02-26 01:27:00,14666.0604166667,1.237,-0.00436895393487467
2010-02-26 01:28:00,14666.0611111111,1.238,-0.00850661553750754
2010-02-26 01:29:00,14666.0618055556,1.243,-0.00864625893482998
2010-02-26 01:30:00,14666.0625,1.246,-0.00978776379829716
2010-02-26 01:31:00,14666.0631944444,1.248,-0.0129310086658551
2010-02-26 01:32:00,14666.0638888889,1.254,-0.0120758710688027
2010-02-26 01:33:00,14666.0645833333,1.267,-0.00322222765933441
2010-02-26 01:34:00,14666.0652777778,1.271,-0.00536995434058101
2010-02-26 01:35:00,14666.0659722222,1.276,-0.00451892639325531
2010-02-26 01:36:00,14666.0666666667,1.277,-0.00866901860644106
2010-02-26 01:37:00,14666.0673611111,1.286,-0.00382010540625439
2010-02-26 01:38:00,14666.0680555556,1.298,0.00302793901308277
2010-02-26 01:39:00,14666.06875,1.296,-0.00412475943778608
2010-02-26 01:40:00,14666.0694444444,1.299,-0.00527807487412118
2010-02-26 01:41:00,14666.0701388889,1.308,-0.000431881565131315
2010-02-26 01:42:00,14666.0708333333,1.304,-0.00958605406395192
2010-02-26 01:43:00,14666.0715277778,1.312,-0.00674046733298548
2010-02-26 01:44:00,14666.0722222222,1.318,-0.00589499687253429
2010-02-26 01:45:00,14666.0729166667,1.324,-0.00404951884615131
2010-02-26 01:46:00,14666.0736111111,1.334,0.00179608979257466
2010-02-26 01:47:00,14666.0743055556,1.337,-0.000358048821600853
2010-02-26 01:48:00,14666.075,1.335,-0.00651181359000397
2010-02-26 01:49:00,14666.0756944444,1.348,0.00133491542932175
2010-02-26 01:50:00,14666.0763888889,1.352,0.000182256900056427
2010-02-26 01:51:00,14666.0770833333,1.351,-0.00496967190833407
2010-02-26 01:52:00,14666.0777777778,1.35,-0.0101207552388283
2010-02-26 01:53:00,14666.0784722222,1.365,-0.000270878960836555
2010-02-26 01:54:00,14666.0791666667,1.377,0.00758006931540357
2010-02-26 01:55:00,14666.0798611111,1.376,0.00143220013042842
2010-02-26 01:56:00,14666.0805555556,1.382,0.00328562206539108
2010-02-26 01:57:00,14666.08125,1.388,0.00514044163653733
2010-02-26 01:58:00,14666.0819444444,1.391,0.00299676318978119
2010-02-26 01:59:00,14666.0826388889,1.399,0.0078546888015713
2010-02-26 02:00:00,14666.0833333333,1.401,0.00571431817854079
2010-02-26 02:01:00,14666.0840277778,1.412,0.0115757485621131
2010-02-26 02:02:00,14666.0847222222,1.409,0.00443907463370078
2010-02-26 02:03:00,14666.0854166667,1.422,0.0133043884264018
2010-02-26 02:04:00,14666.0861111111,1.417,0.00317177923602122
2010-02-26 02:05:00,14666.0868055556,1.427,0.00904133353729938
2010-02-26 02:06:00,14666.0875,1.423,0.000913134901202605
2010-02-26 02:07:00,14666.0881944444,1.433,0.00678726391883052
2010-02-26 02:08:00,14666.0888888889,1.43,-0.000336201874820832
2010-02-26 02:09:00,14666.0895833333,1.441,0.00654281192828615
2010-02-26 02:10:00,14666.0902777778,1.438,-0.000575623460123013
2010-02-26 02:11:00,14666.0909722222,1.456,0.0133085599126573
2010-02-26 02:12:00,14666.0916666667,1.462,0.0141954266779717
2010-02-26 02:13:00,14666.0923611111,1.451,8.50380889431436e-05
2010-02-26 02:14:00,14666.0930555556,1.455,-0.00102254803448742
2010-02-26 02:15:00,14666.09375,1.464,0.00487272264606625
2010-02-26 02:16:00,14666.0944444444,1.466,0.00277090093991081
2010-02-26 02:17:00,14666.0951388889,1.477,0.00967203408499482
2010-02-26 02:18:00,14666.0958333333,1.484,0.0125761657094142
2010-02-26 02:19:00,14666.0965277778,1.489,0.0144833357955352
2010-02-26 02:20:00,14666.0972222222,1.487,0.0073935806505091
2010-02-26 02:21:00,14666.0979166667,1.491,0.0083069328781853
2010-02-26 02:22:00,14666.0986111111,1.495,0.00822342135644464
2010-02-26 02:23:00,14666.0993055556,1.494,0.0031430712171527
2010-02-26 02:24:00,14666.1,1.507,0.0130659038322592
2010-02-26 02:25:00,14666.1006944444,1.507,0.0079919368016793
2010-02-26 02:26:00,14666.1013888889,1.508,0.0059211839464475
2010-02-26 02:27:00,14666.1020833333,1.508,0.00285365530471866
2010-02-26 02:28:00,14666.1027777778,1.511,0.00178935713359446
2010-02-26 02:29:00,14666.1034722222,1.518,0.00472829191306188
2010-02-26 02:30:00,14666.1041666667,1.522,0.00567045835498306
2010-02-26 02:31:00,14666.1048611111,1.523,0.00261585141509951
2010-02-26 02:32:00,14666.1055555556,1.524,0.000564462310470519
2010-02-26 02:33:00,14666.10625,1.53,0.00251627853929347
2010-02-26 02:34:00,14666.1069444444,1.528,-0.00252871609451202
2010-02-26 02:35:00,14666.1076388889,1.53,-0.00357054145360416
2010-02-26 02:36:00,14666.1083333333,1.538,0.000390778965462624
2010-02-26 02:37:00,14666.1090277778,1.544,0.00335521806750562
2010-02-26 02:38:00,14666.1097222222,1.54,-0.00367725480160323
2010-02-26 02:39:00,14666.1104166667,1.54,-0.00770667381210413
2010-02-26 02:40:00,14666.1111111111,1.545,-0.00573307660304011
2010-02-26 02:41:00,14666.1118055556,1.549,-0.00475650423222641
2010-02-26 02:42:00,14666.1125,1.548,-0.00977700112220833
2010-02-26 02:43:00,14666.1131944444,1.551,-0.0097946150031018
2010-02-26 02:44:00,14666.1138888889,1.553,-0.0108093968515077
2010-02-26 02:45:00,14666.1145833333,1.561,-0.00582140082664141
2010-02-26 02:46:00,14666.1152777778,1.565,-0.00483068420290149
2010-02-26 02:47:00,14666.1159722222,1.567,-0.00683730729942198
2010-02-26 02:48:00,14666.1166666667,1.572,-0.00384133340628174
2010-02-26 02:49:00,14666.1173611111,1.575,-0.00384282870793855
2010-02-26 02:50:00,14666.1180555556,1.576,-0.00584186220359365
2010-02-26 02:51:00,14666.11875,1.58,-0.00483850562470437
2010-02-26 02:52:00,14666.1194444444,1.579,-0.00883283334976266
2010-02-26 02:53:00,14666.1201388889,1.578,-0.0128249223163803
2010-02-26 02:54:00,14666.1208333333,1.586,-0.00781485193082654
2010-02-26 02:55:00,14666.1215277778,1.594,-0.00280270397494169
2010-02-26 02:56:00,14666.1222222222,1.6,0.00121143748906166
2010-02-26 02:57:00,14666.1229166667,1.608,0.00622748621633665
2010-02-26 02:58:00,14666.1236111111,1.599,-0.0057546461208558
2010-02-26 02:59:00,14666.1243055556,1.608,0.000264950168931462
2010-02-26 03:00:00,14666.125,1.611,0.00128618289989921
2010-02-26 03:01:00,14666.1256944444,1.614,0.00130895811488418
2010-02-26 03:02:00,14666.1263888889,1.605,-0.0106668198072453
2010-02-26 03:03:00,14666.1270833333,1.617,-0.000641248042590518
2010-02-26 03:04:00,14666.1277777778,1.622,0.00138557478862819
2010-02-26 03:05:00,14666.1284722222,1.62,-0.00258645126635778
2010-02-26 03:06:00,14666.1291666667,1.63,0.00444257262064995
2010-02-26 03:07:00,14666.1298611111,1.632,0.00447254417308121
2010-02-26 03:08:00,14666.1305555556,1.636,0.0065033601253615
2010-02-26 03:09:00,14666.13125,1.632,-0.000465083661194996
2010-02-26 03:10:00,14666.1319444444,1.639,0.00456710791908661
2010-02-26 03:11:00,14666.1326388889,1.641,0.00459982933391219
2010-02-26 03:12:00,14666.1333333333,1.645,0.00563297453174709
2010-02-26 03:13:00,14666.1340277778,1.655,0.0136664370601124
2010-02-26 03:14:00,14666.1347222222,1.649,0.00570011018504125
2010-02-26 03:15:00,14666.1354166667,1.656,0.0107338870101995
2010-02-26 03:16:00,14666.1361111111,1.662,0.0147676605965901
2010-02-26 03:17:00,14666.1368055556,1.661,0.0108013240813039
2010-02-26 03:18:00,14666.1375,1.667,0.0158347707969646
2010-02-26 03:19:00,14666.1381944444,1.665,0.0118678943903303
2010-02-26 03:20:00,14666.1388888889,1.673,0.0169005889409791
2010-02-26 03:21:00,14666.1395833333,1.668,0.0109327490785675
2010-02-26 03:22:00,14666.1402777778,1.671,0.0109642701002783
2010-02-26 03:23:00,14666.1409722222,1.667,0.00599504808695125
2010-02-26 03:24:00,14666.1416666667,1.675,0.012024980018781
2010-02-26 03:25:00,14666.1423611111,1.669,0.0040539638891707
2010-02-26 03:26:00,14666.1430555556,1.663,-0.00391810118176216
2010-02-26 03:27:00,14666.14375,1.672,0.00410868516457324
2010-02-26 03:28:00,14666.1444444444,1.674,0.00413422463603992
2010-02-26 03:29:00,14666.1451388889,1.669,-0.00284157960162692
2010-02-26 03:30:00,14666.1458333333,1.671,-0.00181882281712532
2010-02-26 03:31:00,14666.1465277778,1.676,0.00120240139197766
2010-02-26 03:32:00,14666.1472222222,1.677,0.000222001203324516
2010-02-26 03:33:00,14666.1479166667,1.673,-0.00476011332864033
2010-02-26 03:34:00,14666.1486111111,1.682,0.00225596982744517
2010-02-26 03:35:00,14666.1493055556,1.679,-0.00172983522248173
2010-02-26 03:36:00,14666.15,1.676,-0.00571761220225411
2010-02-26 03:37:00,14666.1506944444,1.679,-0.00470744257252272
2010-02-26 03:38:00,14666.1513888889,1.68,-0.00469940543985424
2010-02-26 03:39:00,14666.1520833333,1.679,-0.00769357746855614
2010-02-26 03:40:00,14666.1527777778,1.677,-0.0106900327950049
2010-02-26 03:41:00,14666.1534722222,1.682,-0.00668884294481674
2010-02-26 03:42:00,14666.1541666667,1.675,-0.014690076752638
2010-02-26 03:43:00,14666.1548611111,1.673,-0.0176938002848658
2010-02-26 03:44:00,14666.1555555556,1.67,-0.0227000767653483
2010-02-26 03:45:00,14666.15625,1.676,-0.0167089665039917
2010-02-26 03:46:00,14666.1569444444,1.673,-0.0207205268285381
2010-02-26 03:47:00,14666.1576388889,1.67,-0.0247348120194553
2010-02-26 03:48:00,14666.1583333333,1.675,-0.0207518732480003
2010-02-26 03:49:00,14666.1590277778,1.676,-0.0207717585177931
2010-02-26 03:50:00,14666.1597222222,1.676,-0.0217945126092694
2010-02-26 03:51:00,14666.1604166667,1.682,-0.0168201770279598
2010-02-26 03:52:00,14666.1611111111,1.685,-0.0148487899559187
2010-02-26 03:53:00,14666.1618055556,1.69,-0.0108803862070675
2010-02-26 03:54:00,14666.1625,1.678,-0.022914997185309
2010-02-26 03:55:00,14666.1631944444,1.679,-0.0229526508469528
2010-02-26 03:56:00,14666.1638888889,1.691,-0.0119933716662763
2010-02-26 03:57:00,14666.1645833333,1.689,-0.0140371806053409
2010-02-26 03:58:00,14666.1652777778,1.689,-0.0150840950864007
2010-02-26 03:59:00,14666.1659722222,1.699,-0.00513412896906271
2010-02-26 04:00:00,14666.1666666667,1.691,-0.0141872925304996
2010-02-26 04:01:00,14666.1673611111,1.688,-0.0172435924502056
2010-02-26 04:02:00,14666.1680555556,1.7,-0.00630303179709784
2010-02-26 04:03:00,14666.16875,1.703,-0.00336561002175711
2010-02-26 04:04:00,14666.1694444444,1.704,-0.00243132295157299
2010-02-26 04:05:00,14666.1701388889,1.709,0.00149983720933783
2010-02-26 04:06:00,14666.1708333333,1.713,0.00542788187818002
2010-02-26 04:07:00,14666.1715277778,1.71,0.00235282608605755
2010-02-26 04:08:00,14666.1722222222,1.708,0.000274688467858494
2010-02-26 04:09:00,14666.1729166667,1.709,0.000193491247199241
2010-02-26 04:10:00,14666.1736111111,1.716,0.00710926021970489
2010-02-26 04:11:00,14666.1743055556,1.717,0.00802202473055245
2010-02-26 04:12:00,14666.175,1.719,0.0099318176495897
2010-02-26 04:13:00,14666.1756944444,1.718,0.00883867534141192
2010-02-26 04:14:00,14666.1763888889,1.719,0.00974263763419455
2010-02-26 04:15:00,14666.1770833333,1.722,0.0136437477825906
2010-02-26 04:16:00,14666.1777777778,1.727,0.0185420524285257
2010-02-26 04:17:00,14666.1784722222,1.728,0.0194376015569166
2010-02-26 04:18:00,14666.1791666667,1.727,0.0183304484506078
2010-02-26 04:19:00,14666.1798611111,1.726,0.0172206496392476
2010-02-26 04:20:00,14666.1805555556,1.722,0.0141082648464303
2010-02-26 04:21:00,14666.18125,1.731,0.0229933569317956
2010-02-26 04:22:00,14666.1819444444,1.726,0.0178759918328427
2010-02-26 04:23:00,14666.1826388889,1.729,0.0217562385006328
2010-02-26 04:24:00,14666.1833333333,1.732,0.0246341688341664
2010-02-26 04:25:00,14666.1840277778,1.721,0.0145098576098204
2010-02-26 04:26:00,14666.1847222222,1.719,0.0123833824110193
2010-02-26 04:27:00,14666.1854166667,1.713,0.00725482355182162
2010-02-26 04:28:00,14666.1861111111,1.716,0.0111242639996226
2010-02-26 04:29:00,14666.1868055556,1.721,0.0159917892930841
2010-02-26 04:30:00,14666.1875,1.72,0.0158574874608352
2010-02-26 04:31:00,14666.1881944444,1.714,0.0107214489341895
2010-02-26 04:32:00,14666.1888888889,1.703,-0.000416233540916303
2010-02-26 04:33:00,14666.1895833333,1.71,0.00744453500565018
2010-02-26 04:34:00,14666.1902777778,1.708,0.00630385167366199
2010-02-26 04:35:00,14666.1909722222,1.71,0.0091618155994261
2010-02-26 04:36:00,14666.1916666667,1.704,0.0040185278569258
2010-02-26 04:37:00,14666.1923611111,1.696,-0.00312590864084858
2010-02-26 04:38:00,14666.1930555556,1.7,0.00172861075526499
2010-02-26 04:39:00,14666.19375,1.701,0.00358219232974717
2010-02-26 04:40:00,14666.1944444444,1.703,0.00643494389606265
2010-02-26 04:41:00,14666.1951388889,1.697,0.00128697469100607
2010-02-26 04:42:00,14666.1958333333,1.695,0.00113839526524316
2010-02-26 04:43:00,14666.1965277778,1.697,0.00398931737635166
2010-02-26 04:44:00,14666.1972222222,1.693,0.000839853876718984
2010-02-26 04:45:00,14666.1979166667,1.696,0.00469011860260994
2010-02-26 04:46:00,14666.1986111111,1.687,-0.00245977374015962
2010-02-26 04:47:00,14666.1993055556,1.685,-0.00360970768755759
2010-02-26 04:48:00,14666.2,1.677,-0.00975956713341125
2010-02-26 04:49:00,14666.2006944444,1.679,-0.00690923544383437
2010-02-26 04:50:00,14666.2013888889,1.677,-0.00705859557459396
2010-02-26 04:51:00,14666.2020833333,1.674,-0.00920753018502954
2010-02-26 04:52:00,14666.2027777778,1.671,-0.0103559217562509
2010-02-26 04:53:00,14666.2034722222,1.67,-0.00950365270722901
2010-02-26 04:54:00,14666.2041666667,1.668,-0.0106506055133357
2010-02-26 04:55:00,14666.2048611111,1.663,-0.0137966628210222
2010-02-26 04:56:00,14666.2055555556,1.662,-0.012941707566263
2010-02-26 04:57:00,14666.20625,1.666,-0.00708562309046019
2010-02-26 04:58:00,14666.2069444444,1.667,-0.00422829325827782
2010-02-26 04:59:00,14666.2076388889,1.669,-0.00136960257125218
2010-02-26 05:00:00,14666.2083333333,1.665,-0.00350943628460725
2010-02-26 05:01:00,14666.2090277778,1.67,0.00335231947886345
2010-02-26 05:02:00,14666.2097222222,1.665,0.000215777613529713
2010-02-26 05:03:00,14666.2104166667,1.668,0.00508104992018367
2010-02-26 05:04:00,14666.2111111111,1.665,0.00494824699269194
2010-02-26 05:05:00,14666.2118055556,1.662,0.00381747810793503
2010-02-26 05:06:00,14666.2125,1.66,0.00368885111491753
2010-02-26 05:07:00,14666.2131944444,1.656,0.00156247232864491
2010-02-26 05:08:00,14666.2138888889,1.651,-0.00156155357798007
2010-02-26 05:09:00,14666.2145833333,1.654,0.00431687632133208
2010-02-26 05:10:00,14666.2152777778,1.646,-0.00180213689852051
2010-02-26 05:11:00,14666.2159722222,1.64,-0.00491849411387036
2010-02-26 05:12:00,14666.2166666667,1.642,-0.00103209825345352
2010-02-26 05:13:00,14666.2173611111,1.647,0.00585714560426268
2010-02-26 05:14:00,14666.2180555556,1.646,0.00774933013404381
2010-02-26 05:15:00,14666.21875,1.639,0.00264454567189153
2010-02-26 05:16:00,14666.2194444444,1.636,0.00254288012237119
2010-02-26 05:17:00,14666.2201388889,1.633,0.00244441886972503
2010-02-26 05:18:00,14666.2208333333,1.628,-0.000650755308651607
2010-02-26 05:19:00,14666.2215277778,1.63,0.00425743767252584
2010-02-26 05:20:00,14666.2222222222,1.626,0.00316907512622458
2010-02-26 05:21:00,14666.2229166667,1.625,0.00508423151303837
2010-02-26 05:22:00,14666.2236111111,1.618,0.0010029783653297
2010-02-26 05:23:00,14666.2243055556,1.61,-0.00507461578713008
2010-02-26 05:24:00,14666.225,1.605,-0.00714848548653172
2010-02-26 05:25:00,14666.2256944444,1.602,-0.00721856841559902
2010-02-26 05:26:00,14666.2263888889,1.598,-0.00828480546190808
2010-02-26 05:27:00,14666.2270833333,1.601,-0.00234714078021205
2010-02-26 05:28:00,14666.2277777778,1.597,-0.00340552184992043
2010-02-26 05:29:00,14666.2284722222,1.593,-0.00445989953114724
2010-02-26 05:30:00,14666.2291666667,1.592,-0.00151022811651935
2010-02-26 05:31:00,14666.2298611111,1.589,-0.00155646538052866
2010-02-26 05:32:00,14666.2305555556,1.591,0.00340142737574484
2010-02-26 05:33:00,14666.23125,1.585,0.000363485281944471
2010-02-26 05:34:00,14666.2319444444,1.58,-0.00067026014008871
2010-02-26 05:35:00,14666.2326388889,1.585,0.00730021898803539
2010-02-26 05:36:00,14666.2333333333,1.574,-0.000725053130050904
2010-02-26 05:37:00,14666.2340277778,1.574,0.00325394400582289
2010-02-26 05:38:00,14666.2347222222,1.569,0.0012372271676834
2010-02-26 05:39:00,14666.2354166667,1.572,0.0082248093779816
2010-02-26 05:40:00,14666.2361111111,1.559,-0.00178330010784984
2010-02-26 05:41:00,14666.2368055556,1.555,-0.00178709581571196
2010-02-26 05:42:00,14666.2375,1.553,-0.00078657606333582
2010-02-26 05:43:00,14666.2381944444,1.55,0.000218257032793392
2010-02-26 05:44:00,14666.2388888889,1.545,-0.000772602445912998
2010-02-26 05:45:00,14666.2395833333,1.537,-0.00575916421989476
2010-02-26 05:46:00,14666.2402777778,1.534,-0.00474144180763292
2010-02-26 05:47:00,14666.2409722222,1.526,-0.00871945251800204
2010-02-26 05:48:00,14666.2416666667,1.524,-0.00669321743951696
2010-02-26 05:49:00,14666.2423611111,1.52,-0.00666276142555958
2010-02-26 05:50:00,14666.2430555556,1.521,-0.00262811307636488
2010-02-26 05:51:00,14666.24375,1.512,-0.00758930471696257
2010-02-26 05:52:00,14666.2444444444,1.505,-0.01054637237253
2010-02-26 05:53:00,14666.2451388889,1.506,-0.00549935573936927
2010-02-26 05:54:00,14666.2458333333,1.497,-0.0104482981530094
2010-02-26 05:55:00,14666.2465277778,1.496,-0.00739324655211991
2010-02-26 05:56:00,14666.2472222222,1.511,0.0116657485596081
2010-02-26 05:57:00,14666.2479166667,1.5,0.00472863315624568
2010-02-26 05:58:00,14666.2486111111,1.488,-0.00220465026512472
2010-02-26 05:59:00,14666.2493055556,1.485,-0.00113416263489028
2010-02-26 06:00:00,14666.25,1.479,-0.00305996825994451
2010-02-26 06:01:00,14666.2506944444,1.479,0.00101786523216102
2010-02-26 06:02:00,14666.2513888889,1.468,-0.00590073304869989
2010-02-26 06:03:00,14666.2520833333,1.471,0.00218416280583701
2010-02-26 06:04:00,14666.2527777778,1.466,0.0012724755677916
2010-02-26 06:05:00,14666.2534722222,1.461,0.00036412493868105
2010-02-26 06:06:00,14666.2541666667,1.459,0.00345902762042175
2010-02-26 06:07:00,14666.2548611111,1.452,0.000557097387649745
2010-02-26 06:08:00,14666.2555555556,1.441,-0.0053417548357396
2010-02-26 06:09:00,14666.25625,1.446,0.00376237909999955
2010-02-26 06:10:00,14666.2569444444,1.442,0.00486940465216989
2010-02-26 06:11:00,14666.2576388889,1.434,0.00197922466825082
2010-02-26 06:12:00,14666.2583333333,1.42,-0.00790826052738484
2010-02-26 06:13:00,14666.2590277778,1.429,0.00520684695267167
2010-02-26 06:14:00,14666.2597222222,1.423,0.00432444265010375
2010-02-26 06:15:00,14666.2604166667,1.421,0.00744441985250385
2010-02-26 06:16:00,14666.2611111111,1.41,0.000566669688923091
2010-02-26 06:17:00,14666.2618055556,1.406,0.00169108122423026
2010-02-26 06:18:00,14666.2625,1.397,-0.00218245844152523
2010-02-26 06:19:00,14666.2631944444,1.392,-0.00205406407387704
2010-02-26 06:20:00,14666.2638888889,1.39,0.00107614779897206
2010-02-26 06:21:00,14666.2645833333,1.389,0.00420805898727594
2010-02-26 06:22:00,14666.2652777778,1.38,0.000341549745711427
2010-02-26 06:23:00,14666.2659722222,1.376,0.00147649887869868
2010-02-26 06:24:00,14666.2666666667,1.368,-0.00138721615088894
2010-02-26 06:25:00,14666.2673611111,1.367,0.00275028088462593
2010-02-26 06:26:00,14666.2680555556,1.359,-0.000111134911314835
2010-02-26 06:27:00,14666.26875,1.355,2.84105503020604e-05
2010-02-26 06:28:00,14666.2694444444,1.345,-0.00383120954307773
2010-02-26 06:29:00,14666.2701388889,1.35,0.00530987720439202
2010-02-26 06:30:00,14666.2708333333,1.337,-0.00154845748875932
2010-02-26 06:31:00,14666.2715277778,1.331,-0.00240634246867826
2010-02-26 06:32:00,14666.2722222222,1.321,-0.0082639070308692
2010-02-26 06:33:00,14666.2729166667,1.32,-0.00312128080825783
2010-02-26 06:34:00,14666.2736111111,1.314,-0.00397859365529504
2010-02-26 06:35:00,14666.2743055556,1.305,-0.00783597553416305
2010-02-26 06:36:00,14666.275,1.303,-0.00469355639871763
2010-02-26 06:37:00,14666.2756944444,1.295,-0.00755146608224722
2010-02-26 06:38:00,14666.2763888889,1.298,0.00159016581831818
2010-02-26 06:39:00,14666.2770833333,1.28,-0.0112687899443303
2010-02-26 06:40:00,14666.2777777778,1.286,-0.00012846215279614
2010-02-26 06:41:00,14666.2784722222,1.28,-0.00098897901408607
2010-02-26 06:42:00,14666.2791666667,1.268,-0.00785046804562612
2010-02-26 06:43:00,14666.2798611111,1.263,-0.007713055964191
2010-02-26 06:44:00,14666.2805555556,1.262,-0.00257686857347641
2010-02-26 06:45:00,14666.28125,1.261,0.00155796934382331
2010-02-26 06:46:00,14666.2819444444,1.256,0.00169133413653372
