lon,lat,z
114.603464654393,-28.771292539779,-0.800000011920929
114.603434665963,-28.7712877374697,-0.800000011920929
114.603404677533,-28.7712829351604,-0.800000011920929
114.603374689102,-28.7712781328512,0.0799999982118607
114.603344700672,-28.7712733305419,0.0799999982118607
114.603314712241,-28.7712685282326,0.0799999982118607
114.603284723811,-28.7712637259233,-0.159999996423721
114.603254735381,-28.771258923614,-0.159999996423721
114.60322474695,-28.7712541213048,-0.159999996423721
114.60319475852,-28.7712493189955,0.319999992847443
114.60316477009,-28.7712445166862,0.319999992847443
114.603134781659,-28.7712397143769,0.319999992847443
114.603104793229,-28.7712349120677,0.319999992847443
114.603074804799,-28.7712301097584,-0.159999996423721
114.603044816368,-28.7712253074491,-0.159999996423721
114.603014827938,-28.7712205051398,-0.340000003576279
114.602984839507,-28.7712157028305,-0.340000003576279
114.602954851077,-28.7712109005213,-0.660000026226044
114.602924862647,-28.771206098212,-1.04999995231628
114.602894874216,-28.7712012959027,-0.649999976158142
114.602864885786,-28.7711964935934,-0.649999976158142
114.602834897356,-28.7711916912842,-0.0199999995529652
114.602804908925,-28.7711868889749,0.0199999995529652
114.602774920495,-28.7711820866656,0.170000001788139
114.602744932064,-28.7711772843563,0.170000001788139
114.602714943634,-28.771172482047,0.170000001788139
114.602684955204,-28.7711676797378,0.140000000596046
114.602654966773,-28.7711628774285,0.140000000596046
114.602624978343,-28.7711580751192,0
114.602594989913,-28.7711532728099,0
114.602565001482,-28.7711484705007,-0.330000013113022
114.602535013052,-28.7711436681914,-0.219999998807907
114.602505024621,-28.7711388658821,-0.219999998807907
114.602475036191,-28.7711340635728,-0.219999998807907
114.602445047761,-28.7711292612635,-0.0599999986588955
114.60241505933,-28.7711244589543,-0.0599999986588955
114.6023850709,-28.771119656645,-0.0599999986588955
114.60235508247,-28.7711148543357,-0.109999999403954
114.602325094039,-28.7711100520264,0.319999992847443
114.602295105609,-28.7711052497172,0.319999992847443
114.602265117179,-28.7711004474079,0.319999992847443
114.602235128748,-28.7710956450986,0.319999992847443
114.602205140318,-28.7710908427893,-0.140000000596046
114.602175151887,-28.77108604048,0.629999995231628
114.602145163457,-28.7710812381708,0.629999995231628
114.602115175027,-28.7710764358615,0.759999990463257
114.602119122079,-28.7710927369542,0.759999990463257
114.602134303173,-28.7711160241417,0.759999990463257
114.602149484268,-28.7711393113291,0.629999995231628
114.602164665362,-28.7711625985166,0.540000021457672
114.602179846456,-28.771185885704,0.540000021457672
114.60219502755,-28.7712091728915,0.550000011920929
114.602210208644,-28.7712324600789,0.550000011920929
114.602225389739,-28.7712557472664,0.550000011920929
114.602240570833,-28.7712790344538,0.25
114.602255751927,-28.7713023216413,0.25
114.602270933021,-28.7713256088287,0.419999986886978
114.602286114115,-28.7713488960162,-0.389999985694885
114.60230129521,-28.7713721832036,-0.389999985694885
114.602316476304,-28.7713954703911,-0.389999985694885
