lon,lat,z
150.478325032336,-35.3554747129576,-5.77348804473877
150.478343231251,-35.3554959964342,-5.77348804473877
150.478361430166,-35.3555172799108,-5.89144372940063
150.47837962908,-35.3555385633874,-5.91485166549683
150.478397827995,-35.355559846864,-6.05560445785522
150.47841602691,-35.3555811303406,-6.10277605056763
150.478434225825,-35.3556024138172,-6.30828237533569
150.47845242474,-35.3556236972939,-6.3674430847168
150.478470623654,-35.3556449807705,-6.50224494934082
150.478488822569,-35.3556662642471,-6.53041315078735
150.478507021484,-35.3556875477237,-6.69671297073364
150.478525220399,-35.3557088312003,-6.70955276489258
150.478543419313,-35.3557301146769,-6.80754041671753
150.478561618228,-35.3557513981535,-6.80754041671753
150.478579817143,-35.3557726816302,-6.80754041671753
150.478598016058,-35.3557939651068,-6.80754041671753
150.478616214973,-35.3558152485834,-6.80754041671753
150.478634413887,-35.35583653206,-6.80754041671753
150.478652612802,-35.3558578155366,-6.80754041671753
150.478670811717,-35.3558790990132,-6.80754041671753
150.478689010632,-35.3559003824898,-6.80754041671753
150.478707209547,-35.3559216659665,-6.64591407775879
150.478725408461,-35.3559429494431,-6.46715974807739
