"time (s)","x-vel (m)"
2.34,0.109291344018283
2.35,0.110860379586638
2.36,0.112258225888435
2.37,0.113579843060131
2.38,0.114901460231827
2.39,0.116223077403522
2.4,0.117544694575218
2.41,0.118866311746914
2.42,0.119929255674919
2.43,0.120833887088006
2.44,0.121738518501092
2.45,0.122643149914178
2.46,0.123547781327265
2.47,0.12472028092343
2.48,0.126261849577149
2.49,0.127803418230869
2.5,0.129344986884588
2.51,0.130886555538308
2.52,0.132428124192027
2.53,0.133969692845746
2.54,0.134415871442177
2.55,0.134722566843882
2.56,0.135029262245587
2.57,0.135335957647292
2.58,0.136339866567894
2.59,0.137899401062953
2.6,0.139458935558012
2.61,0.141018470053071
2.62,0.14257800454813
2.63,0.144137539043188
2.64,0.14566320965737
2.65,0.146683320933689
2.66,0.147703432210008
2.67,0.148723543486327
2.68,0.149743654762646
2.69,0.150763766038964
2.7,0.151449770654617
2.71,0.1520222524395
2.72,0.152594734224384
2.73,0.153167216009268
2.74,0.153806768925654
2.75,0.155009648063971
2.76,0.156212527202289
2.77,0.157415406340606
2.78,0.158618285478923
2.79,0.159821164617241
2.8,0.159908865143375
2.81,0.158852663202097
2.82,0.157796461260818
2.83,0.157359607749982
2.84,0.158384980346468
2.85,0.159410352942955
2.86,0.160435725539442
2.87,0.161461098135928
2.88,0.162479172976759
2.89,0.162638923175349
2.9,0.16279867337394
2.91,0.16295842357253
2.92,0.16311817377112
2.93,0.1624543012532
2.94,0.161646734925101
2.95,0.160839168597002
2.96,0.160655607545788
2.97,0.161112124387129
2.98,0.161568641228469
2.99,0.162025158069809
3,0.162454042941249
3.01,0.159632997039776
3.02,0.156811951138304
3.03,0.155915600543068
3.04,0.156223211960289
3.05,0.156530823377509
3.06,0.15683843479473
3.07,0.156351007073001
3.08,0.153986563235337
3.09,0.151622119397674
3.1,0.146854059516145
3.11,0.141473300620274
3.12,0.139816345464964
3.13,0.138159390309654
3.14,0.130244827564105
3.15,0.121928098100965
3.16,0.12085230454513
3.17,0.119776510989294
3.18,0.116786823533665
3.19,0.112625799791986
3.2,0.105148838456153
3.21,0.0998081698933342
3.22,0.0980947056806506
3.23,0.0963812414679671
3.24,0.0823179451324177
3.25,0.0815049864247104
3.26,0.0806920277170032
3.27,0.079568250102083
3.28,0.0758518016544122
3.29,0.071699206114089
3.3,0.0649004711109768
3.31,0.0625208938145724
3.32,0.0614314678467472
3.33,0.0603420418789221
3.34,0.048750240776922
3.35,0.0483990984121169
3.36,0.0480479560473118
3.37,0.0476968136825067
3.38,0.0467951250087697
3.39,0.0450217555178482
3.4,0.0432483860269268
3.41,0.0403415304898354
3.42,0.0370880146818373
3.43,0.0359738381067363
3.44,0.0356047235308973
3.45,0.0352356089550582
3.46,0.0337893704210938
3.47,0.0259125697709217
3.48,0.0259699096592523
3.49,0.0262711059703547
3.5,0.0265723022814571
3.51,0.0268734985925595
3.52,0.0265375388705113
3.53,0.0257021274023824
3.54,0.0248667159342535
3.55,0.023302692734905
3.56,0.0205545644622
3.57,0.0184962184305214
3.58,0.0187969845605478
3.59,0.0190977506905742
3.6,0.0193985168206007
3.61,0.0196992829506271
3.62,0.0154939003799497
3.63,0.0120105215488488
3.64,0.0125590800155395
3.65,0.0131076384822302
3.66,0.013656196948921
3.67,0.0142047554156117
3.68,0.0144178217867804
3.69,0.0142425967047623
3.7,0.0140673716227441
3.71,0.013892146540726
3.72,0.0128726417660512
3.73,0.0114441564590462
3.74,0.0100156711520411
3.75,0.0102930725931219
3.76,0.0107125652490456
3.77,0.0111320579049693
3.78,0.0115515505608929
3.79,0.0109974760015991
3.8,0.00823410262696719
3.81,0.00609513966885853
3.82,0.00674196902796018
3.83,0.0073887983870618
3.84,0.00803562774616342
3.85,0.00868245710526507
3.86,0.00921802986559596
3.87,0.00904269502495963
3.88,0.00886736018432331
3.89,0.00869202534368698
3.9,0.00829180571708036
3.91,0.00746994427624321
3.92,0.0066480828354061
3.93,0.00605342748199469
3.94,0.00647244671828478
3.95,0.0068914659545749
3.96,0.00731048519086499
3.97,0.0077295044271551
3.98,0.00663454709414904
3.99,0.00435317899266854
4,0.00287096451613092
4.01,0.00370876883347674
4.02,0.00454657315082263
4.03,0.00538437746816845
4.04,0.00622218178551426
4.05,0.00705998610286008
4.06,0.00737148453328658
4.07,0.00752910605148085
4.08,0.00768672756967513
4.09,0.00784434908786941
4.1,0.00745264830794597
4.11,0.00663047726641654
4.12,0.00580830622488719
4.13,0.0054789906842875
4.14,0.00589792940047482
4.15,0.00631686811666217
4.16,0.00673580683284949
4.17,0.0071547455490368
4.18,0.00613701873852088
4.19,0.00469925168020584
4.2,0.00335095443151016
4.21,0.00409691624878845
4.22,0.00484287806606674
4.23,0.00558883988334509
4.24,0.00633480170062338
4.25,0.00708076351790167
4.26,0.00737148453328658
4.27,0.00752910605148087
4.28,0.00768672756967514
4.29,0.00784434908786942
4.3,0.0074526483079459
4.31,0.00663047726641647
4.32,0.00580830622488711
4.33,0.00552618552212898
4.34,0.00606397037810447
4.35,0.00660175523408
4.36,0.00713954009005549
4.37,0.00767732494603098
4.38,0.0068915695847936
4.39,0.00506863676780531
4.4,0.00335473057611689
4.41,0.0041928584106368
4.42,0.00503098624515671
4.43,0.00586911407967662
4.44,0.0067072419141966
4.45,0.0075453697487165
4.46,0.0080019769681158
4.47,0.008159609833913
4.48,0.00831724269971021
4.49,0.0084748755655074
4.5,0.008448419200435
4.51,0.00807680957410804
4.52,0.00770519994778105
4.53,0.00733359032145409
4.54,0.00758185975577124
4.55,0.00801136424403704
4.56,0.00844086873230288
4.57,0.00887037322056869
4.58,0.00904758008197115
4.59,0.00761265514512865
4.6,0.00617773020828603
4.61,0.0056091591368992
4.62,0.00635588832388074
4.63,0.00710261751086227
4.64,0.00784934669784381
4.65,0.00859607588482542
4.66,0.009282381089758
4.67,0.00958258903309954
4.68,0.00988279697644109
4.69,0.0101830049197827
4.7,0.0104832128631242
4.71,0.00997028131900859
4.72,0.00912715390767335
4.73,0.00828402649633803
4.74,0.00822069975989396
4.75,0.00876845508159795
4.76,0.00931621040330195
4.77,0.00986396572500599
4.78,0.01041172104671
4.79,0.00952962381051754
4.8,0.00806689875753112
4.81,0.00660417370454458
4.82,0.00741440226111795
4.83,0.00825411396574157
4.84,0.00909382567036519
4.85,0.00993353737498889
4.86,0.0107732490796125
4.87,0.0113339842924066
4.88,0.0116343111634919
4.89,0.0119346380345772
4.9,0.0122349649056626
4.91,0.0124290330507743
4.92,0.0116089848214565
4.93,0.0107889365921386
4.94,0.00996888836282071
4.95,0.0104031113024174
4.96,0.0109418083018155
4.97,0.0114805053012136
4.98,0.0120192023006118
4.99,0.0123711525161054
5,0.0109408211383006
5.01,0.00951048976049586
5.02,0.00883785175817868
5.03,0.00958583102035391
5.04,0.0103338102825291
5.05,0.0110817895447044
5.06,0.0118297688068797
5.07,0.0125352994746402
5.08,0.012835707511078
5.09,0.0131361155475157
5.1,0.0134365235839535
5.11,0.0137369316203912
5.12,0.0132680407441368
5.13,0.0124264910421747
5.14,0.0115849413402125
5.15,0.0114623028222747
5.16,0.0120107261133089
5.17,0.0125591494043431
5.18,0.0131075726953772
5.19,0.0136559959864115
5.2,0.0130924901834235
5.21,0.011990350848512
5.22,0.0108882115136004
5.23,0.0111024147409751
5.24,0.0118511521787978
5.25,0.0125998896166205
5.26,0.0133486270544433
5.27,0.0140973644922661
5.28,0.0146383460051153
5.29,0.0149388752059941
5.3,0.0152394044068729
5.31,0.0155399336077517
5.32,0.0157901019473095
5.33,0.0149495037216866
5.34,0.0141089054960637
5.35,0.0132683072704408
5.36,0.0136561083542307
5.37,0.0142049364839511
5.38,0.0147537646136715
5.39,0.0153025927433919
5.4,0.0157629818542407
5.41,0.0143078690790657
5.42,0.0128527563038906
5.43,0.0120743563831102
5.44,0.0128316089413443
5.45,0.0135888614995783
5.46,0.0143461140578123
5.47,0.0151033666160463
5.48,0.0158399638526125
5.49,0.016129187202444
5.5,0.0164184105522756
5.51,0.0167076339021072
5.52,0.0169968572519387
5.53,0.0165737983975759
5.54,0.0157558302747889
5.55,0.0149378621520018
5.56,0.0147999910764854
5.57,0.015449249934334
5.58,0.0160985087921827
5.59,0.0167477676500313
5.6,0.01739702650788
5.61,0.0169813675181231
5.62,0.0151804833818666
5.63,0.0133795992456101
5.64,0.013916074491906
5.65,0.0147589469119606
5.66,0.015601819332015
5.67,0.0164446917520694
5.68,0.0172875641721238
5.69,0.0178326794946513
5.7,0.0179904779739398
5.71,0.0181482764532282
5.72,0.0183060749325167
5.73,0.0182432501732192
5.74,0.0174258757396241
5.75,0.0166085013060289
5.76,0.0158558696480816
5.77,0.0165055026290026
5.78,0.0171551356099236
5.79,0.0178047685908446
5.8,0.0184544015717655
5.81,0.0190596387683385
5.82,0.0172616330688647
5.83,0.0154636273693909
5.84,0.0148467903561749
5.85,0.015597012989871
5.86,0.016347235623567
5.87,0.017097458257263
5.88,0.017847680890959
5.89,0.0184962184305214
5.9,0.0187969845605478
5.91,0.0190977506905742
5.92,0.0193985168206006
5.93,0.0196992829506271
5.94,0.0188467327362003
5.95,0.0177242289279522
5.96,0.0166017251197041
5.97,0.0169972238507301
5.98,0.0176557733099669
5.99,0.0183143227692037
6,0.0189728722284404
6.01,0.0196314216876772
6.02,0.018300513873902
6.03,0.0165039392522409
6.04,0.015353501913051
6.05,0.0161039742500612
6.06,0.0168544465870715
6.07,0.0176049189240816
6.08,0.0183553912610918
6.09,0.0190951139533118
6.1,0.0192529343803437
6.11,0.0194107548073757
6.12,0.0195685752344076
6.13,0.0197263956614396
6.14,0.0188467327362005
6.15,0.0177242289279523
6.16,0.016601725119704
6.17,0.0169972238507301
6.18,0.0176557733099669
6.19,0.0183143227692037
6.2,0.0189728722284405
6.21,0.0196314216876772
6.22,0.0175106531956859
6.23,0.0147393373730201
6.24,0.0143401963043618
6.25,0.0150901688554113
6.26,0.0158401414064608
6.27,0.0165901139575103
6.28,0.0173400865085598
6.29,0.0178326794946514
6.3,0.0179904779739398
6.31,0.0181482764532283
6.32,0.0183060749325167
6.33,0.0181796714715398
6.34,0.017081273932168
6.35,0.015982876392796
6.36,0.0153000400551456
6.37,0.0158397679168291
6.38,0.0163794957785127
6.39,0.0169192236401962
6.4,0.0174589515018797
6.41,0.0167875123103361
6.42,0.0145406097508741
6.43,0.0125476059915982
6.44,0.0129777719848173
6.45,0.0134079379780364
6.46,0.0138381039712555
6.47,0.0142682699644746
6.48,0.0146383460051153
6.49,0.0149388752059941
6.5,0.0152394044068728
6.51,0.0155399336077516
6.52,0.0157775140637966
6.53,0.0146516868182318
6.54,0.0135258595726671
6.55,0.0125588473808336
6.56,0.013107540793592
6.57,0.0136562342063503
6.58,0.0142049276191086
6.59,0.0147536210318669
6.6,0.0145908695959377
6.61,0.0123350762730279
6.62,0.0100792829501181
6.63,0.0104031113024176
6.64,0.0109418083018158
6.65,0.0114805053012139
6.66,0.012019202300612
6.67,0.0125217657613905
6.68,0.0126794764785996
6.69,0.0128371871958088
6.7,0.012994897913018
6.71,0.0131526086302271
6.72,0.0121959948121116
6.73,0.0110933076555002
6.74,0.00999062049888886
6.75,0.0104031113024173
6.76,0.0109418083018155
6.77,0.0114805053012136
6.78,0.0120192023006117
6.79,0.0122403524260001
6.8,0.00943088570902881
6.81,0.00662141899205725
6.82,0.00723272172797758
6.83,0.0078883962679687
6.84,0.00854407080795982
6.85,0.009199745347951
6.86,0.00985541988794212
6.87,0.0100513785251777
6.88,0.0102090452938713
6.89,0.0103667120625649
6.9,0.0105243788312585
6.91,0.00976599192911667
6.92,0.00863561825111803
6.93,0.00750524457311939
6.94,0.00767325319579027
6.95,0.0082208719734858
6.96,0.00876849075118133
6.97,0.00931610952887686
6.98,0.00986372830657244
6.99,0.00780647925422958
7,0.00553225868552468
7.01,0.00497728083986409
7.02,0.00551493292268131
7.03,0.00605258500549848
7.04,0.00659023708831566
7.05,0.00712788917113283
7.06,0.00737148453328653
7.07,0.00752910605148082
7.08,0.00768672756967511
7.09,0.0078443490878694
7.1,0.00729290996639518
7.11,0.00618582342245447
7.12,0.00507873687851375
7.13,0.00504380002261307
7.14,0.0056902462089422
7.15,0.00633669239527128
7.16,0.00698313858160035
7.17,0.00762958476792942
7.18,0.00635261592669878
7.19,0.00356838445854211
7.2,0.00229131226592057
7.21,0.00282844212023931
7.22,0.00336557197455805
7.23,0.00390270182887684
7.24,0.00443983168319558
7.25,0.00474489421930896
7.26,0.00490247106658186
7.27,0.00506004791385477
7.28,0.00521762476112767
7.29,0.00487211182249626
7.3,0.00376280691413268
7.31,0.002653502005769
7.32,0.00229131226592067
7.33,0.00282844212023934
7.34,0.003365571974558
7.35,0.00390270182887671
7.36,0.00443983168319537
7.37,0.00310969747258372
7.38,0.000592861364464295
7.39,-0.00112306161250574
7.4,-0.000544232562514982
7.41,3.45964874757753e-05
7.42,0.000613425537466533
7.43,0.00119225458745729
7.44,0.00148897291880331
7.45,0.00164649317520132
7.46,0.00180401343159932
7.47,0.00196153368799733
7.48,0.00157599654887773
7.49,0.000536768818095297
7.5,-0.00050245891268713
7.51,-0.00109403118617248
7.52,-0.000402994612257569
7.53,0.000288041961657277
7.54,0.000979078535572123
7.55,0.00167011510948697
7.56,0.000995031513201881
7.57,-0.00132448213727431
7.58,-0.00364399578775051
7.59,-0.00415726477996588
7.6,-0.00353802375585814
7.61,-0.00291878273175046
7.62,-0.00229954170764278
7.63,-0.00183290112710699
7.64,-0.00168319714969087
7.65,-0.00153349317227476
7.66,-0.00138378919485865
7.67,-0.00155743788220476
7.68,-0.0026575468235135
7.69,-0.00375765576482234
7.7,-0.00485776470613108
7.71,-0.00477645877429032
7.72,-0.00415724132117067
7.73,-0.00353802386805096
7.74,-0.00291880641493131
7.75,-0.00343515305827776
7.76,-0.00567379648626041
7.77,-0.00791243991424327
7.78,-0.00962829853070319
7.79,-0.00902128326696871
7.8,-0.00841426800323423
7.81,-0.0078072527394997
7.82,-0.00720023747576522
7.83,-0.00744855384163481
7.84,-0.00779311610408524
7.85,-0.00813767836653569
7.86,-0.00851569913927888
7.87,-0.00961661839938027
7.88,-0.0107175376594817
7.89,-0.0118184569195832
7.9,-0.0121716834998895
7.91,-0.0116994488019413
7.92,-0.0112272141039932
7.93,-0.010754979406045
7.94,-0.0110469448333753
7.95,-0.0135535414043407
7.96,-0.016060137975306
7.97,-0.0182232332388281
7.98,-0.0179029330790687
7.99,-0.0175826329193094
8,-0.0172623327595501
8.01,-0.0169420325997908
8.02,-0.0172700210657601
8.03,-0.0176146924183752
8.04,-0.0179593637709903
8.05,-0.0184490491571972
8.06,-0.0199871357562346
8.07,-0.021525222355272
8.08,-0.0230633089543094
8.09,-0.0232941633155208
8.1,-0.022973914272394
8.11,-0.0226536652292672
8.12,-0.0223334161861404
8.13,-0.0237310769841973
8.14,-0.0264995899906953
8.15,-0.0292681029971932
8.16,-0.0306582819153324
8.17,-0.0306582819153324
8.18,-0.0306582819153324
8.19,-0.0306582819153324
8.2,-0.0309131449808326
8.21,-0.0314250612989971
8.22,-0.0319369776171616
8.23,-0.032448893935326
8.24,-0.0338486791033749
8.25,-0.0356036840251111
8.26,-0.0373586889468474
8.27,-0.0383469794370748
8.28,-0.0380397553076171
8.29,-0.0377325311781594
8.3,-0.0374253070487017
8.31,-0.0378859589999912
8.32,-0.0409343838969424
8.33,-0.0439828087938935
8.34,-0.0463066996517452
8.35,-0.0464758983365187
8.36,-0.0466450970212923
8.37,-0.0468142957060658
8.38,-0.0470360774068251
8.39,-0.0473661794625512
8.4,-0.0476962815182774
8.41,-0.0480263835740035
8.42,-0.0491450511243692
8.43,-0.0511494940742881
8.44,-0.053153937024207
8.45,-0.0546629238806323
8.46,-0.0543429860408983
8.47,-0.0540230482011644
8.48,-0.0537031103614304
8.49,-0.053611704233428
8.5,-0.0569860833323224
8.51,-0.0603604624312168
8.52,-0.0631141944399686
8.53,-0.0629512795928893
8.54,-0.0627883647458101
8.55,-0.0626254498987308
8.56,-0.0625114732247845
8.57,-0.0628417443357169
8.58,-0.0631720154466493
8.59,-0.0635022865575817
8.6,-0.0641268254233039
8.61,-0.0656563572806803
8.62,-0.067185889138057
8.63,-0.0687154209954334
8.64,-0.0685662236777688
8.65,-0.0681076078999678
8.66,-0.0676489921221668
8.67,-0.0671903763443657
8.68,-0.0685664777347246
8.69,-0.071062231340948
8.7,-0.0735579849471719
8.71,-0.0746868775868349
8.72,-0.0745373323743797
8.73,-0.0743877871619245
8.74,-0.0742382419494693
8.75,-0.0742245227883316
8.76,-0.0743794416428243
8.77,-0.074534360497317
8.78,-0.0746892793518097
8.79,-0.0752213987993479
8.8,-0.076106317491131
8.81,-0.0769912361829141
8.82,-0.0778761548746972
8.83,-0.0773208999731638
8.84,-0.0765868948277999
8.85,-0.075852889682436
8.86,-0.0751188845370721
8.87,-0.0756673641829283
8.88,-0.0774153638545744
8.89,-0.0791633635262206
8.9,-0.0804335504236115
8.91,-0.0796996896315647
8.92,-0.0789658288395179
8.93,-0.0782319680474712
8.94,-0.0774981072554244
8.95,-0.0771033534796138
8.96,-0.0767836499171662
8.97,-0.0764639463547186
8.98,-0.0761442427922709
8.99,-0.0761494474608841
9,-0.0763187319539826
9.01,-0.0764880164470811
9.02,-0.0766573009401796
9.03,-0.0758707303837051
9.04,-0.0747510995940907
9.05,-0.0736314688044765
9.06,-0.0725118380148623
9.07,-0.0717124999588855
9.08,-0.0728033631237803
9.09,-0.0738942262886752
9.1,-0.07498508945357
9.11,-0.074763324701567
9.12,-0.0736435305007822
9.13,-0.0725237362999977
9.14,-0.0714039420992132
9.15,-0.0702841478984287
9.16,-0.0692806620932258
9.17,-0.0682774393404033
9.18,-0.0672742165875808
9.19,-0.0662709938347584
9.2,-0.0657437525549006
9.21,-0.0657437525549006
9.22,-0.0657437525549006
9.23,-0.0657437525549006
9.24,-0.0648894442721798
9.25,-0.0630888248030825
9.26,-0.0612882053339852
9.27,-0.0594875858648878
9.28,-0.0576869663957905
9.29,-0.0568905350764317
9.3,-0.0574031214864689
9.31,-0.0579157078965062
9.32,-0.0584282943065434
9.33,-0.057709288469476
9.34,-0.0563428455403636
9.35,-0.0549764026112512
9.36,-0.0536099596821388
9.37,-0.0522435167530261
9.38,-0.0509771165433379
9.39,-0.0497197675157751
9.4,-0.0484624184882124
9.41,-0.0472050694606497
9.42,-0.0461868298099315
9.43,-0.0458796776651039
9.44,-0.0455725255202763
9.45,-0.0452653733754487
9.46,-0.0447845247801538
9.47,-0.042864782018362
9.48,-0.0409450392565702
9.49,-0.0390252964947784
9.5,-0.0371055537329866
9.51,-0.0351999280284674
9.52,-0.0359013387143313
9.53,-0.0366027494001953
9.54,-0.0373041600860593
9.55,-0.0373899033895033
9.56,-0.0360196335010851
9.57,-0.0346493636126669
9.58,-0.0332790937242487
9.59,-0.0319088238358304
9.6,-0.030740054987753
9.61,-0.0297220542968682
9.62,-0.0287040536059833
9.63,-0.0276860529150985
9.64,-0.0267291519225732
9.65,-0.0267291519225732
9.66,-0.0267291519225732
9.67,-0.0267291519225732
9.68,-0.0266397338240917
9.69,-0.025149911640417
9.7,-0.0236600894567421
9.71,-0.0221702672730674
9.72,-0.0206804450893927
9.73,-0.0199979481563307
9.74,-0.02151740690719
9.75,-0.0230368656580492
9.76,-0.0245563244089085
9.77,-0.024043990835635
9.78,-0.0231581816795597
9.79,-0.0222723725234843
9.8,-0.021386563367409
9.81,-0.0206751064818421
9.82,-0.0202154962591173
9.83,-0.0197558860363925
9.84,-0.0192962758136677
9.85,-0.0191010952577981
9.86,-0.0199984095341595
9.87,-0.020895723810521
9.88,-0.0217930380868823
9.89,-0.0216245887914071
9.9,-0.0206056848846932
9.91,-0.0195867809779793
9.92,-0.0185678770712654
9.93,-0.0177063001541856
9.94,-0.0199520501868705
9.95,-0.0221978002195558
9.96,-0.0244435502522407
9.97,-0.0245326316939579
9.98,-0.0242252833188301
9.99,-0.0239179349437023
10,-0.0236105865685745
