"time (s)","x-vel (m)"
1.8,0.210432722519037
1.81,0.212594658091252
1.82,0.214756593663467
1.83,0.216918529235682
1.84,0.219080464807897
1.85,0.221242400380111
1.86,0.223404335952326
1.87,0.22569814245678
1.88,0.22811743101178
1.89,0.23053671956678
1.9,0.23295600812178
1.91,0.23537529667678
1.92,0.23779458523178
1.93,0.240213873786779
1.94,0.242633162341779
1.95,0.245052450896779
1.96,0.247369414984908
1.97,0.24956338693627
1.98,0.251757358887631
1.99,0.253951330838993
2,0.256145302790355
2.01,0.258339274741717
2.02,0.260533246693079
2.03,0.262727218644441
2.04,0.26515410768417
2.05,0.267730162437558
2.06,0.270306217190947
2.07,0.272882271944335
2.08,0.275458326697724
2.09,0.278034381451112
2.1,0.280610436204501
2.11,0.28318649095789
2.12,0.285762545711278
2.13,0.288187058081088
2.14,0.290504942978359
2.15,0.29282282787563
2.16,0.295140712772902
2.17,0.297458597670173
2.18,0.299776482567445
2.19,0.302094367464716
2.2,0.304412252361988
2.21,0.306400260987137
2.22,0.308319533757424
2.23,0.310238806527712
2.24,0.312158079297999
2.25,0.314077352068287
2.26,0.315996624838574
2.27,0.317936534123592
2.28,0.319937224904979
2.29,0.321937915686366
2.3,0.323938606467753
2.31,0.32593929724914
2.32,0.327939988030527
2.33,0.329940678811914
2.34,0.330949339151138
2.35,0.331260930313678
2.36,0.331572521476218
2.37,0.331884112638757
2.38,0.308199261382847
2.39,0.234633694891992
2.4,0.161068128401141
2.41,0.0875025619102863
2.42,0.0139369954194349
2.43,0.00525081783925413
2.44,0.0048739788957659
2.45,0.00449713995227765
2.46,0.00412030100878942
2.47,0.00163004698195753
2.48,-0.00303626251286927
2.49,-0.00520194675097698
2.5,-0.00520194675097698
2.51,-0.00520194675097698
2.52,-0.00520194675097698
2.53,-0.00548599343013127
2.54,-0.00601604075023647
2.55,-0.00654608807034169
2.56,-0.00707613539044689
2.57,-0.0083948166128775
2.58,-0.0099394567429792
2.59,-0.0114840968730808
2.6,-0.0122038063194747
2.61,-0.0117342134968254
2.62,-0.0112646206741761
2.63,-0.0107950278515268
2.64,-0.0107480626120069
2.65,-0.0128079974733571
2.66,-0.0148679323347075
2.67,-0.0169278671960577
2.68,-0.0166797688252939
2.69,-0.0163606791176366
2.7,-0.0160415894099793
2.71,-0.015722499702322
2.72,-0.0155297296027959
2.73,-0.0153670090167776
2.74,-0.0152042884307592
2.75,-0.0150415678447409
2.76,-0.0156560665365394
2.77,-0.016562815007724
2.78,-0.0174695634789086
2.79,-0.0181687117093488
2.8,-0.0174265136496233
2.81,-0.0166843155898978
2.82,-0.0159421175301723
2.83,-0.0151999194704469
2.84,-0.0159679860925113
2.85,-0.0173039420254381
2.86,-0.0186398979583648
2.87,-0.0193372485137323
2.88,-0.018460359439904
2.89,-0.0175834703660757
2.9,-0.0167065812922474
2.91,-0.0158296922184191
2.92,-0.0154033985901261
2.93,-0.0150842947649639
2.94,-0.0147651909398018
2.95,-0.0144460871146396
2.96,-0.0145564737072407
2.97,-0.0149025412015399
2.98,-0.0152486086958391
2.99,-0.0155946761901383
3,-0.0147460284538939
3.01,-0.0136131761354053
3.02,-0.0124803238169167
3.03,-0.0113474714984281
3.04,-0.0105246053821178
3.05,-0.0112470950038339
3.06,-0.01196958462555
3.07,-0.0126920742472661
3.08,-0.0124497711418746
3.09,-0.0112051697456937
3.1,-0.00996056834951276
3.11,-0.00871596695333187
3.12,-0.00747136555715093
3.13,-0.00651181398272157
3.14,-0.00563393471044
3.15,-0.00475605543815847
3.16,-0.0038781761658769
3.17,-0.00321596743561082
3.18,-0.00305321289478044
3.19,-0.00289045835395006
3.2,-0.00272770381311968
3.21,-0.00234866686452958
3.22,-0.00120876255899908
3.23,-6.88582534686335e-05
3.24,0.00107104605206187
3.25,0.00221095035759232
3.26,0.00335085466312282
3.27,0.0036403029355195
3.28,0.00305408815631024
3.29,0.00246787337710101
3.3,0.00219877293422636
3.31,0.00329372368109955
3.32,0.00438867442797279
3.33,0.00548362517484598
3.34,0.00657857592171917
3.35,0.00767352666859241
3.36,0.0087684774154656
3.37,0.00969171409161183
3.38,0.0105089466114636
3.39,0.0113261791313153
3.4,0.0121434116511671
3.41,0.0129606441710188
3.42,0.0137778766908706
3.43,0.0141927316712096
3.44,0.0146067240454067
3.45,0.0150207164196038
3.46,0.0154347087938009
3.47,0.016124984839418
3.48,0.0174042994811733
3.49,0.0186836141229287
3.5,0.0199629287646841
3.51,0.0212422434064395
3.52,0.0225215580481949
3.53,0.0238008726899503
3.54,0.024902936573826
3.55,0.024902936573826
3.56,0.024902936573826
3.57,0.024902936573826
3.58,0.0250661093463209
3.59,0.0262438155490255
3.6,0.0274215217517301
3.61,0.0285992279544346
3.62,0.0297769341571392
3.63,0.0309546403598438
3.64,0.0321323465625484
3.65,0.0332222749621539
3.66,0.0342116322638956
3.67,0.0352009895656373
3.68,0.036190346867379
3.69,0.0371797041691206
3.7,0.0381690614708623
3.71,0.0389397440062083
3.72,0.0394744534979911
3.73,0.040009162989774
3.74,0.0405438724815569
3.75,0.0410785819733397
3.76,0.0419383977739507
3.77,0.0430002761625528
3.78,0.044062154551155
3.79,0.0451240329397571
3.8,0.0461859113283592
3.81,0.0472477897169613
3.82,0.0475447944640361
3.83,0.0469692658809084
3.84,0.0463937372977806
3.85,0.0459920714546383
3.86,0.0471260146968563
3.87,0.0482599579390744
3.88,0.0493939011812924
3.89,0.0505278444235105
3.9,0.0516617876657285
3.91,0.0527957309079465
3.92,0.053830464105816
3.93,0.0548334045548554
3.94,0.0558363450038948
3.95,0.0568392854529342
3.96,0.0578422259019736
3.97,0.058845166351013
3.98,0.0591268216251654
3.99,0.0592844808572495
4,0.0594421400893335
4.01,0.0595997993214175
4.02,0.0603909308255618
4.03,0.0615365439946363
4.04,0.0626821571637108
4.05,0.0638277703327853
4.06,0.0649733835018599
4.07,0.0661189966709344
4.08,0.0663358291528322
4.09,0.0649117105945419
4.1,0.0634875920362515
4.11,0.0631806164913226
4.12,0.0636108612679538
4.13,0.064041106044585
4.14,0.0644713508212162
4.15,0.0649015955978474
4.16,0.0650547941536075
4.17,0.0652000036268221
4.18,0.0653452131000368
4.19,0.0654904225732515
4.2,0.0646641284724147
4.21,0.0635635514923032
4.22,0.0624629745121917
4.23,0.0630125752677227
4.24,0.0639413407122013
4.25,0.0648701061566799
4.26,0.0657988716011585
4.27,0.0667276370456372
4.28,0.067089967015565
4.29,0.064308009463691
4.3,0.0615970731279682
4.31,0.0617547739534001
4.32,0.061912474778832
4.33,0.0620701756042639
4.34,0.0622278764296959
4.35,0.0621148232851081
4.36,0.0619395584510725
4.37,0.0617642936170369
4.38,0.0614651158304593
4.39,0.056160936444702
4.4,0.053897746849985
4.41,0.0541976592984172
4.42,0.0544975717468494
4.43,0.0547974841952816
4.44,0.0545606930977774
4.45,0.050159124389488
4.46,0.0478871995641648
4.47,0.0480446763660664
4.48,0.0482021531679679
4.49,0.0483596299698695
4.5,0.0481990059061615
4.51,0.0470847589198635
4.52,0.0459705119335653
4.53,0.0440768107872433
4.54,0.0405256819409191
4.55,0.0388831623539534
4.56,0.0393002326470965
4.57,0.0397173029402396
4.58,0.0401343732333826
4.59,0.0405514435265257
4.6,0.0368438948151377
4.61,0.0334948909477205
4.62,0.0337823274639974
4.63,0.0340697639802743
4.64,0.0343572004965512
4.65,0.0346446370128281
4.66,0.0346980916261975
4.67,0.0346980916261975
4.68,0.0346980916261975
4.69,0.0346980916261975
4.7,0.0328101286772156
4.71,0.0304908489116781
4.72,0.0299685939762692
4.73,0.0307958336849943
4.74,0.0316230733937193
4.75,0.0324503131024444
4.76,0.0332775528111694
4.77,0.0340451918824187
4.78,0.031679030609441
4.79,0.0293128693364633
4.8,0.0294193620892492
4.81,0.0301564292938346
4.82,0.03089349649842
4.83,0.0316305637030053
4.84,0.0323676309075906
4.85,0.0330596985481038
4.86,0.0337002081021492
4.87,0.0343407176561945
4.88,0.0349812272102399
4.89,0.0356217367642852
4.9,0.0358132032337888
4.91,0.0352349893469978
4.92,0.0346567754602069
4.93,0.0341090686398133
4.94,0.0351654227695207
4.95,0.0362217768992281
4.96,0.0372781310289355
4.97,0.0383344851586428
4.98,0.0393908392883503
4.99,0.0404471934180576
5,0.0396813255906871
5.01,0.0385604019477625
5.02,0.0374394783048379
5.03,0.0381997721236031
5.04,0.0391145686385559
5.05,0.0400293651535087
5.06,0.0409441616684616
5.07,0.0418589581834144
5.08,0.0427431925530534
5.09,0.0434854752631364
5.1,0.0442277579732194
5.11,0.0449700406833023
5.12,0.0457123233933852
5.13,0.0464546061034681
5.14,0.0462114458641334
5.15,0.0458387862392559
5.16,0.0454661266143785
5.17,0.0455532699584435
5.18,0.0466181361967522
5.19,0.0476830024350609
5.2,0.0487478686733696
5.21,0.0498127349116783
5.22,0.050877601149987
5.23,0.0515343152640457
5.24,0.0504227708094213
5.25,0.0493112263547969
5.26,0.0486868833227475
5.27,0.049523103573339
5.28,0.0503593238239305
5.29,0.0511955440745219
5.3,0.0520317643251134
5.31,0.0528679845757049
5.32,0.0533958642112558
5.33,0.0538249333302661
5.34,0.0542540024492764
5.35,0.0546830715682868
5.36,0.0549336440426587
5.37,0.0537990964916087
5.38,0.0526645489405587
5.39,0.0519158531585037
5.4,0.0528388029620767
5.41,0.0537617527656495
5.42,0.0546847025692224
5.43,0.0556076523727953
5.44,0.0565306021763683
5.45,0.0553027659870795
5.46,0.0518484722159682
5.47,0.0506432576477807
5.48,0.0509316564729289
5.49,0.0512200552980771
5.5,0.0515084541232252
5.51,0.051712745409969
5.52,0.0515526532557399
5.53,0.0513925611015107
5.54,0.0512324689472817
5.55,0.0502473579280984
5.56,0.047944967627263
5.57,0.0459192481751196
5.58,0.0463371705805729
5.59,0.0467550929860262
5.6,0.0471730153914795
5.61,0.0475909377969328
5.62,0.0434883742572777
5.63,0.0386825614780097
5.64,0.0386825614780097
5.65,0.0386825614780097
5.66,0.0386825614780097
5.67,0.0382720830405097
5.68,0.0374186552503685
5.69,0.0365652274602271
5.7,0.0349577028148745
5.71,0.0320576217174118
5.72,0.0302595367562693
5.73,0.0305467836122985
5.74,0.0308340304683277
5.75,0.031121277324357
5.76,0.0314085241803862
5.77,0.0223067157172597
5.78,0.0224513178608054
5.79,0.0225959200043511
5.8,0.0227405221478968
5.81,0.0228851242914425
5.82,0.0227785035447958
5.83,0.0226178972580277
5.84,0.0224572909712595
5.85,0.0222226041345234
5.86,0.0198079918152553
5.87,0.0173933794959872
5.88,0.017671375580374
5.89,0.0184038545062301
5.9,0.0191363334320863
5.91,0.0198688123579425
5.92,0.0206012912837987
5.93,0.0186066938398611
5.94,0.0137899288659662
5.95,0.0141927316712097
5.96,0.0146067240454068
5.97,0.0150207164196038
5.98,0.0154347087938009
5.99,0.015766621353346
6,0.0159235392107236
6.01,0.0160804570681011
6.02,0.0162373749254787
6.03,0.0162498433908841
6.04,0.0147515942967335
6.05,0.0132533452025828
6.06,0.012832071344292
6.07,0.0136509412009151
6.08,0.0144698110575382
6.09,0.0152886809141613
6.1,0.0161075507707845
6.11,0.0169264206274076
6.12,0.0137725638420703
6.13,0.0105569416414556
6.14,0.0108430093906946
6.15,0.0111290771399336
6.16,0.0114151448891726
6.17,0.0117012126384115
6.18,0.0117873899782776
6.19,0.0117873899782776
6.2,0.0117873899782776
6.21,0.0117873899782776
6.22,0.0101012711503666
6.23,0.00768822782546055
6.24,0.00666382797416819
6.25,0.00680818556274375
6.26,0.00695254315131932
6.27,0.00709690073989491
6.28,0.00386496202923669
6.29,-0.00353821173009022
6.3,-0.00444396131781531
6.31,-0.00534971090554048
6.32,-0.00625546049326557
6.33,-0.00760626096085729
6.34,-0.00915073715822956
6.35,-0.010695213355602
6.36,-0.0131172448113299
6.37,-0.0173316538750244
6.38,-0.021546062938719
6.39,-0.0237643770979749
6.4,-0.0250830748671258
6.41,-0.0264017726362766
6.42,-0.0291464079848678
6.43,-0.0362112850226389
6.44,-0.0427492661835301
6.45,-0.045331905224179
6.46,-0.0479145442648279
6.47,-0.050589955987351
6.48,-0.0541364194425498
6.49,-0.0576828828977484
6.5,-0.0622527696730533
6.51,-0.068860582324099
6.52,-0.0747597508694544
6.53,-0.0770780043530604
6.54,-0.0793962578366663
6.55,-0.082326040394132
6.56,-0.091771930854739
6.57,-0.0993100633022687
6.58,-0.102246165919574
6.59,-0.105182268536879
6.6,-0.108246152739103
6.61,-0.11149444644658
6.62,-0.114742740154058
6.63,-0.118944520346428
6.64,-0.123742431680753
6.65,-0.12787139426911
6.66,-0.128985614209136
6.67,-0.130099834149163
6.68,-0.13121405408919
6.69,-0.135654672543262
6.7,-0.141487764931316
6.71,-0.144976378615039
6.72,-0.145878045292839
6.73,-0.146779711970639
6.74,-0.147681378648439
6.75,-0.148599392894241
6.76,-0.149518912855374
6.77,-0.150438432816507
6.78,-0.15168553611444
6.79,-0.153502938905342
6.8,-0.155320341696244
6.81,-0.156733179229975
6.82,-0.156136606914442
6.83,-0.155540034598908
6.84,-0.154943462283375
6.85,-0.154346889967841
6.86,-0.156147757635445
6.87,-0.15851930477597
6.88,-0.160890851916494
6.89,-0.161009199127977
6.9,-0.160555508645447
6.91,-0.160101818162918
6.92,-0.159648127680388
6.93,-0.159194409968936
6.94,-0.158740667948355
6.95,-0.158286925927773
6.96,-0.157833183907191
6.97,-0.157632002507473
6.98,-0.15815109840091
6.99,-0.158670194294347
7,-0.159189290187784
7.01,-0.158735497902549
7.02,-0.157413141472246
7.03,-0.156090785041944
7.04,-0.154768428611642
7.05,-0.153446072181339
7.06,-0.153410857953692
7.07,-0.15412530072626
7.08,-0.154839743498827
7.09,-0.155554186271395
7.1,-0.154702855466562
7.11,-0.153837912501585
7.12,-0.152972969536607
7.13,-0.15210802657163
7.14,-0.15124774211283
7.15,-0.15039318056667
7.16,-0.14953861902051
7.17,-0.14868405747435
7.18,-0.147829495928191
7.19,-0.147757423671368
7.2,-0.147757423671368
7.21,-0.147757423671368
7.22,-0.147757423671368
7.23,-0.146355537990171
7.24,-0.144824529691926
7.25,-0.143293521393681
7.26,-0.141762513095436
7.27,-0.140231504797191
7.28,-0.140294331195661
7.29,-0.140626980372273
7.3,-0.140959629548885
7.31,-0.141238335828448
7.32,-0.139705419464435
7.33,-0.138172503100423
7.34,-0.13663958673641
7.35,-0.135106670372397
7.36,-0.133573754008384
7.37,-0.132133441945756
7.38,-0.130695526676065
7.39,-0.129257611406375
7.4,-0.127819696136685
7.41,-0.126387514127361
7.42,-0.125519829397495
7.43,-0.124652144667629
7.44,-0.123784459937763
7.45,-0.122916775207898
7.46,-0.121414293245204
7.47,-0.119228951418132
7.48,-0.11704360959106
7.49,-0.114858267763988
7.5,-0.112672925936916
7.51,-0.110487584109844
7.52,-0.109200281808129
7.53,-0.108090839236889
7.54,-0.106981396665649
7.55,-0.105871954094409
7.56,-0.104616561115369
7.57,-0.102506733309937
7.58,-0.100396905504506
7.59,-0.0982870776990736
7.6,-0.0961772498936415
7.61,-0.0940674220882096
7.62,-0.0918501933672199
7.63,-0.0895647179222235
7.64,-0.087279242477227
7.65,-0.0849937670322306
7.66,-0.0827082915872342
7.67,-0.0804228161422378
7.68,-0.0787103635680666
7.69,-0.0770469055703797
7.7,-0.0753834475726928
7.71,-0.073719989575006
7.72,-0.0720565315773192
7.73,-0.0694891330508313
7.74,-0.0667382074717896
7.75,-0.0639872818927478
7.76,-0.061236356313706
7.77,-0.058485430734664
7.78,-0.0557345051556222
7.79,-0.0539271824368939
7.8,-0.0525731744479888
7.81,-0.0512191664590836
7.82,-0.0498651584701785
7.83,-0.0485111504812735
7.84,-0.0462636765216298
7.85,-0.0438618530305438
7.86,-0.0414600295394579
7.87,-0.039058206048372
7.88,-0.0366563825572862
7.89,-0.0342649247646816
7.9,-0.0319378988266912
7.91,-0.0296108728887008
7.92,-0.0272838469507104
7.93,-0.0249568210127198
7.94,-0.0226297950747295
7.95,-0.0208730383045864
7.96,-0.0196298020521647
7.97,-0.0183865657997431
7.98,-0.0171433295473213
7.99,-0.0159000932948996
8,-0.0138425251993807
8.01,-0.0115912399440241
8.02,-0.00933995468866754
8.03,-0.00708866943331099
8.04,-0.00483738417795403
8.05,-0.00321596743561078
8.06,-0.0030532128947804
8.07,-0.00289045835395002
8.08,-0.00272770381311965
8.09,-0.00236311862649074
8.1,-0.00128850643577585
8.11,-0.000213894245060953
8.12,0.000860717945654131
8.13,0.00193533013636902
8.14,0.00300994232708392
8.15,0.00383193797295763
8.16,0.00455130550032452
8.17,0.00527067302769141
8.18,0.0059900405550583
8.19,0.00670940808242519
8.2,0.00700329200753415
8.21,0.00641794085315159
8.22,0.00583258969876914
8.23,0.00526977941906613
8.24,0.00599754936508922
8.25,0.00672531931111232
8.26,0.00745308925713542
8.27,0.00818085920315851
8.28,0.00890862914918161
8.29,0.00510477618466207
8.3,0.00125258959847118
8.31,0.00107599094227415
8.32,0.000899392286077114
8.33,0.000722793629880078
8.34,0.000305585015076522
8.35,-0.00023146658703287
8.36,-0.000768518189142263
8.37,-0.00138279187389718
8.38,-0.00318605424677488
8.39,-0.00498931661965258
8.4,-0.00679257899253027
8.41,-0.00694607563918816
8.42,-0.00662688240996014
8.43,-0.00630768918073213
8.44,-0.00598849595150412
8.45,-0.00728447513165928
8.46,-0.0095859913962896
8.47,-0.0118875076609195
8.48,-0.012980394182387
8.49,-0.0128176664234697
8.5,-0.0126549386645524
8.51,-0.0124922109056352
8.52,-0.0122654250368179
8.53,-0.0119462866140719
8.54,-0.0116271481913259
8.55,-0.0113080097685799
8.56,-0.0112470543299081
8.57,-0.0119695799551813
8.58,-0.0126921055804545
8.59,-0.0134146312057277
8.6,-0.0130767933074027
8.61,-0.0119436827663777
8.62,-0.0108105722253525
8.63,-0.0096774616843276
8.64,-0.00854435114330265
8.65,-0.009311326794441
8.66,-0.0102175169588051
8.67,-0.0111237071231691
8.68,-0.0114436267550972
8.69,-0.0105661082034538
8.7,-0.00968858965181024
8.71,-0.00881107110016685
8.72,-0.00793355254852346
8.73,-0.00717070066518713
8.74,-0.00642790429502331
8.75,-0.0056851079248595
8.76,-0.00494231155469568
8.77,-0.00469545129308222
8.78,-0.00504139733269742
8.79,-0.00538734337231267
8.8,-0.00573328941192787
8.81,-0.00524458844319036
8.82,-0.0042362720362072
8.83,-0.00322795562922404
8.84,-0.00221963922224088
8.85,-0.00135413787145489
8.86,-0.0026875604617804
8.87,-0.00402098305210616
8.88,-0.00535440564243167
8.89,-0.00586602505961234
8.9,-0.00586602505961234
8.91,-0.00586602505961234
8.92,-0.00586602505961234
8.93,-0.00597044537513496
8.94,-0.00613987330162266
8.95,-0.00630930122811039
8.96,-0.00647872915459809
8.97,-0.00794919023916005
8.98,-0.00998583051301883
8.99,-0.0120224707868776
9,-0.0131433159871777
9.01,-0.0133127652957474
9.02,-0.013482214604317
9.03,-0.0136516639128866
9.04,-0.0157229699671666
9.05,-0.0192206685807294
9.06,-0.0227183671942923
9.07,-0.0243672221970599
9.08,-0.0254668506189213
9.09,-0.0265664790407827
9.1,-0.0276706707379824
9.11,-0.0287886880420251
9.12,-0.029906705346068
9.13,-0.0310247226501107
9.14,-0.0332293167432629
9.15,-0.0358281259387885
9.16,-0.038426935134314
9.17,-0.0394158778702062
9.18,-0.0397472321488983
9.19,-0.0400785864275903
9.2,-0.0404099407062824
9.21,-0.0424698640874618
9.22,-0.0447909797546161
9.23,-0.0471120954217703
9.24,-0.0479141704045463
9.25,-0.0482606646272963
9.26,-0.0486071588500463
9.27,-0.0489536530727963
9.28,-0.0489757752618578
9.29,-0.0489757752618578
9.3,-0.0489757752618578
9.31,-0.0489757752618578
9.32,-0.0500083135799444
9.33,-0.0511112710634138
9.34,-0.0522142285468832
9.35,-0.0524286940362741
9.36,-0.0514360021386706
9.37,-0.050443310241067
9.38,-0.0494506183434636
9.39,-0.0484579264458602
9.4,-0.0494402254873735
9.41,-0.050763711475049
9.42,-0.0520871974627244
9.43,-0.0525947579305087
9.44,-0.0519937540835472
9.45,-0.0513927502365857
9.46,-0.0507917463896242
9.47,-0.0501907326192721
9.48,-0.0495896256772398
9.49,-0.0489885187352075
9.5,-0.0483874117931752
9.51,-0.0477863048511429
9.52,-0.0480442609174433
9.53,-0.0485598615499965
9.54,-0.0490754621825498
9.55,-0.049571900168866
9.56,-0.0485788557974761
9.57,-0.0475858114260863
9.58,-0.0465927670546964
9.59,-0.0455997226833065
9.6,-0.0455430376592346
9.61,-0.0466634392279857
9.62,-0.0477838407967371
9.63,-0.0489042423654883
9.64,-0.0485369668912051
9.65,-0.048068231767537
9.66,-0.047599496643869
9.67,-0.0471307615202009
9.68,-0.0466704146284318
9.69,-0.0462139087067811
9.7,-0.0457574027851303
9.71,-0.0453008968634796
9.72,-0.0456327365845359
9.73,-0.0469555965684831
9.74,-0.0482784565524304
9.75,-0.0495768781822293
9.76,-0.0489757449747518
9.77,-0.0483746117672744
9.78,-0.0477734785597969
9.79,-0.0471723453523194
9.8,-0.0480500195090393
9.81,-0.0496048393342385
9.82,-0.0511596591594376
9.83,-0.0521346841704093
9.84,-0.0519853635813333
9.85,-0.0518360429922574
9.86,-0.0516867224031814
9.87,-0.0515338976536609
9.88,-0.0513712788295894
9.89,-0.0512086600055178
9.9,-0.0510460411814463
9.91,-0.0510763262297119
9.92,-0.051986253618088
9.93,-0.0528961810064641
9.94,-0.0538061083948402
9.95,-0.0536606369161046
9.96,-0.0527865929708748
9.97,-0.0519125490256451
9.98,-0.0510385050804153
9.99,-0.0503565049397531
10,-0.0514776227573012
