"lon","lat"
113.05,-26.13
113.16,-26.13
113.162942779231,-26.1426808207466
113.162864923572,-26.1426029643305
113.16262911581,-26.1425355906842
113.162213644991,-26.1425243617432
113.161264799472,-26.1427601695053
113.160624749832,-26.1427770129168
113.159080770437,-26.1430072062084
113.158609154913,-26.1433103876168
113.158159997271,-26.1437314729062
113.157845586922,-26.144113256902
113.157744526452,-26.1443771370167
113.157755755393,-26.1445118843093
113.15782312904,-26.1446241737198
113.157755755393,-26.1448375235998
113.157839972451,-26.1449554274808
113.157761369864,-26.1451238615966
113.157576092336,-26.1453091391239
113.157671538335,-26.1455505613566
113.157570477866,-26.1455842481797
113.157475031867,-26.1457133810018
113.157323441163,-26.1462130688786
113.157306597751,-26.1469036487533
113.157250453046,-26.1470945407511
113.157435730573,-26.147285432749
113.157424501632,-26.1474201800416
113.157312212222,-26.1475998430985
113.157216766223,-26.1475493128637
113.157194308341,-26.1475829996869
113.157284139869,-26.1477345903911
113.157222380693,-26.14783003639
113.156930428226,-26.1479984705058
113.156947271638,-26.1481163743868
113.15665531917,-26.1485150017942
113.156677777052,-26.1485486886173
113.156571102112,-26.1487002793215
113.156380210114,-26.1492673408446
113.156363366703,-26.1496042090761
113.156256691763,-26.1500477522477
113.156200547058,-26.1501488127171
113.156138787882,-26.1500758246003
113.15611633,-26.1501319693056
113.15611633,-26.1504969098897
113.15622861941,-26.1511257305886
113.156032112942,-26.1515187435254
113.156077028706,-26.151962286697
113.155975968237,-26.1521924799885
113.155936666943,-26.1524619745738
113.155959124825,-26.1525293482201
113.156093872118,-26.152506890338
113.156206161528,-26.1525742639843
113.156408282467,-26.1528662164516
113.15740204375,-26.1536129410315
113.157424501632,-26.1541743880841
113.157738911982,-26.155016558663
113.15793541845,-26.1553253545419
113.158418262915,-26.1556341504208
113.158777589029,-26.155785741125
113.158822504793,-26.1558531147713
113.159019011262,-26.1558587292418
113.159456939963,-26.1560159344166
113.159816266076,-26.1560552357102
113.159821880547,-26.1559485607702
113.160108218544,-26.1559654041818
113.160372098658,-26.1558643437124
113.160562990656,-26.1559148739471
113.160770726066,-26.1561338382976
113.161040220651,-26.1566896708796
113.161393932294,-26.1568581049954
113.161551137469,-26.156992852288
113.161551137469,-26.1570546114638
113.16146130594,-26.1571444429922
113.16146130594,-26.157312877108
113.16156798088,-26.1575992151048
113.161691499232,-26.1577620347501
113.161983451699,-26.1580090714532
113.162292247578,-26.1580315293353
113.162331548872,-26.1582055779216
113.162258560755,-26.1582897949795
113.162157500285,-26.15829540945
113.162129427933,-26.1584076988605
113.162365235695,-26.1588119407384
113.162483139576,-26.1589186156784
113.162572971104,-26.1589186156784
113.162831236749,-26.1587838683857
113.162982827453,-26.158840013091
113.163263550979,-26.1588343986205
113.163684636268,-26.1589747603836
113.163864299325,-26.159160037911
113.164408902966,-26.1592161826162
113.164936663196,-26.1598674611972
113.165239844604,-26.1601032689593
113.165458808955,-26.160591727895
113.166098858595,-26.1614900431792
113.166385196591,-26.161776381176
113.167087005407,-26.1621862375243
113.167721440576,-26.1623602861106
113.16796847728,-26.1627420701064
113.168176212689,-26.1628880463401
113.168153754807,-26.1629217331632
113.168243586335,-26.1630396370443
113.168456936215,-26.1636235419789
113.168591683508,-26.1638256629179
113.168878021505,-26.1640951575031
113.168956624092,-26.1642523626778
113.169018383268,-26.1645330862041
113.168894864916,-26.1646846769083
113.169018383268,-26.1647801229072
113.169271034442,-26.1651169911388
113.169518071145,-26.1655156185461
113.169518071145,-26.1656840526619
113.169737035495,-26.166026535364
113.169826867024,-26.1660939090103
113.169989686669,-26.166464464065
113.170371470665,-26.167115742646
113.170410771958,-26.1673852372312
113.170455687723,-26.1674301529954
113.170365856194,-26.1677445633448
113.170410771958,-26.167789479109
113.170365856194,-26.1680140579301
113.170410771958,-26.1681824920458
113.170371470665,-26.1684969023953
113.170691495485,-26.1690976507415
113.170612892897,-26.1692941572099
113.170523061369,-26.1693839887384
113.17053429031,-26.1694513623847
113.17064657972,-26.1694962781489
113.170669037602,-26.1695917241478
113.170590435015,-26.1698556042625
113.170635350779,-26.1699454357909
113.170927303247,-26.1702654606109
113.170938532188,-26.1703496776688
113.170871158541,-26.170394593433
113.171208026773,-26.170619172254
113.171140653127,-26.1707090037824
113.171466292417,-26.1709784983677
113.171629112062,-26.1711862337771
113.171791931708,-26.1718094400055
113.172274776173,-26.1719161149455
113.172465668171,-26.1720789345907
113.172403908995,-26.1723315857644
113.172482511582,-26.1723877304696
113.172662174639,-26.1728088157591
113.172398294524,-26.1730951537559
113.172577957581,-26.1732074431664
113.172488126053,-26.1733028891653
113.173010271812,-26.1737576612779
113.173234850633,-26.1741169873916
113.173622249099,-26.1743752530357
113.173981575213,-26.1747851093841
113.174071406741,-26.1748075672662
113.174419503914,-26.1751051342041
113.17470022744,-26.1755262194935
113.175104469318,-26.1758911600777
113.175587313783,-26.1765705110113
113.175997170131,-26.177912369467
113.176395797539,-26.1784457441669
113.176738280241,-26.1793889752152
113.177170594471,-26.1797090000352
113.177440089057,-26.1798437473278
113.177709583642,-26.1799223499152
113.177928547992,-26.1799279643857
113.178478766104,-26.1801356997952
113.179438840564,-26.1808543520225
113.179775708795,-26.1812024491951
113.180174336203,-26.181415799075
113.180505589964,-26.181842498835
113.18110633831,-26.1821007644792
113.181611640657,-26.1824039458876
113.18164532748,-26.1824376327107
113.181561110422,-26.1825555365918
113.181583568305,-26.1826229102381
113.181780074773,-26.1827969588244
113.182032725947,-26.1832517309369
113.182240461356,-26.1834987676401
113.182487498059,-26.183594213639
113.182611016411,-26.1837177319906
113.182947884642,-26.1845935893926
113.183385813343,-26.1847620235084
113.183632850046,-26.1847788669199
113.184138152394,-26.1846890353915
113.184390803567,-26.1848799273894
113.184620996859,-26.1851325785631
113.184839961209,-26.1852729403262
113.186546760249,-26.1859354478483
113.186849941658,-26.1861600266693
113.187220496712,-26.1863116173735
113.187703341178,-26.1866035698408
113.188079510703,-26.1870302696008
113.188130040938,-26.1873895957144
113.188416378934,-26.1875917166533
113.18858481305,-26.188068946648
113.188972211516,-26.1887651409932
113.189017127281,-26.1891806118121
113.189208019279,-26.1891020092248
113.189522429628,-26.1891300815774
113.189612261156,-26.1891862262827
113.189870526801,-26.1895511668668
