"lon","lat"
113.424724446268,-24.5073789687977
113.423573781479,-24.5092135192623
113.419405335453,-24.5048279666723
113.419188228889,-24.503177956787
113.414542148423,-24.4974463435011
113.412501346722,-24.4945805368582
113.408235202742,-24.4913565043849
113.408452309306,-24.4909657125699
113.408886522434,-24.4902166949246
113.4094509995,-24.4898693244224
113.409494420813,-24.4892180047309
113.4098743573,-24.4884581317574
113.409364156875,-24.487817667394
113.408940799075,-24.4880130633015
113.408658560542,-24.4886752383212
113.408246058071,-24.4893591239974
113.407855266256,-24.4900430096735
113.407757568302,-24.4906834740369
113.407518751082,-24.4909765678981
113.407030261313,-24.4894568219511
113.408267768727,-24.4883061571627
113.408180926101,-24.4873834542663
113.408539151932,-24.4870469390923
113.409016786372,-24.4867538452311
113.409461854828,-24.4873943095945
113.409624684751,-24.4871229263896
113.410004621238,-24.4870795050769
113.410525676991,-24.4871229263896
113.411198707339,-24.4878827993632
113.411383247918,-24.4886209616803
113.412219108189,-24.4891854387463
113.413391483634,-24.4899670223762
113.414553003751,-24.4908354486316
113.416170447652,-24.4911502531492
113.417722759583,-24.4913130830721
113.419166518233,-24.4922683519531
113.420946792056,-24.4946131028428
113.422206010127,-24.496480219292
113.422379695378,-24.4979565439262
113.42272706588,-24.499519711186
113.422987593757,-24.501430248948
113.423682334761,-24.5030368375205
113.424203390514,-24.5046434260931
113.424724446268,-24.5073789687977
