"lon","lat"
112.45,-25.4
113,-25.4
113.01394020017,-25.4979908725193
113.013845646877,-25.4979943743285
113.012851885594,-25.4979045428001
113.011279833847,-25.4979382296232
113.01088682091,-25.4979831453874
113.010381518563,-25.4981459650327
113.0097077821,-25.4982638689137
113.009354070457,-25.4983649293832
113.009151949518,-25.4984828332642
113.008276092116,-25.49865126738
113.008045898824,-25.4987916291431
113.007804476592,-25.49886461726
113.006743341662,-25.4990667381989
113.006058376258,-25.4992857025494
113.005687821203,-25.4993306183136
113.005148832033,-25.4993193893726
113.004986012388,-25.4993643051368
113.004840036154,-25.4995215103115
113.004317890395,-25.4995888839578
113.003992251105,-25.4995776550167
113.003352201465,-25.4994429077241
113.002380898064,-25.4995102813704
113.002094560067,-25.4996281852515
113.001690318189,-25.4996843299567
113.000477592556,-25.4997797759557
113.00030915844,-25.4996787154862
112.999831928445,-25.4997011733683
112.99967472327,-25.499633799722
112.999652265388,-25.4994765945473
112.99956243386,-25.4993643051368
112.999292939275,-25.4992744736083
112.998989757866,-25.4995439681936
112.998894311867,-25.4995664260757
112.998838167162,-25.4994541366652
112.998748335634,-25.4993979919599
112.998478841048,-25.4993643051368
112.998102671523,-25.4993979919599
112.997894936114,-25.4994878234883
112.997602983646,-25.4993867630189
112.997198741768,-25.4993643051368
112.996861873537,-25.4994653656062
112.996648523657,-25.4994541366652
112.996115148957,-25.499645028663
112.995840039901,-25.4996057273694
112.995312279672,-25.4998752219546
112.993925505452,-25.4999201377188
112.993296684753,-25.4998359206609
112.99283629817,-25.4996731010157
112.992067115708,-25.4992464012557
112.991640415948,-25.4989376053768
112.991050896543,-25.4987017976147
112.99091614925,-25.4985333634989
112.990742100664,-25.498426688559
112.990635425724,-25.4982638689137
112.990523136313,-25.4982189531495
112.990337858786,-25.4982077242085
112.989855014321,-25.4983031702074
112.98963604997,-25.4983930017358
112.989433929031,-25.4984042306769
112.988838795156,-25.4982863267958
112.988367179631,-25.4983031702074
112.987199369762,-25.4980617479748
112.985795752131,-25.4974329272759
112.985374666841,-25.4970792156328
112.985071485433,-25.4966693592844
112.985054642021,-25.4965233830507
112.98514447355,-25.496354948935
112.98514447355,-25.4962033582308
112.98525676296,-25.4960068517624
112.985262377431,-25.495821574235
112.984571797556,-25.495063620714
112.984420206852,-25.4947772827172
112.984459508146,-25.4945527038962
112.98439774897,-25.4943225106046
112.984594255438,-25.4938789674331
112.984538110733,-25.49373860567
112.984554954144,-25.49363193073
112.98408333862,-25.4930929415595
112.983752084859,-25.4928627482679
112.982943601104,-25.4924416629785
112.982679720989,-25.492222698628
112.982488828991,-25.4919588185133
112.982191262053,-25.4917398541628
112.982017213467,-25.4917791554565
112.981938610879,-25.4918577580438
112.981758947823,-25.4918689869849
112.980383402544,-25.4915377332239
112.980192510546,-25.4914591306365
112.979552460906,-25.4910324308765
112.979254893968,-25.4903474654724
112.979176291381,-25.490033055123
112.979153833499,-25.4898533920661
112.979226821616,-25.4898084763019
112.97927173738,-25.4898533920661
112.979294195262,-25.4897972473609
112.97927173738,-25.4895052948935
112.978906796796,-25.4889045465473
112.978721519268,-25.4882813403189
112.978598000917,-25.4880230746747
112.978463253624,-25.4879107852642
112.978395879978,-25.4877198932664
112.978395879978,-25.4874503986811
112.97831166292,-25.4872426632717
112.978070240687,-25.4869956265685
112.978075855158,-25.4868328069233
112.977957951277,-25.4863611913991
112.977615468575,-25.4858165877581
112.977228070108,-25.4856649970539
112.977087708345,-25.4855583221139
112.976964189994,-25.4853000564698
112.976835057172,-25.4851765381182
112.97660486388,-25.4852326828235
112.976413971882,-25.4851203934129
112.976009730004,-25.4847161515351
112.975740235419,-25.4845701753014
112.975577415774,-25.4843175241278
112.975465126363,-25.4842276925993
112.975442668481,-25.4842501504815
112.975049655544,-25.4838234507215
112.974959824016,-25.4838009928394
112.974319774376,-25.483284461551
112.973898689087,-25.4830767261416
112.973623580031,-25.4826107250879
112.973544977444,-25.4823636883848
112.973522519561,-25.4820155912122
112.973354085446,-25.4818134702733
112.973219338153,-25.4814204573365
112.973101434272,-25.4812576376912
112.972747722629,-25.4810723601639
112.972523143808,-25.4808646247544
112.972371553104,-25.4806119735808
112.971574298289,-25.4797473451198
112.971445165467,-25.4798259477072
112.97147885229,-25.4799719239408
112.971753961346,-25.4803537079366
112.971989769108,-25.4805221420524
112.972006612519,-25.480656889345
112.971793262639,-25.4805839012281
112.971540611466,-25.4804042381713
112.971338490527,-25.4803705513482
112.970996007825,-25.4806063591102
112.97051316336,-25.4806288169923
112.969598004664,-25.4810779746344
112.969165690433,-25.4811172759281
112.968671617027,-25.4810274443997
112.968205615974,-25.4810106009881
112.967515036099,-25.481106046987
112.967346601983,-25.4812407942796
112.967335373042,-25.481532746747
112.967144481044,-25.4815664335701
112.966824456224,-25.481757325568
112.966656022108,-25.4819594465069
112.966717781284,-25.4820548925059
112.966656022108,-25.4821334950932
112.966510045875,-25.4820829648585
112.965774550236,-25.4822289410922
112.965639802943,-25.4822120976806
112.965370308358,-25.4822963147385
112.96506712695,-25.4824984356774
112.96474710213,-25.4825826527353
112.964421462839,-25.4824759777953
112.964253028723,-25.4826444119111
112.964090209078,-25.4827230144984
112.963562448849,-25.4828128460269
112.963388400262,-25.4830205814363
112.963405243674,-25.4831384853173
112.963242424029,-25.4833069194331
112.963208737206,-25.4834641246078
112.963248038499,-25.483817836251
112.963169435912,-25.4840648729541
112.963219966147,-25.4841996202467
112.963130134618,-25.4842838373046
112.96293362815,-25.4842389215404
112.962776422975,-25.4842838373046
112.962658519094,-25.4844298135383
112.962456398155,-25.4848845856509
112.962243048275,-25.4849968750614
112.962007240513,-25.4849912605908
112.961951095808,-25.4850417908256
112.962057770748,-25.4854965629382
112.962035312866,-25.4855414787024
112.961906180044,-25.485569551055
112.96197355369,-25.4856369247013
112.962046541807,-25.4856313102308
112.96219251804,-25.4855190208203
112.9626192178,-25.4847891396519
112.962765194034,-25.4846880791825
112.962860640033,-25.4846824647119
112.962753965093,-25.4847947541224
112.962770808505,-25.4848789711803
112.962647290153,-25.4849744171793
112.962422711332,-25.4853225143519
112.961788276163,-25.4865969991612
112.961602998635,-25.486883337158
112.961496323695,-25.4869563252749
112.961479480284,-25.4870630002148
112.96122682911,-25.4873156513885
112.960654153116,-25.48850591914
112.960412730884,-25.488943847841
112.960238682298,-25.4891291253683
112.96026114018,-25.4891628121915
112.96015446524,-25.4892301858378
112.959755837832,-25.4897411026556
112.959351595954,-25.4899432235946
112.959228077603,-25.4899881393588
112.959025956664,-25.4899656814767
112.958885594901,-25.4897972473609
112.958520654317,-25.4898533920661
112.958380292553,-25.4899544525356
112.958318533378,-25.4902407905324
112.958380292553,-25.4904092246482
112.958116412439,-25.490920141466
112.958032195381,-25.4910043585239
112.958043424322,-25.4910717321702
112.958150099262,-25.4911559492281
112.958279232084,-25.4911110334639
112.958279232084,-25.4912008649923
112.958245545261,-25.4912457807565
112.957992894087,-25.4912738531092
112.957925520441,-25.4913749135786
112.957740242914,-25.4918802159259
112.957779544207,-25.4920879513354
112.957734628443,-25.4921946262754
112.957397760211,-25.4923686748617
112.957184410331,-25.4927167720343
112.956881228923,-25.4934691110847
112.956667879043,-25.4936936899058
112.956274866106,-25.4943112816636
112.955853780817,-25.4952881995351
112.955528141526,-25.4957935018824
112.955253032471,-25.4958721044697
112.955000381297,-25.495821574235
112.95482071824,-25.4959787794097
112.954528765773,-25.4965682988149
112.954405247421,-25.4966581303434
112.953529390019,-25.4977922533895
112.953024087672,-25.4982638689137
112.952322278856,-25.4991284973747
112.952165073681,-25.4992407867852
112.951367818867,-25.5003075361851
112.951036565106,-25.5005601873587
112.950357214172,-25.5012900685271
112.950065261705,-25.5015371052302
112.949863140766,-25.5015932499355
112.949683477709,-25.5017167682871
112.949346609478,-25.5020760944007
112.949015355717,-25.5023006732217
112.948779547954,-25.5022669863986
112.94862795725,-25.5020480220481
112.948526896781,-25.5019638049902
112.948392149488,-25.501930118167
112.947909305023,-25.5019245036965
112.947780172201,-25.5019694194607
112.947549978909,-25.5021659259291
112.947566822321,-25.5025364809838
112.94776894326,-25.5029968675669
112.947735256437,-25.5031428438006
112.947364701382,-25.50388395391
112.947302942206,-25.5041478340247
112.947319785618,-25.5043162681405
112.947229954089,-25.5044229430805
112.946999760798,-25.5051696676604
112.946831326682,-25.5054503911867
112.946629205743,-25.5060904408266
112.946477615039,-25.5063767788234
112.94649445845,-25.5065620563508
112.946427084804,-25.506606972115
112.946342867746,-25.506831550936
112.946174433631,-25.5070729731686
112.945871252222,-25.5074210703412
112.945607372107,-25.5076400346917
112.945186286818,-25.5078589990422
112.945068382937,-25.5083811448011
112.944765201529,-25.5088527603253
112.94445640565,-25.5092064719684
112.943967946714,-25.5095096533768
112.94370968107,-25.5095096533768
112.943558090365,-25.5095770270231
112.943271752369,-25.5094928099652
112.943153848488,-25.5095040389063
112.943097703782,-25.5095938704347
112.94306963143,-25.5098352926673
112.942401509437,-25.5102339200746
112.942165701675,-25.5102507634862
112.941952351795,-25.5101384740757
112.941637941446,-25.5102844503093
112.941374061331,-25.5106044751293
112.941216856156,-25.5107223790103
112.940879987925,-25.5107953671272
112.940481360517,-25.5107729092451
112.940116419933,-25.5109357288903
112.94007711864,-25.5112220668871
112.940110805463,-25.5113343562976
112.940138877815,-25.5113680431208
112.940239938285,-25.5112669826513
112.940385914518,-25.5113624286503
112.940251167226,-25.5113792720619
112.939942371347,-25.5116206942945
112.939835696407,-25.5117947428808
112.939813238525,-25.5121091532302
112.939914298994,-25.5124347925207
112.939981672641,-25.512490937226
112.940099576522,-25.5124291780502
112.94018379358,-25.5125133951081
112.940093962051,-25.5127548173407
112.939874997701,-25.5129850106322
112.939700949114,-25.5132657341585
112.939481984764,-25.5137878799174
112.939453912411,-25.5139282416805
112.939498828175,-25.5140910613258
112.939408996647,-25.5141696639132
112.939364080883,-25.5141584349721
112.939453912411,-25.5140461455616
112.939408996647,-25.5140124587384
112.939352851942,-25.5140405310911
112.938735260184,-25.5147704122594
112.937932390899,-25.5147704122594
112.93773026996,-25.5148097135531
112.937224967612,-25.5154160763699
