"lon","lat"
113.3,-23.28
113.794869479174,-23.2971025238053
113.794880256185,-23.2971500005883
113.794869027243,-23.297307205763
113.794683749716,-23.2975935437598
113.79462199054,-23.2977956646987
113.794560231365,-23.2984694011618
113.79462199054,-23.299272270447
113.794970087713,-23.3007657196069
113.795059919241,-23.3021075780625
113.795026232418,-23.3023546147656
113.794930786419,-23.3025567357046
113.794661291834,-23.3028486881719
113.794543387953,-23.3031855564035
113.79462199054,-23.3037806902792
113.794796039127,-23.3045274148591
113.794796039127,-23.3051506210875
113.79472866548,-23.3058917311969
113.79483534042,-23.3066889860115
113.794812882538,-23.3071493725946
113.794661291834,-23.3080140010556
113.794492857718,-23.3083508692871
113.794257049956,-23.3090246057502
113.794178447369,-23.3099566078575
113.794122302664,-23.3103271629122
113.794004398783,-23.3106977179669
113.794026856665,-23.3115118161931
113.793886494901,-23.3123708301836
113.793729289727,-23.314212376516
113.79333627679,-23.3157170546169
113.792988179617,-23.3166715146063
113.792202153744,-23.3183221689409
113.791977574923,-23.3186590371724
113.791247693754,-23.3194787498692
113.790512198115,-23.3204668966817
113.790124799649,-23.3208711385596
113.789714943301,-23.3216627789037
113.789613882831,-23.3221456233689
113.789714943301,-23.3223758166605
113.790124799649,-23.3228811190078
113.790506583645,-23.323801892174
113.790641330938,-23.3239927841719
113.791062416227,-23.3252897268633
113.791270151636,-23.3257501134464
113.791797911866,-23.3278779977757
113.791887743394,-23.3280352029504
113.792039334098,-23.3288436867061
113.791994418334,-23.3306627751565
113.792067406451,-23.331437572089
113.792151623509,-23.3316565364395
113.791786682925,-23.3338967101793
113.791427356811,-23.3351543515771
113.79098942811,-23.33710818732
113.790551499409,-23.338421973423
113.790343764,-23.3392136137672
113.789872148476,-23.3401287724629
113.789394918481,-23.3414425585659
113.789209640954,-23.3421219094995
113.789108580484,-23.3427170433752
113.789080508131,-23.3431549720762
113.789198412012,-23.343643431012
113.789232098836,-23.3443733121803
113.789181568601,-23.3482753691957
113.789108580484,-23.3485167914283
113.78917595413,-23.348876117542
113.788844700369,-23.3542491658351
113.788861543781,-23.3557650728771
113.788726796488,-23.358914790842
113.788721182018,-23.3594200931893
113.788766097782,-23.3595772983641
113.788232723082,-23.3646078639551
113.787879011439,-23.3668536521654
113.787542143207,-23.3680439199169
113.787194046035,-23.3690657535526
113.786834719921,-23.3699191530725
113.78628450181,-23.3710532761187
113.785773584992,-23.3717438559934
113.7855433917,-23.3719179045797
113.785341270761,-23.3719628203439
113.785094234058,-23.3721200255186
113.783656929604,-23.3733776669163
113.782915819494,-23.3737931377352
113.782275769854,-23.3740514033794
113.781315695394,-23.3741917651426
113.780692489166,-23.3741075480847
113.780366849875,-23.3740177165563
113.779760487059,-23.373748221971
113.779429233298,-23.3735067997384
113.779311329417,-23.37352364315
113.779266413652,-23.3735910167963
113.778963232244,-23.3748037424299
113.778345640486,-23.3765554572339
113.778182820841,-23.3774369291065
113.778126676136,-23.3775155316938
113.777862796021,-23.3776053632222
113.777711205317,-23.3778355565138
113.777441710732,-23.3787282573274
113.777312577909,-23.3795648134357
113.777368722615,-23.3798623803736
113.777329421321,-23.3818499029397
113.777110456971,-23.383337737629
113.776661299328,-23.385302802313
113.776638841446,-23.3865492147698
113.776739901916,-23.3874026142897
113.776824118974,-23.3888679910969
113.776773588739,-23.3897831497926
113.77678481768,-23.390204235082
113.776852191326,-23.3905298743725
113.777408023908,-23.3916359250661
113.777632602729,-23.3919896367092
113.778092989313,-23.3924949390565
113.778126676136,-23.392595999526
113.778109832724,-23.3926633731723
113.778042459078,-23.3926970599954
113.778160362959,-23.3930170848154
113.778396170721,-23.3933034228122
113.778592677189,-23.3934157122227
113.779232726829,-23.3944656182111
113.779389932004,-23.3946452812679
113.780041210585,-23.3963857671309
113.780153499995,-23.3965542012466
113.78052405505,-23.397733240057
113.780670031284,-23.3980813372296
113.78073740493,-23.3981262529938
113.781293237512,-23.3999228835621
113.781450442687,-23.4001699202652
113.781596418921,-23.4005292463789
113.7819052148,-23.4016184536609
113.782185938326,-23.4023258769471
113.782393673735,-23.4035947472859
113.782399288206,-23.4043077850427
113.782236468561,-23.4053296186784
113.782286998795,-23.4055485830289
113.782298227736,-23.4060314274941
113.782197167267,-23.4065479587825
113.781854684565,-23.4076764673581
113.781394297982,-23.4085635537012
113.781293237512,-23.4089172653443
113.781248321748,-23.4094899413379
113.78137745457,-23.4099615568621
113.781725551743,-23.4119266215461
113.781938901623,-23.4122971766008
113.782376830324,-23.4134088417649
113.782578951263,-23.4137457099965
113.783112325963,-23.4157893772678
113.783168470668,-23.4158567509141
113.783213386432,-23.4161767757341
113.783179699609,-23.416687692552
113.783146012786,-23.4167550661983
113.782797915613,-23.4169852594898
113.782741770908,-23.4171480791351
