lon,lat,z
153.017813625688,-30.6493156347713,4.37932968139648
153.017783749576,-30.6493077984141,4.3826150894165
153.017753873465,-30.6492999620568,4.3826150894165
153.017723997353,-30.6492921256996,4.3826150894165
153.017694121241,-30.6492842893424,4.3826150894165
153.017664245129,-30.6492764529851,4.3826150894165
153.017634369017,-30.6492686166279,4.3826150894165
153.017604492905,-30.6492607802706,4.3826150894165
153.017574616793,-30.6492529439134,4.3826150894165
153.017544740681,-30.6492451075562,4.3826150894165
153.017514864569,-30.6492372711989,4.3826150894165
153.017484988457,-30.6492294348417,4.21630573272705
153.017455112345,-30.6492215984844,4.3371114730835
153.017425236233,-30.6492137621272,4.57804870605469
153.017395360121,-30.64920592577,5.1937427520752
153.017365484009,-30.6491980894127,5.1937427520752
153.017335607897,-30.6491902530555,5.52756595611572
153.017305731785,-30.6491824166983,5.68469905853271
153.017275855673,-30.649174580341,5.68469905853271
153.017245979561,-30.6491667439838,5.83659172058105
153.017216103449,-30.6491589076265,5.83659172058105
153.017186227337,-30.6491510712693,5.83659172058105
153.017156351225,-30.6491432349121,5.83659172058105
153.017126475113,-30.6491353985548,5.83659172058105
153.017096599001,-30.6491275621976,5.83659172058105
153.017066722889,-30.6491197258404,5.83659172058105
153.017036846777,-30.6491118894831,5.77463865280151
153.017006970665,-30.6491040531259,5.77463865280151
153.016977094553,-30.6490962167686,5.46626806259155
153.016947218441,-30.6490883804114,5.46626806259155
153.016917342329,-30.6490805440542,5.46253252029419
153.016887466217,-30.6490727076969,5.46253252029419
153.016857590105,-30.6490648713397,5.46253252029419
153.016827690474,-30.649057103286,5.46253252029419
153.016797727962,-30.64904951784,5.46253252029419
153.01676776545,-30.649041932394,5.46253252029419
153.016737802938,-30.649034346948,5.46253252029419
153.016707840427,-30.649026761502,5.31527805328369
153.016677877915,-30.6490191760559,5.14459276199341
153.016647915403,-30.6490115906099,5.14459276199341
153.016617952891,-30.6490040051639,4.97762823104858
153.01658799038,-30.6489964197179,4.97762823104858
153.016558027868,-30.6489888342719,4.8201322555542
153.016528065356,-30.6489812488259,4.8201322555542
153.016498102844,-30.6489736633799,4.58215522766113
153.016468140333,-30.6489660779339,4.38762092590332
153.016438177821,-30.6489584924879,4.38762092590332
153.016408215309,-30.6489509070419,4.31345272064209
153.016378252798,-30.6489433215959,4.31345272064209
153.016348290286,-30.6489357361499,4.16432523727417
153.016318327774,-30.6489281507038,4.02324485778809
153.016288365262,-30.6489205652578,4.02324485778809
153.016258402751,-30.6489129798118,3.81592345237732
153.016228440239,-30.6489053943658,3.81592345237732
153.016198477727,-30.6488978089198,3.73300457000732
153.016168515215,-30.6488902234738,3.73300457000732
153.016138552704,-30.6488826380278,3.73300457000732
153.016108590192,-30.6488750525818,3.69017934799194
153.01607862768,-30.6488674671358,3.69017934799194
153.016048665169,-30.6488598816898,3.65976667404175
153.016018702657,-30.6488522962438,3.65976667404175
153.015988740145,-30.6488447107978,3.59909439086914
153.015958777633,-30.6488371253517,3.59909439086914
153.015928815122,-30.6488295399057,3.59909439086914
153.01589885261,-30.6488219544597,3.59909439086914
153.015868890098,-30.6488143690137,3.59909439086914
153.015838927586,-30.6488067835677,3.55943083763123
153.015808965075,-30.6487991981217,3.55943083763123
153.015779002563,-30.6487916126757,3.55943083763123
153.015749040051,-30.6487840272297,3.55943083763123
153.015719077539,-30.6487764417837,3.55943083763123
153.015689115028,-30.6487688563377,3.45102620124817
153.015659152516,-30.6487612708917,3.45102620124817
153.015629190004,-30.6487536854457,3.27974987030029
153.015599227493,-30.6487460999996,3.2184054851532
153.015569264981,-30.6487385145536,3.25145840644836
153.015539302469,-30.6487309291076,3.25145840644836
153.015509339957,-30.6487233436616,3.25145840644836
153.015479377446,-30.6487157582156,3.25482296943665
153.015449414934,-30.6487081727696,3.25482296943665
153.015419452422,-30.6487005873236,3.31790781021118
153.01538948991,-30.6486930018776,3.31790781021118
153.015359527399,-30.6486854164316,3.31790781021118
153.015329564887,-30.6486778309856,3.31790781021118
153.015299602375,-30.6486702455396,3.31790781021118
153.015269639863,-30.6486626600936,3.31790781021118
153.015239677352,-30.6486550746476,3.31790781021118
153.01520971484,-30.6486474892015,3.31790781021118
153.015179752328,-30.6486399037555,3.31790781021118
153.015149789817,-30.6486323183095,3.31790781021118
153.015119608156,-30.6486254162576,3.17836856842041
153.015089407864,-30.6486185723065,3.17836856842041
153.015059207572,-30.6486117283554,3.17836856842041
153.015029007279,-30.6486048844043,3.17836856842041
153.014998806987,-30.6485980404532,3.17836856842041
153.014968606695,-30.6485911965021,3.12900900840759
153.014938406403,-30.648584352551,3.37981152534485
153.014908206111,-30.6485775085999,3.46842193603516
153.014878005818,-30.6485706646488,3.46842193603516
153.014847805526,-30.6485638206977,3.48286557197571
153.014817605234,-30.6485569767466,3.48286557197571
153.014787404942,-30.6485501327954,3.57971596717834
153.01475720465,-30.6485432888443,3.57971596717834
153.014727004357,-30.6485364448932,3.57971596717834
153.014696804065,-30.6485296009421,3.57971596717834
153.014666603773,-30.648522756991,3.57971596717834
153.014636403481,-30.6485159130399,3.57971596717834
153.014606203189,-30.6485090690888,3.57971596717834
153.014576002896,-30.6485022251377,3.57971596717834
153.014545802604,-30.6484953811866,3.57971596717834
153.014515602312,-30.6484885372355,3.46457982063293
153.01448540202,-30.6484816932843,3.46457982063293
153.014455201728,-30.6484748493332,3.21416640281677
153.014425001435,-30.6484680053821,3.21416640281677
153.014394801143,-30.648461161431,2.8895468711853
153.014364600851,-30.6484543174799,2.6391818523407
153.014334400559,-30.6484474735288,2.6391818523407
153.014304200267,-30.6484406295777,2.45434737205505
