 % Project name: Seaside data
 % Measurement location: D1
 % time(sec)   H(m)       u(m/s)  M(m^3/s^2)
   4.14000   -0.00008   -0.00184    0.00000
   4.16000   -0.00006   -0.00428    0.00000
   4.18000   -0.00004   -0.00169    0.00000
   4.20000   -0.00001   -0.00379    0.00000
   4.22000    0.00000   -0.00279    0.00000
   4.24000   -0.00001   -0.00207    0.00000
   4.26000   -0.00003   -0.00260    0.00000
   4.28000   -0.00003   -0.00245    0.00000
   4.30000   -0.00005   -0.00256    0.00000
   4.32000   -0.00003   -0.00110    0.00000
   4.34000   -0.00002   -0.00437    0.00000
   4.36000   -0.00002   -0.00305    0.00000
   4.38000   -0.00002   -0.00247    0.00000
   4.40000   -0.00001   -0.00344    0.00000
   4.42000    0.00000   -0.00279    0.00000
   4.44000    0.00002   -0.00233    0.00000
   4.46000   -0.00001   -0.00242    0.00000
   4.48000   -0.00005   -0.00337    0.00000
   4.50000   -0.00006   -0.00188    0.00000
   4.52000   -0.00007   -0.00370    0.00000
   4.54000   -0.00008   -0.00339    0.00000
   4.56000   -0.00008   -0.00338    0.00000
   4.58000   -0.00005   -0.00264    0.00000
   4.60000   -0.00003   -0.00212    0.00000
   4.62000   -0.00004   -0.00424    0.00000
   4.64000   -0.00004   -0.00264    0.00000
   4.66000   -0.00005   -0.00421    0.00000
   4.68000   -0.00005   -0.00183    0.00000
   4.70000   -0.00002   -0.00349    0.00000
   4.72000   -0.00005   -0.00262    0.00000
   4.74000   -0.00005   -0.00463    0.00000
   4.76000   -0.00004   -0.00280    0.00000
   4.78000   -0.00000   -0.00279    0.00000
   4.80000    0.00001   -0.00159    0.00000
   4.82000    0.00000   -0.00486    0.00000
   4.84000   -0.00002   -0.00207    0.00000
   4.86000   -0.00002   -0.00300    0.00000
   4.88000   -0.00002   -0.00221    0.00000
   4.90000   -0.00002   -0.00370    0.00000
   4.92000   -0.00003   -0.00270    0.00000
   4.94000   -0.00004   -0.00363    0.00000
   4.96000   -0.00002   -0.00228    0.00000
   4.98000   -0.00001   -0.00057    0.00000
   5.00000   -0.00004   -0.00330    0.00000
   5.02000   -0.00004   -0.00283    0.00000
   5.04000   -0.00002   -0.00428    0.00000
   5.06000    0.00001   -0.00119    0.00000
   5.08000    0.00003   -0.00367    0.00000
   5.10000    0.00004   -0.00514    0.00000
   5.12000    0.00005   -0.00084    0.00000
   5.14000    0.00004   -0.00291    0.00000
   5.16000    0.00004   -0.00198    0.00000
   5.18000    0.00004   -0.00258    0.00000
   5.20000    0.00003   -0.00123    0.00000
   5.22000    0.00002   -0.00223    0.00000
   5.24000    0.00000   -0.00375    0.00000
   5.26000   -0.00001   -0.00270    0.00000
   5.28000   -0.00001   -0.00256    0.00000
   5.30000   -0.00000   -0.00249    0.00000
   5.32000    0.00000   -0.00263    0.00000
   5.34000    0.00000   -0.00181    0.00000
   5.36000    0.00000    0.00035    0.00000
   5.38000    0.00000   -0.00098    0.00000
   5.40000   -0.00001   -0.00039    0.00000
   5.42000   -0.00001   -0.00386    0.00000
   5.44000   -0.00001   -0.00305    0.00000
   5.46000   -0.00001   -0.00257    0.00000
   5.48000   -0.00001   -0.00295    0.00000
   5.50000   -0.00004   -0.00055    0.00000
   5.52000   -0.00006   -0.00430    0.00000
   5.54000   -0.00004   -0.00011    0.00000
   5.56000   -0.00000   -0.00193    0.00000
   5.58000    0.00000   -0.00212    0.00000
   5.60000   -0.00003   -0.00493    0.00000
   5.62000   -0.00005   -0.00142    0.00000
   5.64000   -0.00005    0.00000    0.00000
   5.66000   -0.00005   -0.00086    0.00000
   5.68000   -0.00006   -0.00356    0.00000
   5.70000   -0.00010    0.00026    0.00000
   5.72000   -0.00010    0.00018    0.00000
   5.74000   -0.00008   -0.00243    0.00000
   5.76000   -0.00006    0.00083    0.00000
   5.78000   -0.00007   -0.00345    0.00000
   5.80000   -0.00005   -0.00042    0.00000
   5.82000   -0.00005   -0.00279    0.00000
   5.84000   -0.00004   -0.00050    0.00000
   5.86000   -0.00005   -0.00105    0.00000
   5.88000   -0.00006   -0.00102    0.00000
   5.90000   -0.00003   -0.00228    0.00000
   5.92000    0.00002   -0.00102    0.00000
   5.94000    0.00004   -0.00032    0.00000
   5.96000    0.00001   -0.00280    0.00000
   5.98000   -0.00003    0.00025    0.00000
   6.00000   -0.00004    0.00005    0.00000
   6.02000   -0.00007   -0.00414    0.00000
   6.04000   -0.00008   -0.00255    0.00000
   6.06000   -0.00007   -0.00248    0.00000
   6.08000   -0.00004   -0.00107    0.00000
   6.10000   -0.00005   -0.00243    0.00000
   6.12000   -0.00004   -0.00375    0.00000
   6.14000   -0.00008   -0.00363    0.00000
   6.16000   -0.00010   -0.00147    0.00000
   6.18000   -0.00010   -0.00147    0.00000
   6.20000   -0.00009   -0.00002    0.00000
   6.22000   -0.00011   -0.00107    0.00000
   6.24000   -0.00013   -0.00247    0.00000
   6.26000   -0.00011   -0.00279    0.00000
   6.28000   -0.00012   -0.00282    0.00000
   6.30000   -0.00012   -0.00312    0.00000
   6.32000   -0.00015   -0.00243    0.00000
   6.34000   -0.00014    0.00005    0.00000
   6.36000   -0.00012   -0.00230    0.00000
   6.38000   -0.00009   -0.00258    0.00000
   6.40000   -0.00005   -0.00141    0.00000
   6.42000   -0.00006   -0.00055    0.00000
   6.44000   -0.00007   -0.00267    0.00000
   6.46000   -0.00008   -0.00356    0.00000
   6.48000   -0.00008   -0.00151    0.00000
   6.50000   -0.00006   -0.00273    0.00000
   6.52000   -0.00004   -0.00002    0.00000
   6.54000    0.00000   -0.00136    0.00000
   6.56000    0.00002    0.00056    0.00000
   6.58000    0.00004    0.00030    0.00000
   6.60000    0.00003   -0.00323    0.00000
   6.62000   -0.00002   -0.00302    0.00000
   6.64000   -0.00003   -0.00331    0.00000
   6.66000   -0.00004   -0.00195    0.00000
   6.68000   -0.00004   -0.00256    0.00000
   6.70000   -0.00007   -0.00181    0.00000
   6.72000   -0.00011   -0.00214    0.00000
   6.74000   -0.00010   -0.00300    0.00000
   6.76000   -0.00008   -0.00323    0.00000
   6.78000   -0.00006   -0.00234    0.00000
   6.80000   -0.00008   -0.00272    0.00000
   6.82000   -0.00008   -0.00259    0.00000
   6.84000   -0.00008   -0.00239    0.00000
   6.86000   -0.00004   -0.00193    0.00000
   6.88000   -0.00004   -0.00333    0.00000
   6.90000   -0.00004   -0.00191    0.00000
   6.92000   -0.00003   -0.00444    0.00000
   6.94000   -0.00004   -0.00091    0.00000
   6.96000   -0.00006   -0.00060    0.00000
   6.98000   -0.00010   -0.00265    0.00000
   7.00000   -0.00013   -0.00453    0.00000
   7.02000   -0.00013   -0.00172    0.00000
   7.04000   -0.00009   -0.00319    0.00000
   7.06000   -0.00005   -0.00236    0.00000
   7.08000   -0.00002   -0.00214    0.00000
   7.10000   -0.00004   -0.00095    0.00000
   7.12000   -0.00008   -0.00232    0.00000
   7.14000   -0.00009   -0.00240    0.00000
   7.16000   -0.00007   -0.00223    0.00000
   7.18000   -0.00008   -0.00184    0.00000
   7.20000   -0.00008   -0.00284    0.00000
   7.22000   -0.00005   -0.00227    0.00000
   7.24000   -0.00003   -0.00289    0.00000
   7.26000    0.00000   -0.00074    0.00000
   7.28000   -0.00001   -0.00107    0.00000
   7.30000   -0.00002   -0.00226    0.00000
   7.32000   -0.00004   -0.00223    0.00000
   7.34000   -0.00005   -0.00225    0.00000
   7.36000   -0.00007   -0.00484    0.00000
   7.38000   -0.00007   -0.00516    0.00000
   7.40000   -0.00004   -0.00358    0.00000
   7.42000   -0.00002   -0.00493    0.00000
   7.44000   -0.00002   -0.00169    0.00000
   7.46000   -0.00005   -0.00200    0.00000
   7.48000   -0.00005   -0.00120    0.00000
   7.50000   -0.00005   -0.00305    0.00000
   7.52000   -0.00004   -0.00221    0.00000
   7.54000   -0.00006   -0.00284    0.00000
   7.56000   -0.00005   -0.00361    0.00000
   7.58000   -0.00005   -0.00114    0.00000
   7.60000   -0.00007   -0.00070    0.00000
   7.62000   -0.00009   -0.00181    0.00000
   7.64000   -0.00009   -0.00195    0.00000
   7.66000   -0.00001   -0.00421    0.00000
   7.68000    0.00005   -0.00370    0.00000
   7.70000    0.00006   -0.00005    0.00000
   7.72000    0.00005   -0.00080    0.00000
   7.74000    0.00003   -0.00002    0.00000
   7.76000   -0.00000   -0.00186    0.00000
   7.78000   -0.00004   -0.00227    0.00000
   7.80000   -0.00006   -0.00275    0.00000
   7.82000   -0.00006   -0.00211    0.00000
   7.84000   -0.00002   -0.00105    0.00000
   7.86000   -0.00002   -0.00116    0.00000
   7.88000   -0.00001    0.00018    0.00000
   7.90000   -0.00003   -0.00233    0.00000
   7.92000   -0.00001   -0.00195    0.00000
   7.94000   -0.00002   -0.00407    0.00000
   7.96000   -0.00001   -0.00102    0.00000
   7.98000   -0.00003   -0.00245    0.00000
   8.00000   -0.00004   -0.00309    0.00000
   8.02000   -0.00003   -0.00295    0.00000
   8.04000   -0.00003   -0.00184    0.00000
   8.06000   -0.00003   -0.00379    0.00000
   8.08000   -0.00002   -0.00225    0.00000
   8.10000   -0.00002   -0.00155    0.00000
   8.12000   -0.00001   -0.00088    0.00000
   8.14000   -0.00001   -0.00295    0.00000
   8.16000   -0.00004   -0.00181    0.00000
   8.18000   -0.00004   -0.00161    0.00000
   8.20000   -0.00005    0.00068    0.00000
   8.22000   -0.00007   -0.00248    0.00000
   8.24000   -0.00007   -0.00177    0.00000
   8.26000   -0.00006   -0.00288    0.00000
   8.28000   -0.00004   -0.00157    0.00000
   8.30000   -0.00003    0.00091    0.00000
   8.32000   -0.00003   -0.00357    0.00000
   8.34000   -0.00002   -0.00080    0.00000
   8.36000   -0.00004   -0.00170    0.00000
   8.38000   -0.00009   -0.00137    0.00000
   8.40000   -0.00013   -0.00402    0.00000
   8.42000   -0.00010   -0.00193    0.00000
   8.44000   -0.00009   -0.00116    0.00000
   8.46000   -0.00005   -0.00307    0.00000
   8.48000   -0.00005   -0.00335    0.00000
   8.50000   -0.00006   -0.00211    0.00000
   8.52000   -0.00006   -0.00375    0.00000
   8.54000   -0.00008   -0.00164    0.00000
   8.56000   -0.00008   -0.00307    0.00000
   8.58000   -0.00009   -0.00127    0.00000
   8.60000   -0.00011   -0.00425    0.00000
   8.62000   -0.00011   -0.00130    0.00000
   8.64000   -0.00007   -0.00172    0.00000
   8.66000   -0.00005   -0.00343    0.00000
   8.68000   -0.00006   -0.00264    0.00000
   8.70000   -0.00007   -0.00228    0.00000
   8.72000   -0.00004   -0.00023    0.00000
   8.74000   -0.00001   -0.00551    0.00000
   8.76000    0.00000   -0.00186    0.00000
   8.78000   -0.00001   -0.00234    0.00000
   8.80000   -0.00003   -0.00116    0.00000
   8.82000   -0.00004   -0.00366    0.00000
   8.84000   -0.00006   -0.00361    0.00000
   8.86000   -0.00006   -0.00320    0.00000
   8.88000   -0.00006   -0.00319    0.00000
   8.90000   -0.00004   -0.00339    0.00000
   8.92000   -0.00006   -0.00207    0.00000
   8.94000   -0.00008   -0.00093    0.00000
   8.96000   -0.00009   -0.00400    0.00000
   8.98000   -0.00009   -0.00158    0.00000
   9.00000   -0.00006   -0.00373    0.00000
   9.02000   -0.00003   -0.00266    0.00000
   9.04000   -0.00002   -0.00416    0.00000
   9.06000   -0.00002   -0.00307    0.00000
   9.08000   -0.00004   -0.00047    0.00000
   9.10000   -0.00004   -0.00107    0.00000
   9.12000   -0.00005   -0.00134    0.00000
   9.14000   -0.00007   -0.00207    0.00000
   9.16000   -0.00007   -0.00177    0.00000
   9.18000   -0.00008   -0.00284    0.00000
   9.20000   -0.00006   -0.00040    0.00000
   9.22000   -0.00004   -0.00107    0.00000
   9.24000   -0.00003   -0.00107    0.00000
   9.26000   -0.00005   -0.00157    0.00000
   9.28000   -0.00006   -0.00140    0.00000
   9.30000   -0.00007   -0.00161    0.00000
   9.32000   -0.00008   -0.00033    0.00000
   9.34000   -0.00009   -0.00080    0.00000
   9.36000   -0.00010   -0.00150    0.00000
   9.38000   -0.00008   -0.00047    0.00000
   9.40000   -0.00004    0.00066    0.00000
   9.42000   -0.00006    0.00074    0.00000
   9.44000   -0.00004   -0.00186    0.00000
   9.46000   -0.00003   -0.00249    0.00000
   9.48000    0.00001    0.00169    0.00000
   9.50000    0.00001   -0.00193    0.00000
   9.52000    0.00000   -0.00223    0.00000
   9.54000   -0.00002   -0.00327    0.00000
   9.56000   -0.00003    0.00067    0.00000
   9.58000   -0.00005   -0.00364    0.00000
   9.60000   -0.00007   -0.00067    0.00000
   9.62000   -0.00008   -0.00220    0.00000
   9.64000   -0.00009   -0.00075    0.00000
   9.66000   -0.00008    0.00095    0.00000
   9.68000   -0.00009   -0.00143    0.00000
   9.70000   -0.00009   -0.00111    0.00000
   9.72000   -0.00008    0.00205    0.00000
   9.74000   -0.00005    0.00251    0.00000
   9.76000   -0.00004    0.00026    0.00000
   9.78000   -0.00003   -0.00327    0.00000
   9.80000   -0.00004   -0.00184    0.00000
   9.82000   -0.00004   -0.00375    0.00000
   9.84000   -0.00003   -0.00186    0.00000
   9.86000   -0.00002   -0.00040    0.00000
   9.88000   -0.00003    0.00074    0.00000
   9.90000   -0.00003   -0.00042    0.00000
   9.92000   -0.00006   -0.00122    0.00000
   9.94000   -0.00008   -0.00260    0.00000
   9.96000   -0.00012   -0.00202    0.00000
   9.98000   -0.00010    0.00033    0.00000
  10.00000   -0.00008   -0.00344    0.00000
  10.02000   -0.00005   -0.00074    0.00000
  10.04000   -0.00002   -0.00184    0.00000
  10.06000   -0.00002   -0.00074    0.00000
  10.08000   -0.00003    0.00037    0.00000
  10.10000   -0.00004   -0.00098    0.00000
  10.12000   -0.00004   -0.00290    0.00000
  10.14000   -0.00001   -0.00298    0.00000
  10.16000    0.00001   -0.00265    0.00000
  10.18000   -0.00001   -0.00205    0.00000
  10.20000   -0.00003   -0.00043    0.00000
  10.22000   -0.00005   -0.00173    0.00000
  10.24000   -0.00005   -0.00202    0.00000
  10.26000   -0.00005   -0.00056    0.00000
  10.28000   -0.00002    0.00151    0.00000
  10.30000   -0.00001   -0.00048    0.00000
  10.32000   -0.00002    0.00107    0.00000
  10.34000   -0.00004   -0.00172    0.00000
  10.36000   -0.00009   -0.00147    0.00000
  10.38000   -0.00010   -0.00235    0.00000
  10.40000   -0.00010   -0.00062    0.00000
  10.42000   -0.00008   -0.00021    0.00000
  10.44000   -0.00007   -0.00182    0.00000
  10.46000   -0.00003   -0.00237    0.00000
  10.48000    0.00001   -0.00119    0.00000
  10.50000    0.00000   -0.00216    0.00000
  10.52000   -0.00001   -0.00172    0.00000
  10.54000   -0.00003   -0.00009    0.00000
  10.56000   -0.00007   -0.00121    0.00000
  10.58000   -0.00011   -0.00070    0.00000
  10.60000   -0.00013   -0.00019    0.00000
  10.62000   -0.00012   -0.00090    0.00000
  10.64000   -0.00008   -0.00124    0.00000
  10.66000   -0.00006   -0.00186    0.00000
  10.68000   -0.00006    0.00158    0.00000
  10.70000   -0.00006   -0.00023    0.00000
  10.72000   -0.00005    0.00026    0.00000
  10.74000   -0.00004   -0.00189    0.00000
  10.76000   -0.00006   -0.00179    0.00000
  10.78000   -0.00007   -0.00028    0.00000
  10.80000   -0.00008   -0.00084    0.00000
  10.82000   -0.00006   -0.00005    0.00000
  10.84000   -0.00005   -0.00112    0.00000
  10.86000   -0.00003   -0.00175    0.00000
  10.88000   -0.00003   -0.00170    0.00000
  10.90000   -0.00003    0.00017    0.00000
  10.92000   -0.00003   -0.00226    0.00000
  10.94000   -0.00003    0.00012    0.00000
  10.96000   -0.00006   -0.00090    0.00000
  10.98000   -0.00006   -0.00033    0.00000
  11.00000   -0.00006   -0.00076    0.00000
  11.02000   -0.00004   -0.00156    0.00000
  11.04000   -0.00004   -0.00229    0.00000
  11.06000   -0.00005   -0.00207    0.00000
  11.08000   -0.00005   -0.00153    0.00000
  11.10000   -0.00003   -0.00216    0.00000
  11.12000   -0.00002   -0.00248    0.00000
  11.14000   -0.00001   -0.00143    0.00000
  11.16000   -0.00002   -0.00100    0.00000
  11.18000   -0.00002   -0.00049    0.00000
  11.20000   -0.00002   -0.00207    0.00000
  11.22000   -0.00003   -0.00037    0.00000
  11.24000   -0.00004   -0.00036    0.00000
  11.26000   -0.00003   -0.00019    0.00000
  11.28000   -0.00002   -0.00062    0.00000
  11.30000   -0.00001   -0.00088    0.00000
  11.32000   -0.00000   -0.00063    0.00000
  11.34000   -0.00003   -0.00167    0.00000
  11.36000   -0.00004    0.00007    0.00000
  11.38000   -0.00007   -0.00136    0.00000
  11.40000   -0.00010   -0.00086    0.00000
  11.42000   -0.00008   -0.00090    0.00000
  11.44000   -0.00007   -0.00060    0.00000
  11.46000   -0.00007   -0.00035    0.00000
  11.48000   -0.00008   -0.00114    0.00000
  11.50000   -0.00006   -0.00165    0.00000
  11.52000   -0.00004   -0.00242    0.00000
  11.54000   -0.00003   -0.00121    0.00000
  11.56000   -0.00005   -0.00263    0.00000
  11.58000   -0.00006   -0.00055    0.00000
  11.60000   -0.00006   -0.00264    0.00000
  11.62000   -0.00006   -0.00135    0.00000
  11.64000   -0.00008   -0.00207    0.00000
  11.66000   -0.00008    0.00019    0.00000
  11.68000   -0.00009   -0.00016    0.00000
  11.70000   -0.00007   -0.00070    0.00000
  11.72000   -0.00005   -0.00130    0.00000
  11.74000   -0.00003   -0.00112    0.00000
  11.76000   -0.00001   -0.00207    0.00000
  11.78000   -0.00000   -0.00156    0.00000
  11.80000   -0.00001    0.00023    0.00000
  11.82000   -0.00000   -0.00302    0.00000
  11.84000    0.00002    0.00111    0.00000
  11.86000    0.00003   -0.00219    0.00000
  11.88000    0.00001    0.00007    0.00000
  11.90000   -0.00002   -0.00084    0.00000
  11.92000   -0.00004   -0.00142    0.00000
  11.94000   -0.00001   -0.00205    0.00000
  11.96000   -0.00000   -0.00165    0.00000
  11.98000    0.00000   -0.00165    0.00000
  12.00000   -0.00000   -0.00074    0.00000
  12.02000    0.00000   -0.00121    0.00000
  12.04000   -0.00001   -0.00160    0.00000
  12.06000   -0.00003   -0.00116    0.00000
  12.08000   -0.00005    0.00017    0.00000
  12.10000   -0.00006   -0.00295    0.00000
  12.12000   -0.00004   -0.00150    0.00000
  12.14000   -0.00003   -0.00150    0.00000
  12.16000   -0.00000   -0.00124    0.00000
  12.18000   -0.00001   -0.00105    0.00000
  12.20000   -0.00001    0.00069    0.00000
  12.22000   -0.00002   -0.00312    0.00000
  12.24000   -0.00003   -0.00171    0.00000
  12.26000   -0.00005    0.00021    0.00000
  12.28000   -0.00006   -0.00123    0.00000
  12.30000   -0.00005   -0.00016    0.00000
  12.32000   -0.00005   -0.00202    0.00000
  12.34000   -0.00006   -0.00170    0.00000
  12.36000   -0.00007   -0.00223    0.00000
  12.38000   -0.00006   -0.00148    0.00000
