"lon","lat","gaugeID"
184.898192769626,-21.2637616297145,95.6
184.895373883221,-21.2675671263616,96.6
184.892977829777,-21.2717954559694,97.6
184.888608555849,-21.2750371753354,98.6
184.88367550464,-21.2778560617406,99.6
184.877896787509,-21.279688337904,100.6
184.874091290862,-21.2799702265445,101.6
184.868876351012,-21.2799702265445,102.6
184.863379522522,-21.2781379503811,103.6
184.855768529228,-21.2754600082962,104.6
184.847875647293,-21.2730639548517,105.6
184.843365429045,-21.2702450684465,106.6
184.839418988078,-21.2681309036426,107.6
184.835754435751,-21.2668624047602,108.6
184.832089883424,-21.2643254069956,109.6
184.82969382998,-21.2622112421916,110.6
184.826029277653,-21.2603789660283,111.6
184.823069446927,-21.2577010239433,112.6
184.821237170764,-21.2548821375381,113.6
184.819545838921,-21.2523451397734,114.6
184.816586008195,-21.2493853090479,115.6
184.815035620673,-21.2465664226427,116.6
184.813062400189,-21.2444522578388,117.6
184.811793901307,-21.2421971487146,118.6
184.810736818905,-21.2397306231101,119.6
184.808975014901,-21.2371231531853,120.6
184.807495099539,-21.2346566275807,121.6
184.806226600656,-21.2324015184565,122.6
184.805169518254,-21.229934992852,123.6
184.804605740973,-21.2283846053291,124.6
184.803548658571,-21.2265523291657,125.6
184.803478186411,-21.2248609973226,126.6
184.801927798888,-21.2235924984402,127.6
184.800025050565,-21.2216897501167,128.6
184.79741758064,-21.2198574739533,129.6
184.794528222075,-21.2189413358716,130.6
184.791568391349,-21.2176023648292,131.6
184.788538088464,-21.2168976432279,132.6
184.785789674218,-21.2155586721854,133.6
184.783534565094,-21.2143606454632,134.6
184.780856623009,-21.2132330909011,135.6
184.778178680924,-21.212105536339,136.6
184.775500738839,-21.2116827033782,137.6
184.773386574036,-21.2107665652965,138.6
184.771060992751,-21.2100618436952,139.6
184.768101162026,-21.2097094828946,140.6
184.764507081859,-21.2083705118521,141.6
184.761476778974,-21.2075953180907,142.6
184.757671282327,-21.2068201243292,143.6
184.754781923761,-21.2059744584077,144.6
184.751258315755,-21.2051992646462,145.6
184.747523291268,-21.204565015205,146.6
184.744774877023,-21.204001237924,147.6
184.741885518457,-21.204001237924,148.6
184.73815049397,-21.2032965163227,149.6
184.734697358124,-21.2026622668815,150.6
184.73230130468,-21.2026622668815,151.6
184.728918640993,-21.2020984896005,152.6
184.725395032987,-21.2017461287998,153.6
184.723421812503,-21.2008299907181,154.6
184.721096231219,-21.1989272423946,155.6
184.716797429451,-21.1965311889502,156.6
184.714471848167,-21.1940646633456,157.6
184.711652961761,-21.1927961644633,158.6
184.709186436157,-21.1911048326202,159.6
184.706719910552,-21.188849723496,160.6
184.703901024147,-21.1873698081333,161.6
184.701293554222,-21.1855375319699,162.6
184.699108917258,-21.1841985609274,163.6
184.697065224614,-21.1828595898849,164.6
184.695021531971,-21.1811682580418,165.6
184.692766422846,-21.1798292869993,166.6
184.691216035324,-21.1782084273163,167.6
184.68938375916,-21.1763761511529,168.6
184.688115260278,-21.1752485965908,169.6
184.686001095474,-21.1739800977085,170.6
184.684662124431,-21.1722887658654,171.6
184.68367551419,-21.1705974340222,172.6
184.682407015307,-21.1697517681007,173.6
184.680504266984,-21.1689765743392,174.6
184.678037741379,-21.167778547617,175.6
184.675571215775,-21.1670738260157,176.6
184.673527523131,-21.1662281600941,177.6
184.671483830487,-21.1655234384928,178.6
184.669722026484,-21.1643254117706,179.6
184.667960222481,-21.1636206901693,180.6
184.665987001997,-21.1626340799275,181.6
184.664788975275,-21.161295108885,182.6
184.662886226951,-21.1597447213622,183.6
184.661617728069,-21.1587581111203,184.6
184.660490173507,-21.157489612238,185.6
184.659362618945,-21.1565734741563,186.6
184.658235064383,-21.155304975274,187.6
184.657248454141,-21.1537545877511,188.6
184.656402788219,-21.1524860888687,189.6
184.655768538778,-21.151006173506,190.6
184.655486650138,-21.1491738973426,191.6
184.654781928536,-21.1476235098197,192.6
184.654359095575,-21.1459321779766,193.6
184.653724846134,-21.1444522626139,194.6
184.653231541013,-21.1430428194113,195.6
184.652949652373,-21.1412105432479,196.6
184.652562055492,-21.1401534608459,197.6
184.652473965292,-21.1394135031646,198.6
184.652333020972,-21.1387263996033,199.6
184.651980660171,-21.1381802403623,200.6
184.65166353545,-21.1375636089611,201.6
184.65127593857,-21.1364712904791,202.6
184.651029286009,-21.1355727704375,203.6
184.650941195809,-21.1348151947161,204.6
184.650465508728,-21.1340928550747,205.6
184.650218856168,-21.1335643138737,206.6
184.650095529888,-21.1328948283525,207.6
184.649972203607,-21.1321372526311,208.6
184.649796023207,-21.1316439475102,209.6
184.649690314967,-21.1309039898288,210.6
184.649426044366,-21.1302521223476,211.6
184.649267482006,-21.129371220346,212.6
184.649285100046,-21.1289660054252,213.6
184.649320336126,-21.1281203395037,214.6
184.649302718086,-21.1276798885029,215.6
184.649091301606,-21.127221819462,216.6
184.648950357285,-21.1264994798207,217.6
184.648721322765,-21.1258476123395,218.6
184.648703704725,-21.125072418578,219.6
184.648492288245,-21.1244029330568,220.6
184.648457052165,-21.1237686836156,221.6
184.648386580004,-21.1231696702545,222.6
184.648333725884,-21.1224473306132,223.6
184.648316107844,-21.1219187894122,224.6
184.648298489804,-21.1213197760511,225.6
184.648192781564,-21.1208088528901,226.6
184.648087073324,-21.120209839529,227.6
184.647981365084,-21.119663680288,228.6
184.647910892924,-21.1190646669269,229.6
184.647540914083,-21.1182542370854,230.6
184.647452823883,-21.1172852448836,231.6
184.647206171322,-21.1166509954425,232.6
184.646871428562,-21.1158053295209,233.6
184.646748102281,-21.1149596635993,234.6
184.646519067761,-21.114237323958,235.6
184.647188553282,-21.1162457805217,236.6
184.646360505401,-21.1135326023567,237.6
184.64616670696,-21.1126869364351,238.6
184.64593767244,-21.1120350689539,239.6
184.645743874,-21.1112951112726,240.6
184.645497221439,-21.1105903896712,241.6
184.645321041039,-21.1097271057097,242.6
184.645003916318,-21.1088990578281,243.6
184.644686791598,-21.1081767181868,244.6
184.644492993157,-21.1074191424654,245.6
184.644510611197,-21.1069258373445,246.6
184.644422520997,-21.1064281277136,247.6
184.644241936087,-21.106106598483,248.6
184.644096587256,-21.1057586421923,249.6
184.644026115096,-21.1054679445318,250.6
184.643836721166,-21.1047896499905,251.6
184.643369843105,-21.1038162532787,252.6
184.642770829744,-21.1025301363563,253.6
184.642471323063,-21.1016316163147,254.6
184.642295142663,-21.1005040617526,255.6
184.642030872063,-21.0995174515108,256.6
184.64086808142,-21.0983370428286,257.6
184.639916707259,-21.0966104749054,258.6
184.639211985657,-21.0946020183417,259.6
184.639211985657,-21.0922059648973,260.6
184.639458638218,-21.0904793969741,261.6
184.64048048454,-21.0886471208107,262.6
184.642030872063,-21.086638664247,263.6
184.643369843105,-21.0855111096849,264.6
184.644955466708,-21.0840664304022,265.6
184.64587160479,-21.0832560005607,266.6
184.646893451112,-21.0817056130378,267.6
184.648338130394,-21.0799790451146,268.6
184.649747573597,-21.079062907033,269.6
184.650734183839,-21.0779001163908,270.6
184.651685558,-21.0765259092683,271.6
184.653059765123,-21.0754335907862,272.6
184.654011139285,-21.0741298558238,273.6
184.654680624806,-21.0732137177421,274.6
184.655526290728,-21.0720509271,275.6
184.656548137049,-21.070958608618,276.6
184.657147150411,-21.0697605818958,277.6
184.658415649293,-21.0689853881343,278.6
184.659578439935,-21.0671531119709,279.6
184.660494578017,-21.0657084326883,280.6
184.661727840819,-21.0645456420461,281.6
184.662643978901,-21.0638056843647,282.6
184.663736297383,-21.062889546283,283.6
184.665110504505,-21.0617267556409,284.6
184.666519947708,-21.0605992010788,285.6
184.66778844659,-21.0595068825968,286.6
184.668704584672,-21.0583088558746,287.6
184.669867375314,-21.0573574817128,288.6
184.670959693796,-21.0564765797112,289.6
184.672439609159,-21.0556661498697,290.6
184.673849052361,-21.0550671365086,291.6
184.675575620285,-21.0548557200282,292.6
184.676703174847,-21.0541509984269,293.6
184.677936437649,-21.0533405685854,294.6
184.679134464371,-21.0525301387439,295.6
184.679909658133,-21.0510149873011,296.6
184.681354337415,-21.0497464884187,297.6
184.682200003337,-21.0486189338567,298.6
184.68360944654,-21.0473856710544,299.6
184.685018889742,-21.0462228804122,300.6
184.686674985505,-21.0453419784106,301.6
184.688049192628,-21.0445667846492,302.6
184.690374773912,-21.044496312489,303.6
184.691748981035,-21.0438972991279,304.6
184.693581257198,-21.0435801744073,305.6
184.696259199283,-21.0425935641655,306.6
184.701192250492,-21.0405851076018,307.6
184.704610150258,-21.0388233035985,308.6
184.707006203703,-21.0384004706378,309.6
184.711833546672,-21.0370967356753,310.6
184.718457929724,-21.0389290118387,311.6
184.721417760449,-21.041747898244,312.6
184.728183087822,-21.0447077289694,313.6
184.734243693593,-21.0466809494531,314.6
184.745378294894,-21.0494998358583,315.6
184.749747568822,-21.0517549449825,316.6
184.757217617796,-21.05584233027,317.6
184.762714446286,-21.0619029360412,318.6
184.765815221332,-21.0676816531719,319.6
184.768211274776,-21.0723328157405,320.6
184.772298660064,-21.0783934215117,321.6
184.776386045351,-21.0857225261653,322.6
184.784137982965,-21.0941791853809,323.6
184.801615078678,-21.095870517224,324.6
184.817682731187,-21.095870517224,325.6
184.827830722246,-21.1020720673155,326.6
184.84051571107,-21.1060185082828,327.6
184.808944183331,-21.015250366035,328.6
184.804433965083,-21.0330093503878,329.6
184.80302452188,-21.0414660096034,330.6
184.800205635475,-21.0561242189105,331.6
184.79766863771,-21.0733194259823,332.6
184.796541083148,-21.0910784103352,333.6
184.794285974024,-21.1139113902174,334.6
184.788930089854,-21.1139113902174,335.6
184.788648201214,-21.1260326017598,336.6
184.768070330456,-21.100733096273,337.6
184.753623537629,-21.1009445127534,338.6
184.793158419462,-21.1037633991586,339.6
184.675822272845,-21.0571636832725,340.6
184.679486825172,-21.060722527359,341.6
184.681389573495,-21.0631890529636,342.6
184.682376183737,-21.0656203424881,343.6
184.683398030059,-21.0679459237724,344.6
184.685794083504,-21.0732665718622,345.6
184.684631292861,-21.0699896164162,346.6
184.684701765022,-21.069919144256,347.6
184.670484006715,-21.0731960997021,348.6
184.669532632553,-21.0739360573835,349.6
184.668457932111,-21.0749226676253,350.6
184.66775321051,-21.0756097711866,351.6
184.666784218308,-21.0772306308696,352.6
184.665815226107,-21.079115761153,353.6
184.665321920986,-21.0799966631547,354.6
184.664899088025,-21.0808423290762,355.6
184.664423400944,-21.0819170295182,356.6
184.664053422103,-21.0831679103605,357.6
184.663736297383,-21.0842426108025,358.6
184.663348700502,-21.0852116030043,359.6
184.663031575781,-21.0862334493262,360.6
184.666097114747,-21.078005824631,361.6
184.670730659276,-21.0761911665076,362.6
184.673831434321,-21.0761911665076,363.6
184.677566458808,-21.0759797500273,364.6
184.680032984413,-21.0752045562658,365.6
184.682640454338,-21.0746407789848,366.6
184.674818044563,-21.079644302354,367.6
184.673972378642,-21.0847182978834,368.6
184.674818044563,-21.0906379593344,369.6
184.676227487766,-21.0969804537461,370.6
184.677073153687,-21.1034638924781,371.6
184.682006204896,-21.1102292198506,372.6
184.692436084596,-21.1107929971316,373.6
184.701174632452,-21.1109339414519,374.6
184.708080904145,-21.109383553929,375.6
184.714564342877,-21.1060008902428,376.6
184.727813108981,-21.1038867254389,377.6
184.73810204436,-21.102900115197,378.6
184.745994926295,-21.1017725606349,379.6
184.720624948648,-21.0606168191188,380.6
184.717383229282,-21.0683687567332,381.6
184.718510783844,-21.075838805707,382.6
184.717947006563,-21.0833088546808,383.6
184.718369839524,-21.0899332377331,384.6
184.717806062243,-21.0974032867069,385.6
184.718087950883,-21.0976851753474,386.6
184.719638338406,-21.1096654425695,387.6
184.720202115687,-21.119672489308,388.6
184.712873011034,-21.1231960973146,389.6
184.703570685896,-21.1193906006675,390.6
184.690603808432,-21.1168536029028,391.6
184.675945599125,-21.1171354915434,392.6
184.668052717191,-21.1147394380989,393.6
184.664247220544,-21.106141834563,394.6
184.768264128896,-21.1209409881904,395.6
184.760300774801,-21.1149508545793,396.6
184.749377589981,-21.1121319681741,397.6
184.734155603393,-21.1134004670565,398.6
184.772175333783,-21.1265082888407,399.6
184.775381817069,-21.1289043422851,400.6
184.773710305521,-21.1283493740241,401.6
184.774152958777,-21.1286576897247,402.6
184.780803768889,-21.1311418333692,403.6
184.784679737696,-21.131000889049,404.6
184.781790379131,-21.1287105438448,405.6
184.801416875727,-21.1357929959378,406.6
184.802262541649,-21.136427245379,407.6
184.80307297149,-21.1373433834607,408.6
184.804799539413,-21.1382242854623,409.6
184.803319624051,-21.1370967309003,410.6
184.806561343417,-21.1395280204248,411.6
184.80839361958,-21.1402327420261,412.6
184.811036325585,-21.1409022275473,413.6
184.812375296627,-21.1420297821094,414.6
184.81389044807,-21.1425230872303,415.6
184.815370363433,-21.1431925727515,416.6
184.817061695276,-21.1438268221927,417.6
184.818823499279,-21.1446372520342,418.6
184.820303414642,-21.1454476818757,419.6
184.821712857845,-21.1455533901159,420.6
184.823756550489,-21.1459762230767,421.6
184.825518354492,-21.1462581117172,422.6
184.827103978095,-21.1464342921175,423.6
184.828583893457,-21.1467514168381,424.6
184.83013428098,-21.1468571250783,425.6
184.831790376743,-21.1456943344362,426.6
184.831614196343,-21.1442496551535,427.6
184.829218142899,-21.1428402119509,428.6
184.826540200814,-21.1431221005914,429.6
184.823862258729,-21.1431925727515,430.6
184.822382343366,-21.1429811562711,431.6
184.820197706402,-21.1425935593904,432.6
184.817484528237,-21.1413602965881,433.6
184.814736113992,-21.1404793945865,434.6
184.812340060547,-21.1393518400244,435.6
184.809027869021,-21.1378014525016,436.6
184.807477481498,-21.1367091340195,437.6
184.806314690856,-21.1361805928186,438.6
184.804623359013,-21.1349473300163,439.6
184.80289679109,-21.1339959558545,440.6
184.801381639647,-21.1329741095326,441.6
184.803566276611,-21.1318465549705,442.6
184.801716382408,-21.1320227353709,443.6
184.802597284409,-21.1325512765718,444.6
184.80291440913,-21.1329388734526,445.6
184.803478186411,-21.1335026507336,446.6
184.804077199772,-21.1338726295743,447.6
184.804517650773,-21.134260226455,448.6
184.805151900214,-21.1346478233357,449.6
184.805662823375,-21.1350178021764,450.6
184.806279454776,-21.135352544937,451.6
184.807266065018,-21.1357225237777,452.6
184.8080941129,-21.1360044124182,453.6
184.809521174142,-21.1365329536192,454.6
184.810666346744,-21.1370438767802,455.6
184.811688193066,-21.1375724179811,456.6
184.812939073909,-21.138048105062,457.6
184.81394330219,-21.1385061741029,458.6
184.814418989271,-21.1383123756625,459.6
184.815969376794,-21.1392725588443,460.6
184.816903132916,-21.1395544474848,461.6
184.817766416877,-21.1397130098451,462.6
184.817766416877,-21.1397130098451,463.6
184.818726600059,-21.1399684714256,464.6
184.81926835479,-21.1400521571157,465.6
184.819893795211,-21.1401490563359,466.6
184.820241751502,-21.140219528496,467.6
184.821056585854,-21.1402811916361,468.6
184.821395733124,-21.1403516637963,469.6
184.821933083345,-21.1404001134064,470.6
184.822254612576,-21.1404133269364,471.6
184.823540729498,-21.1375724179811,472.6
184.823558347538,-21.1382242854623,473.6
184.823294076938,-21.1386999725432,474.6
184.822871243977,-21.1387704447033,475.6
184.822131286296,-21.1375724179811,476.6
184.822201758456,-21.1369381685399,477.6
184.821708453335,-21.1361101206584,478.6
184.820933259573,-21.1354053990571,479.6
184.819788086971,-21.1355639614174,480.6
184.823417403218,-21.1368853144198,481.6
184.824967790741,-21.1371495850203,482.6
184.825425859782,-21.1385414101829,483.6
184.826606268464,-21.1388409168635,484.6
184.828878995628,-21.1392461317842,485.6
184.822360320816,-21.1414924318884,486.6
184.824941363681,-21.1417302754288,487.6
184.820307819152,-21.1409903177474,488.6
184.831178149852,-21.139695391805,489.6
184.833353977796,-21.140197505946,490.6
184.834657712759,-21.1403032141862,491.6
184.837177092483,-21.140206314966,492.6
184.839167931007,-21.1400477526057,493.6
184.841881109172,-21.1395192114047,494.6
184.843607677095,-21.1386911635232,495.6
184.8409693756,-21.1405322487066,496.6
184.840172159289,-21.1408097328371,497.6
184.839269234737,-21.1409594861774,498.6
184.841837064072,-21.1402415510461,499.6
184.842506549593,-21.1400301345657,500.6
184.844153836336,-21.1394443347346,501.6
184.844889389508,-21.1390126927538,502.6
184.840286676549,-21.1412017342278,503.6
184.836978889533,-21.141831579159,504.6
184.834842702179,-21.1422015579997,505.6
184.835899784581,-21.1426596270405,506.6
184.837732060744,-21.1446328475242,507.6
184.83514220886,-21.1441923965234,508.6
184.834745802959,-21.1450028263649,509.6
184.834428678238,-21.1475486331496,510.6
184.837353272884,-21.1498037422737,511.6
184.837212328563,-21.1522702678783,512.6
184.834182025678,-21.1520588513979,513.6
184.827134809665,-21.1505789360352,514.6
184.822765535737,-21.152129323558,515.6
184.818184845328,-21.1471258001888,516.6
184.815013598122,-21.1454344683457,517.6
184.810714796354,-21.1431088870614,518.6
184.806697883227,-21.1421927489797,519.6
184.803526636021,-21.1419813324993,520.6
184.803667580341,-21.1458573013064,521.6
184.807402604828,-21.1488876041921,522.6
184.809798658273,-21.146702967228,523.6
184.811067157155,-21.1451525797051,524.6
184.811137629315,-21.1463506064274,525.6
184.810573852034,-21.1464210785875,526.6
184.811771878756,-21.1482533547509,527.6
184.810996684995,-21.1500856309143,528.6
184.809305353152,-21.1500856309143,529.6
184.817480123727,-21.1504379917149,530.6
184.832843054635,-21.1419813324993,531.6
184.797060815329,-21.1310581476791,532.6
184.796514656088,-21.1323090285214,533.6
184.795862788607,-21.1334189650435,534.6
184.794840942285,-21.1343351031251,535.6
184.794118602644,-21.1351807690467,536.6
184.793220082602,-21.1357445463278,537.6
184.79235679864,-21.1370306632501,538.6
184.790471668357,-21.1384929605728,539.6
184.788005142752,-21.1387924672534,540.6
184.791176389958,-21.1421927489797,541.6
184.788815572594,-21.1445007122239,542.6
184.785203874387,-21.1417699160189,543.6
184.78122219734,-21.1412061387379,544.6
184.780024170618,-21.1392681543343,545.6
184.778156658374,-21.1377530028915,546.6
184.78685997015,-21.1376120585712,547.6
184.78139837774,-21.1360969071284,548.6
184.78682473407,-21.1343351031251,549.6
184.782913529183,-21.1332427846431,550.6
184.78682473407,-21.146139189947,551.6
184.787952288632,-21.1514950741169,552.6
184.782807820943,-21.1496627979535,553.6
184.778509019175,-21.1535387667607,554.6
184.77597202141,-21.1562871810057,555.6
184.773646440126,-21.1607973992541,556.6
184.762511838825,-21.172636722156,557.6
184.76511930875,-21.1758079693618,558.6
184.767656306515,-21.1787678000873,559.6
184.772236996923,-21.1792258691281,560.6
184.775443480209,-21.1807410205709,561.6
184.765612613871,-21.1723195974354,562.6
184.76506645463,-21.1804635364404,563.6
184.766462684303,-21.1804811544805,564.6
184.782574381912,-21.1887175881957,565.6
184.760587067952,-21.1849120915487,566.6
184.745646970004,-21.1771601539343,567.6
184.73268009254,-21.1685625503984,568.6
184.726760431089,-21.1729318243265,569.6
184.873976773601,-21.1558070894148,570.6
184.871651192317,-21.1556661450946,571.6
184.872919691199,-21.151578759807,572.6
184.874188190082,-21.1495350671632,573.6
184.876584243526,-21.1529882030096,574.6
184.874963383843,-21.1546090626926,575.6
184.876020466245,-21.1505216774051,576.6
184.875280508564,-21.1475618466796,577.6
184.875967612125,-21.1463462019173,578.6
184.877042312567,-21.1447429602744,579.6
184.877359437288,-21.1453243555955,580.6
184.877905596529,-21.1463109658373,581.6
184.878275575369,-21.1446548700742,582.6
184.878064158889,-21.1438796763128,583.6
184.87869840833,-21.1457648065963,584.6
184.87850460989,-21.1421354903495,585.6
184.87853984597,-21.1405146306666,586.6
184.877288965127,-21.1426816495906,587.6
184.875897139965,-21.1442848912335,588.6
184.875421452884,-21.1455710081559,589.6
184.874205808122,-21.146716180758,590.6
184.87341299632,-21.1476499368797,591.6
184.872567330399,-21.1485836930015,592.6
184.870911234636,-21.1513321072466,593.6
184.870276985194,-21.1534110359704,594.6
184.869290374953,-21.154820479173,595.6
184.869748443994,-21.1565822831763,596.6
184.871052178956,-21.1582736150194,597.6
184.873553940641,-21.1587316840602,598.6
184.877218492967,-21.1578860181387,599.6
184.87841651969,-21.1551376038936,600.6
184.879861198972,-21.1532348555701,601.6
184.87859270009,-21.1502750248446,602.6
184.877429909448,-21.1486541651616,603.6
184.87862793617,-21.1633123744687,604.6
184.884970430582,-21.1689501472791,605.6
184.878064158889,-21.1686682586386,606.6
184.876654715686,-21.1779705837758,607.6
184.86256028366,-21.1765611405732,608.6
184.877535617688,-21.1397746729852,609.6
184.877852742409,-21.1372729113006,610.6
184.878028922809,-21.1347006774558,611.6
184.877218492967,-21.1319874992908,612.6
184.877606089848,-21.1295562097663,613.6
184.879649782492,-21.1287810160049,614.6
184.883138154418,-21.1282172387238,615.6
184.885675152183,-21.127265864562,616.6
184.887718844827,-21.1262087821601,617.6
184.889903481791,-21.125081227598,618.6
184.892475715636,-21.1237422565555,619.6
184.896069795802,-21.1224032855131,620.6
184.899064862608,-21.1206767175899,621.6
184.903011303575,-21.1193377465474,622.6
184.908649076386,-21.1192672743873,623.6
184.913018350314,-21.1204653011095,624.6
184.9165771944,-21.1216280917516,625.6
184.913511655434,-21.1228261184738,626.6
184.909565214467,-21.1226147019935,627.6
184.906816800222,-21.1222975772729,628.6
184.903117011815,-21.1217690360719,629.6
184.897303058605,-21.1244822142369,630.6
184.894554644359,-21.1265259068807,631.6
184.891876702274,-21.1270192120016,632.6
184.88951588491,-21.1266316151209,633.6
184.888775927229,-21.1274596630024,634.6
184.887542664426,-21.1279353500833,635.6
184.886591290265,-21.1281996206838,636.6
184.891718139914,-21.1252574079983,637.6
184.893638506278,-21.1246407765972,638.6
184.896140267962,-21.1237951106756,639.6
184.897937308046,-21.122914208674,640.6
184.899487695569,-21.1221390149126,641.6
184.88400143838,-21.128833870125,642.6
184.882521523017,-21.1291333768055,643.6
184.880389740173,-21.1297500082066,644.6
184.879702636612,-21.1307366184485,645.6
184.87871602637,-21.1313356318096,646.6
184.879279803651,-21.1324279502916,647.6
184.880090233493,-21.1332736162132,648.6
184.881217788055,-21.1337845393741,649.6
184.882574377137,-21.1330974358128,650.6
184.88412476466,-21.1313884859297,651.6
184.886309401624,-21.1301376050874,652.6
184.887859789147,-21.1308423266887,653.6
184.889815391591,-21.1291686128856,654.6
184.888229767988,-21.1292038489656,655.6
184.894325609839,-21.1283934191241,656.6
184.897391148805,-21.127794405763,657.6
184.897355912724,-21.1264554347206,658.6
184.902148019613,-21.1280058222434,659.6
184.904403128738,-21.1264201986405,660.6
184.900985228971,-21.1249755193578,661.6
184.902359436094,-21.1231784792745,662.6
184.906517293541,-21.1243412699166,663.6
184.907081070822,-21.1269487398415,664.6
184.905354502899,-21.1291686128856,665.6
184.904226948337,-21.13156466633,666.6
184.909265707787,-21.1316703745702,667.6
184.906623001782,-21.1320579714509,668.6
184.907503903783,-21.1317056106503,669.6
184.910076137628,-21.1258916574395,670.6
184.912243156552,-21.1242355616764,671.6
184.910358026269,-21.123971291076,672.6
184.913670217795,-21.1278648779232,673.6
184.910692769029,-21.1291509948455,674.6
184.91113322003,-21.1314061039697,675.6
184.913388329154,-21.1307190004084,676.6
184.914973952757,-21.1293624113259,677.6
184.916859083041,-21.1270015939616,678.6
184.91678861088,-21.1247817209175,679.6
184.914181140956,-21.124552686397,680.6
184.907274869263,-21.128886724245,681.6
184.919325608645,-21.1265611429607,682.6
184.919818913766,-21.1248698111176,683.6
184.918832303524,-21.13156466633,684.6
184.921157884808,-21.1290981407254,685.6
184.922849216652,-21.1260678378398,686.6
184.926513768978,-21.1257859491993,687.6
184.928275572982,-21.1258564213594,688.6
184.931799180988,-21.1273363367222,689.6
184.934477123073,-21.1276886975228,690.6
184.940608201004,-21.1293095572058,691.6
184.94349755957,-21.130507583928,692.6
184.948360138619,-21.1329036373725,693.6
184.952377051746,-21.1352996908169,694.6
184.956112076233,-21.1374138556208,695.6
184.958860490478,-21.141289824428,696.6
184.962172682004,-21.1404441585064,697.6
184.958649073998,-21.1363567732189,698.6
184.954843577351,-21.1321989157712,699.6
184.950192414782,-21.1307894725686,700.6
184.944766058452,-21.1285343634444,701.6
184.939551118602,-21.12613831,702.6
