"theta","max_runup"
352.877309932339,0.0311559
353.519263746558,0.0311082
354.162855745747,0.0309732
354.807929214827,0.0309693
355.45432521486,0.0309481
356.101882808563,0.0310369
356.750439293299,0.0310356
357.399830440707,0.0310405
358.049890742113,0.0309103
358.700453658838,0.030823
359.351351876447,0.0306783
0.00241756198460052,0.0305697
0.653482623223397,0.0302717
1.30437896890044,0.0300183
1.95493876895986,0.0297845
2.60499471378181,0.0296373
3.25438027140254,0.0294164
3.90292994174062,0.0293313
4.55047950686573,0.0292403
5.19686627637518,0.0291512
5.84192932697813,0.0288021
6.4855097354271,0.0284321
7.1274508039844,0.0282219
7.7675982776606,0.0282789
8.40580055251968,0.0283678
9.04190887440417,0.0287649
349.581573876886,0.0317537
350.219893297339,0.0316185
350.860673677186,0.0318122
351.503768092918,0.0320147
352.149026226853,0.0316691
9.78485621456657,0.0284756
10.4231568187792,0.0277393
11.0588520580889,0.027258
11.6918023371469,0.0272723
12.3218719422729,0.0276358
12.9489291779395,0.0277791
346.279933819735,0.0322094
346.91035458217,0.0323249
347.54401749279,0.0324648
348.180791452264,0.032358
348.820540998009,0.0320681
13.7247353384129,0.0270675
14.3517618508932,0.0262781
14.9752966574534,0.0259527
15.595222408224,0.0266231
344.235016561537,0.0328343
344.861233586324,0.0328873
345.491175881918,0.0322348
16.3919671055352,0.0268264
17.0103629569748,0.0260902
17.6247019936407,0.0258083
18.2348841601021,0.0265828
342.183272478102,0.0332835
342.803639990138,0.0333313
343.428192971226,0.0324482
19.0490292740402,0.0253846
19.6562160604591,0.024922
20.25884080041,0.0259813
340.129942253813,0.0335416
340.742847599097,0.0336428
341.360368281387,0.0328672
21.0861424718774,0.0249575
21.6846648950684,0.0246352
338.68417956444,0.0340533
339.293076429466,0.033091
22.5229463095364,0.025802
23.1165728897746,0.0246534
23.7049947433016,0.024728
337.231683742422,0.0341313
337.835739949986,0.033468
24.5528058874049,0.0245311
25.1352912720077,0.0243766
335.181465190978,0.0342915
335.77428526701,0.0342727
336.372676834517,0.0342075
25.9915726622974,0.0246906
26.5673719913596,0.0241239
333.727758807062,0.0344351
334.313852307177,0.0342085
27.4310629132775,0.0245022
27.9994498115741,0.0236536
332.852276551088,0.0341895
28.8694608740002,0.0241362
29.4297376645568,0.0234554
331.391458582314,0.0349455
331.968092361217,0.0347724
30.3049590261665,0.02372
30.8564618481087,0.0236352
329.933293083566,0.0352411
330.501177758399,0.0345486
31.7357716575685,0.0231382
329.038101711063,0.0344971
32.6214895301933,0.0238968
33.160148012345,0.022808
327.580747268327,0.0354409
328.135861628966,0.0354409
34.0481536024497,0.023066
326.675501749182,0.0350036
34.941517355409,0.0237006
35.4655479065701,0.0224307
325.223910425478,0.0361082
325.764306848608,0.0358478
36.3593702349686,0.0226091
324.31165863923,0.0359062
37.2574502226176,0.0229828
37.7652143384929,0.022549
323.394619174579,0.0358114
38.6619309327161,0.0222297
321.954597558245,0.03653
322.473227558754,0.0363321
39.5617758061289,0.0221303
321.034866229527,0.0365231
40.4643193430921,0.0221718
320.112002888053,0.0364046
41.3691239953232,0.0223055
41.8472061293987,0.0219474
319.186472560548,0.0365173
42.7474555212826,0.0216086
318.25874852703,0.0367458
43.6488189740755,0.0213945
317.329310910074,0.0369581
44.5508517952881,0.021202
316.398645211151,0.0370513
45.453107305769,0.0208677
315.467240805014,0.0371643
46.3551381644525,0.0206427
314.535589403636,0.0372585
47.2564976980185,0.0203816
313.604183501709,0.037263
48.1567412255967,0.020202
312.673514815942,0.0372387
49.0554273687167,0.0202723
311.744072730528,0.0373167
49.9521193369083,0.0207853
310.816342761005,0.0376802
50.4421790926408,0.0207318
309.890805048527,0.038607
51.3420111708233,0.0201006
309.383631766847,0.038754
52.238713103815,0.0194787
308.454884046762,0.0382876
53.1318644244799,0.0197868
307.52957778333,0.0382738
54.0210548847771,0.0200367
306.60817362301,0.038769
54.5383643731296,0.0198165
306.077097092407,0.0390752
55.4275061733251,0.0189616
305.155224068028,0.0383455
56.3115986691581,0.0193228
304.238469993714,0.0385132
57.1902675143936,0.0196617
303.327257629796,0.0390683
57.7259832881141,0.0187285
302.775829242167,0.0385327
58.6021371305522,0.0190899
301.866889722493,0.0390315
59.4718554301081,0.0193648
301.305018226108,0.039316
60.0199132472227,0.0183286
300.399582090489,0.0390521
60.8853721517764,0.0191217
299.82792051068,0.040055
61.4418879716913,0.0182538
298.927221028181,0.0387967
62.302000648614,0.0189075
298.034606729824,0.0397112
62.8663226423017,0.0183583
297.451732472657,0.0389794
63.7200155806479,0.0186325
296.565745474808,0.0399059
64.2914604430532,0.0182579
295.975067100485,0.0390547
65.1376814520034,0.0181936
295.096883307367,0.0401503
65.7155393515843,0.0178602
294.499184937978,0.0393564
66.5532653265423,0.0181512
293.89574947364,0.040375
67.1368051832234,0.0174766
293.026039786407,0.039851
67.965049496719,0.0179446
