lon,lat,z
115.757758674843,-32.1014985920557,2.51792883872986
115.757739817607,-32.1014565259128,2.5783007144928
115.75772096037,-32.1014144597699,2.67155933380127
115.757702103134,-32.1013723936271,2.92945384979248
115.757683245898,-32.1013303274842,2.92945384979248
115.757664388661,-32.1012882613413,2.92945384979248
115.757645531425,-32.1012461951984,2.92945384979248
115.757626674188,-32.1012041290555,2.92945384979248
115.757607816952,-32.1011620629127,2.92945384979248
115.757588959715,-32.1011199967698,2.8426628112793
115.757570102479,-32.1010779306269,2.56311416625977
115.757551245242,-32.101035864484,2.4991307258606
115.757532388006,-32.1009937983411,2.56831908226013
115.757513530769,-32.1009517321983,2.80066323280334
115.757494673533,-32.1009096660554,3.01005029678345
115.757475816296,-32.1008675999125,3.02503180503845
115.75745695906,-32.1008255337696,3.02503180503845
115.757438101824,-32.1007834676267,3.02503180503845
115.757419244587,-32.1007414014839,3.02503180503845
115.757400387351,-32.100699335341,3.02503180503845
115.757381530114,-32.1006572691981,3.02503180503845
115.757362672878,-32.1006152030552,2.79008555412292
115.757343815641,-32.1005731369123,2.78808999061584
115.757324958405,-32.1005310707695,2.78808999061584
115.757306101168,-32.1004890046266,2.89007639884949
115.757287243932,-32.1004469384837,2.89007639884949
115.757263048713,-32.1004074352124,2.89007639884949
115.757230509608,-32.1003719380068,2.89007639884949
115.757197970502,-32.1003364408012,2.89007639884949
115.757165431397,-32.1003009435956,2.89007639884949
115.757132892292,-32.10026544639,3.05271005630493
115.757100353187,-32.1002299491844,3.12000489234924
115.757067814082,-32.1001944519788,3.12000489234924
115.757035274977,-32.1001589547732,3.12000489234924
115.757002735872,-32.1001234575676,3.12000489234924
115.756970196766,-32.100087960362,3.12000489234924
115.756937657661,-32.1000524631564,3.12000489234924
115.756905118556,-32.1000169659508,2.99767065048218
115.756872579451,-32.0999814687452,2.99767065048218
115.756841174005,-32.0999452434159,2.99767065048218
115.75680999762,-32.0999088709662,2.99767065048218
115.756778821234,-32.0998724985165,2.99767065048218
115.756747644849,-32.0998361260668,2.99767065048218
115.756716468463,-32.0997997536171,2.90240120887756
115.756685292078,-32.0997633811674,2.93461298942566
115.756654115692,-32.0997270087176,3.03566932678223
115.756622939307,-32.0996906362679,3.04561066627502
115.756591762921,-32.0996542638182,3.23232078552246
115.756560586536,-32.0996178913685,3.30541658401489
115.75652941015,-32.0995815189188,3.44059705734253
115.756498233765,-32.0995451464691,3.44059705734253
115.756467057379,-32.0995087740194,3.44059705734253
115.756435880994,-32.0994724015696,3.44059705734253
115.756415128232,-32.0994320031072,3.44059705734253
115.756403501479,-32.099388079821,3.3687686920166
115.756391874727,-32.0993441565348,3.3687686920166
115.756380247975,-32.0993002332486,3.3687686920166
115.756368621223,-32.0992563099624,3.3687686920166
115.75635699447,-32.0992123866762,3.3687686920166
115.756345367718,-32.09916846339,3.34384059906006
115.756333740966,-32.0991245401038,3.2985405921936
115.756322114214,-32.0990806168177,3.14204740524292
115.756310487462,-32.0990366935315,2.82455062866211
115.756298860709,-32.0989927702453,2.73949933052063
115.756287233957,-32.0989488469591,2.84230256080627
115.756275607205,-32.0989049236729,2.84230256080627
115.756263980453,-32.0988610003867,2.84230256080627
115.7562523537,-32.0988170771005,3.00972032546997
115.756240726948,-32.0987731538143,3.18334102630615
115.756229100196,-32.0987292305282,3.35292148590088
115.756217473444,-32.098685307242,3.35292148590088
115.756205846692,-32.0986413839558,3.36436462402344
115.756194219939,-32.0985974606696,3.62335348129272
115.756182593187,-32.0985535373834,3.68432307243347
115.756170966435,-32.0985096140972,3.71782636642456
115.756159339683,-32.098465690811,3.72024488449097
115.75614771293,-32.0984217675248,3.72024488449097
115.756136086178,-32.0983778442387,3.72024488449097
115.756124459426,-32.0983339209525,3.72024488449097
115.756112832674,-32.0982899976663,3.72024488449097
115.756101205921,-32.0982460743801,3.72024488449097
115.756089579169,-32.0982021510939,3.53958368301392
115.756084661019,-32.0981574280011,3.60586762428284
115.756081664208,-32.0981124758441,3.75369262695312
115.756078667398,-32.098067523687,3.75491786003113
115.756075670587,-32.09802257153,3.78289842605591
115.756072673777,-32.097977619373,3.84333443641663
115.756069676966,-32.097932667216,3.85662460327148
115.756066680156,-32.0978877150589,3.86471486091614
115.756063683345,-32.0978427629019,3.86471486091614
115.756060686535,-32.0977978107449,3.86471486091614
115.756057689724,-32.0977528585878,3.86471486091614
115.756054692914,-32.0977079064308,3.86471486091614
115.756051696103,-32.0976629542738,3.86471486091614
115.756068623589,-32.0976288835958,3.74597501754761
115.756117875128,-32.0976124664161,3.74178147315979
115.756167126667,-32.0975960492364,3.74178147315979
115.756216378206,-32.0975796320567,3.74178147315979
115.756265629745,-32.097563214877,3.74178147315979
115.756314881284,-32.0975467976973,3.74178147315979
115.756364132823,-32.0975303805176,3.74089789390564
