"lonc","latc","depthc","length","width","strike","rake","slip"
95.5951747756887,2.38248791167583,11.6824088833465,100,100,315,95,0.68
96.2108289395067,2.99814673731409,37.1010071662834,100,100,315,95,2.02
96.2201528193818,1.73070310798933,11.6824088833465,100,100,320,107,1.84
96.8846358878424,2.28766861144605,37.1010071662834,100,100,320,107,2.98
96.7547234128828,1.00411487213383,11.6824088833465,100,100,325,107,3.46
97.4681368852473,1.50248589073292,37.1010071662834,100,100,325,107,7.78
97.2284953459434,0.242772235124659,11.6824088833465,100,100,330,107,1.08
97.9809509861782,0.672636880854557,37.1010071662834,100,100,330,107,3.29
