"theta","max_runup"
356.555139113167,0.0658072
357.243427199334,0.0651003
357.932512383492,0.0644255
358.62219641803,0.0639459
359.312280016846,0.0635203
0.00256319943312633,0.0632452
0.692845637973448,0.0629184
1.38292700594452,0.0627159
2.07260732671934,0.062419
2.76168732064535,0.0621572
3.44996874910028,0.0617877
4.1372547540457,0.0614644
4.82335019163638,0.0610094
5.50806195849123,0.0606624
6.19119930928881,0.0602887
6.87257416442026,0.0599839
7.55200140650841,0.0595906
8.22929916468848,0.0592504
8.90428908563788,0.0590038
9.57679659044172,0.0590702
353.049542299953,0.068053
353.739021816266,0.0669246
354.430326615986,0.065964
355.123261937481,0.0657078
355.81763019248,0.0661051
10.3689165310654,0.0593488
11.0435281279002,0.0587216
11.715053595163,0.0580884
12.3833308811931,0.0580081
13.0482030315689,0.0580521
13.7095183537437,0.0585294
349.510976908986,0.0705819
350.196377416717,0.0686391
350.884623079267,0.0673728
351.575531847941,0.0681942
352.268917166206,0.069026
14.5370321276976,0.0577729
15.1978153338603,0.0571036
15.8544841242583,0.0568453
16.5069059381084,0.0570584
347.322044162353,0.0709185
348.005546830588,0.0690863
348.692531602625,0.0700554
17.3565849812845,0.0569628
18.0067089625455,0.0559602
18.6520725971416,0.0553278
19.2925660464962,0.055293
345.1161268627,0.0717231
345.795648195767,0.0706578
346.479273783143,0.0720821
20.1601424343013,0.0548781
20.796630994819,0.0537984
21.4277938965445,0.0532339
342.899623285446,0.0735344
343.57307336928,0.0718251
344.251223316585,0.0734435
22.3087137260419,0.053794
22.9345917671611,0.0524281
23.554737288884,0.0520421
341.344439447457,0.073313
342.015017285312,0.0739055
24.4464337998964,0.0523502
25.0600754291546,0.0513569
339.116472553497,0.07688
339.777440237755,0.0743351
340.444073521286,0.0758377
25.961232453192,0.0519771
26.5674941379605,0.0504272
27.167407539326,0.0507333
337.545301670649,0.0777272
338.200858058972,0.0754828
28.0749094655897,0.0502034
28.6663580754115,0.0505409
335.967915490221,0.0790113
336.61701057929,0.0765977
29.5802374903504,0.0497919
335.02828115891,0.0777835
30.502228511316,0.0513374
31.0814115523548,0.0499508
333.437097810872,0.0800602
334.07727732221,0.0795907
32.0077494039704,0.0505073
32.5763991319719,0.0499634
331.845911148866,0.0811166
332.476907488862,0.079815
33.5057711215322,0.0488343
34.0632180317679,0.0493937
330.878030903419,0.0809443
34.9943194879652,0.0473361
329.283128306504,0.0833288
329.900759968083,0.0818694
35.9307904052375,0.048129
36.4714962368658,0.0469549
328.300580724445,0.0826808
37.4076052183549,0.046848
327.310002402039,0.0833816
38.3478089323933,0.0473456
325.715050756534,0.085387
326.311893623018,0.0844838
39.2916248910921,0.0475809
324.715151268506,0.085578
40.2385590587675,0.048141
40.7483363815598,0.0473155
323.709241487918,0.0856391
41.6912123371881,0.0457171
322.697892403319,0.0859591
42.6358856472162,0.0451811
321.681694736997,0.0867939
43.5818466588829,0.0453255
320.661257075834,0.0877779
44.5285815240273,0.0453822
319.637203841995,0.0885901
45.475573864981,0.0454449
45.9412278138229,0.0446772
318.610173118748,0.0891016
46.8798893102155,0.0421405
317.580814349168,0.089614
47.8175425169244,0.0410585
316.549785927605,0.0902505
48.7536878938706,0.0401288
315.517752705709,0.0904401
49.6878307230779,0.0397048
314.485383436296,0.0906931
50.6194826548386,0.0404865
313.453348179435,0.0912046
51.548163203609,0.0411452
312.422315695854,0.092331
52.0686004690514,0.0429298
311.879322992483,0.0934162
52.9993128877504,0.0437586
310.841766474961,0.0932314
53.5326018630965,0.0455249
309.806934485576,0.0932083
54.4641255096399,0.0457428
308.77548835911,0.0937461
55.3906275505736,0.0443555
308.199988498595,0.095097
55.9408553254548,0.0461982
56.3116680917774,0.0407235
56.6754180276333,0.0357373
307.165730648593,0.0948286
57.5806087474953,0.0337299
306.136584442666,0.0948926
58.479461671011,0.0341711
305.113170834535,0.0959323
59.0378740717943,0.0354486
304.509664477868,0.0956253
59.9330121027115,0.0345606
303.48726101744,0.0962674
60.5008605982545,0.0373425
302.869751113121,0.0967589
61.0751490418823,0.0398631
301.850073324952,0.0964283
61.9676856266983,0.0382327
300.838803929314,0.0974956
62.5505280321473,0.037945
300.204187116622,0.0971588
63.436436490457,0.0356782
299.198384897088,0.0979801
64.3133060961882,0.0341391
298.552266472802,0.097817
65.1808701193993,0.0331182
297.553635423631,0.0982662
65.773651882168,0.032036
296.897035042534,0.0980017
66.372004579041,0.034263
295.907255333186,0.0988126
66.9758747689928,0.036761
295.24124943522,0.0988896
67.5852031189535,0.0391497
294.567863479367,0.0997084
68.1999242812329,0.0415358
293.587671796643,0.0993404
68.8199667815778,0.0437891
292.906381703373,0.0994773
69.4452529189049,0.0460023
291.939042247292,0.0996419
70.0756986777476,0.0481389
291.251037003301,0.0996955
70.7112136544485,0.0502695
290.556545678925,0.10021
71.3517009981084,0.052267
289.604539071527,0.100223
71.997057367277,0.0542654
288.904994892912,0.100392
72.6471729033336,0.056133
288.199551551273,0.100593
73.3019312214573,0.0579946
287.266147685633,0.100523
73.9612094200303,0.0597362
286.557376422787,0.100738
74.6248781092508,0.0614475
285.843353425315,0.100665
75.2928014596515,0.0630373
284.93164189016,0.100532
75.9648372711349,0.0646291
284.216044107826,0.101023
76.6408370630356,0.0660841
283.495889337618,0.101486
77.3206461856133,0.0675097
282.771363570641,0.101538
78.0041039532643,0.0688111
282.042660651093,0.101448
78.6910437996143,0.0701076
281.164922076693,0.100989
79.3812934545214,0.0712663
280.437481828443,0.101288
80.0746751428851,0.0724104
279.706623128995,0.101627
80.7710058050081,0.0734346
278.97256127268,0.10178
81.4700973381156,0.0744712
278.235517648744,0.101759
82.1717568584868,0.0753597
277.495719393552,0.101591
82.8757869835021,0.0761185
276.666482890769,0.101056
