lon,lat,z
113.654356494554,-24.8950595552021,3.64999998855591
113.654381343322,-24.8950447802587,3.64999998855591
113.654406192091,-24.8950300053153,3.64999998855591
113.654431040859,-24.8950152303718,3.61399997520447
113.654455889628,-24.8950004554284,3.34099997329712
113.654481152845,-24.8949863896549,2.92699993896484
113.654508452947,-24.8949758092327,2.76299990463257
113.654535753049,-24.8949652288104,2.44699991989136
113.654563053151,-24.8949546483881,2.49999989318848
113.654590353253,-24.8949440679658,2.5840000038147
113.654617653354,-24.8949334875435,2.5840000038147
113.654644953456,-24.8949229071212,2.5840000038147
113.654672253558,-24.894912326699,2.5840000038147
113.65469955366,-24.8949017462767,2.38300002861023
113.654725484583,-24.8948886466358,2.36000002670288
113.654751245852,-24.8948752348411,2.38099993515015
113.654777007121,-24.8948618230464,2.45599998283386
113.65480276839,-24.8948484112517,2.45599998283386
113.654828529659,-24.894834999457,2.46200002479553
113.654854290928,-24.8948215876623,2.47699989128113
113.654880052197,-24.8948081758676,2.47699989128113
113.654905813466,-24.8947947640729,2.47699989128113
113.654932944909,-24.8947839600016,2.47699989128113
113.654960543914,-24.894774045796,2.47400010871887
113.654988142918,-24.8947641315905,2.538
113.655015741923,-24.894754217385,2.538
113.655041291104,-24.8947407179296,2.538
113.655066001116,-24.8947257507223,2.46699990081787
113.655090711128,-24.894710783515,2.52400006103516
113.65511542114,-24.8946958163077,2.53499997901916
113.655140131153,-24.8946808491004,2.53499997901916
113.655164841165,-24.8946658818931,2.53499997901916
113.655189551177,-24.8946509146858,2.53700007247925
113.655214136444,-24.8946357992688,2.53700007247925
113.655236372825,-24.8946178931307,2.53499997901916
113.655258609205,-24.8945999869926,2.54000009346008
113.655280845586,-24.8945820808544,2.54000009346008
113.655303081967,-24.8945641747163,2.69500006484985
113.655325318347,-24.8945462685782,2.69500006484985
113.655347554728,-24.8945283624401,2.69500006484985
113.655369791109,-24.894510456302,2.69500006484985
113.655392027489,-24.8944925501639,2.46200002479553
113.65541426387,-24.8944746440258,2.45200003433228
113.655436965743,-24.8944572335236,2.45200003433228
113.655459776956,-24.8944399394412,2.47800005722046
113.655482588169,-24.8944226453588,2.47800005722046
113.655505399382,-24.8944053512764,2.51100004959106
113.655528210595,-24.894388057194,2.51100004959106
113.655551021808,-24.8943707631116,2.51100004959106
113.655573833021,-24.8943534690292,2.51100004959106
113.655596644234,-24.8943361749468,2.48899997520447
113.655619455447,-24.8943188808644,2.48599995422363
113.65564226666,-24.8943015867819,2.48699988174438
113.655663438272,-24.8942827149979,2.48699988174438
113.655683591133,-24.8942628629252,2.48699988174438
113.655703743995,-24.8942430108525,2.44200004386902
113.655723896857,-24.8942231587798,2.5159999256134
113.655744049718,-24.8942033067071,2.62399996566772
113.65576420258,-24.8941834546344,2.58099998283386
