lon,lat,filename,dartID
291.78278,15.28833,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/42407/42407_20101027to20120428_qc.nc,42407
291.8144,15.3067,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/42407/42407_20120429to20140528_qc.nc,42407
291.7681,15.2528,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/42407/42407_20140528to20170313_qc.nc,42407
291.77,15.2517,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/42407/42407_20170313to20180330_qc.nc,42407
273.2032,25.4099,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/42408/42408_20060818to20070522_qc.nc,42408
273.2033,25.4102,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/42408/42408_20070523to20080818_qc.nc,42408
273.0125,25.2083,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/42408/42408_20080817to20081220_qc.nc,42408
274.2,26.65,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/42409/42409_20081218to20090419_qc.nc,42409
274.209,26.6511,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/42409/42409_20090420to20101027_qc.nc,42409
274.36169,27.04394,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/42409/42409_20101027to20111004_qc.nc,42409
274.29111,27.08056,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/42409/42409_20111005to20120524_qc.nc,42409
274.3286,27.4011,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/42429/42429_20111006to20140412_qc.nc,42429
253,16.031,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/43412/43412_20070321to20090506_qc.nc,43412
252.9986,16.0306,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/43412/43412_20090507to20110516_qc.nc,43412
252.99922,16.01311,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/43412/43412_20111206to20111224_qc.nc,43412
253.00584,16.01417,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/43412/43412_20120920to20140317_qc.nc,43412
253.0056,16.0106,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/43412/43412_20140318to20160311_qc.nc,43412
253.0108,16.02,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/43412/43412_20160312to20180131_qc.nc,43412
259.9157,10.846,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/43413/43413_20070323to20090503_qc.nc,43413
259.91528,10.845,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/43413/43413_20090504to20090515_qc.nc,43413
259.91528,10.83972,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/43413/43413_20091020to20110519_qc.nc,43413
260.14333,11.065,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/43413/43413_20100903to20120916_qc.nc,43413
260.13417,11.06278,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/43413/43413_20120917to20140320_qc.nc,43413
259.8594,10.8358,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/43413/43413_20140321to20160314_qc.nc,43413
259.86,10.8361,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/43413/43413_20160314to20180203_qc.nc,43413
310.0143,37.55095,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/44401/44401_20070831to20100524_qc.nc,44401
310.0075,37.565,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/44401/44401_20100525to20110621_qc.nc,44401
309.9897,37.5558,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/44401/44401_20110702to20140427_qc.nc,44401
310.0078,37.5461,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/44401/44401_20140428to20160418_qc.nc,44401
292.073,38.1991,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/44402/44402_20070828to20080108_qc.nc,44402
289.4055,39.487,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/44402/44402_20080327to20090716_qc.nc,44402
289.40583,39.48694,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/44402/44402_20090717to20100705_qc.nc,44402
289.05806,39.39917,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/44402/44402_20100925to20110707_qc.nc,44402
289.055,39.4011,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/44402/44402_20110708to20140502_qc.nc,44402
289.3469,39.2964,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/44402/44402_20140503to20160423_qc.nc,44402
189.2024,46.6369,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46401/46401_20020621to20040507_qc.nc,46401
189.5276,46.3815,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46401/46401_20050429to20060814_qc.nc,46401
195.99,51.069,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46402/46402_20020618to20041130_qc.nc,46402
195.99,51.069,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46402/46402_20050430to20060817_qc.nc,46402
195.99,51.069,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46402/46402_20060816to20061118_qc.nc,46402
195.9979,51.0612,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46402/46402_20070808to20090612_qc.nc,46402
195.9983,51.0614,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46402/46402_20100128to20100520_qc.nc,46402
195.99472,51.06833,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46402/46402_20100520to20110506_qc.nc,46402
195.97694,51.0675,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46402/46402_20110623to20120627_qc.nc,46402
195.97667,51.0675,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46402/46402_20120628to20140927_qc.nc,46402
195.9333,51.0247,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46402/46402_20140928to20151001_qc.nc,46402
195.9289,51.02,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46402/46402_20151001to20170619_qc.nc,46402
203.0595,52.6504,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46403/46403_20020616to20040504_qc.nc,46403
203.06,52.65,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46403/46403_20040509to20040709_qc.nc,46403
203.0619,52.65556,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46403/46403_20050916to20070820_qc.nc,46403
203.0683,52.6367,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46403/46403_20070821to20081016_qc.nc,46403
203.0672,52.38217,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46403/46403_20090609to20100519_qc.nc,46403
203.07917,52.64861,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46403/46403_20100518to20110620_qc.nc,46403
203.065,52.6389,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46403/46403_20110621to20130412_qc.nc,46403
203.07444,52.64639,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46403/46403_20130625to20140930_qc.nc,46403
203.0744,52.6464,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46403/46403_20140930to20160705_qc.nc,46403
203.0533,52.665,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46403/46403_20160706to20180608_qc.nc,46403
229.11608,42.91105,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20020701to20040717_qc.nc,46404
231.5386,45.515,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20050215to20060407_qc.nc,46404
231.224,45.8596,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20060416to20070416_qc.nc,46404
231.2241,45.8628,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20071206to20090529_qc.nc,46404
231.2264,45.8628,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20090529to20100430_qc.nc,46404
231.23222,45.85797,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20100430to20120927_qc.nc,46404
231.22,45.8525,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20121007to20131119_qc.nc,46404
231.275,45.86,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46404/46404_20170601to20180522_qc.nc,46404
229.47,42.54,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46405/46405_20020630to20040716_qc.nc,46405
229.4698,42.5438,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46405/46405_20040806to20060408_qc.nc,46405
229.08783,42.89355,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46405/46405_20060410to20070926_qc.nc,46405
234.983,-8.49,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46406/46406_20030129to20040511_qc.nc,46406
231.09972,42.54278,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46407/46407_20090527to20110518_qc.nc,46407
231.1031,42.60167,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46407/46407_20110528to20121006_qc.nc,46407
231.1864,42.6639,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46407/46407_20121005to20140307_qc.nc,46407
231.18858,42.6655,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46407/46407_20140307to20160620_qc.nc,46407
231.17,42.6783,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46407/46407_20160620to20180521_qc.nc,46407
190.152,49.623,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46408/46408_20061213to20080509_qc.nc,46408
190.1379,49.6284,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46408/46408_20080510to20090623_qc.nc,46408
190.14694,49.62444,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46408/46408_20090622to20110701_qc.nc,46408
190.1475,49.625,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46408/46408_20110701to20120629_qc.nc,46408
190.1222,49.6353,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46408/46408_20120629to20130627_qc.nc,46408
190.11944,49.66444,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46408/46408_20130628to20140925_qc.nc,46408
190.1281,49.6625,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46408/46408_20140925to20170620_qc.nc,46408
211.809,55.1357,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20050914to20070824_qc.nc,46409
211.835,55.303,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20070824to20080519_qc.nc,46409
211.505,55.3119,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20080518to20090605_qc.nc,46409
211.5053,55.3011,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20090606to20100508_qc.nc,46409
211.50775,55.29994,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20100508to20110617_qc.nc,46409
210.50139,55.30083,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20110619to20120618_qc.nc,46409
211.50056,55.30056,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20120623to20141006_qc.nc,46409
211.5008,55.3014,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20141006to20160703_qc.nc,46409
211.4847,55.3,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46409/46409_20160704to20180605_qc.nc,46409
216.011,57.5025,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46410/46410_20060727to20080521_qc.nc,46410
216.00028,57.5,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46410/46410_20080521to20081205_qc.nc,46410
216.1964,57.6311,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46410/46410_20081205to20090603_qc.nc,46410
216.19833,57.63167,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46410/46410_20090604to20110613_qc.nc,46410
216.2008,57.6353,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46410/46410_20110614to20130620_qc.nc,46410
216.3194,57.6336,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46410/46410_20130701to20150709_qc.nc,46410
232.99235,39.49055,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46411/46411_20050928to20071209_qc.nc,46411
232.98943,39.32867,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46411/46411_20071210to20090329_qc.nc,46411
232.987,39.3271,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46411/46411_20090526to20100917_qc.nc,46411
233.00389,39.32861,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46411/46411_20100917to20110530_qc.nc,46411
232.9792,39.3425,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46411/46411_20110531to20131025_qc.nc,46411
232.98467,39.34869,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46411/46411_20131025to20150312_qc.nc,46411
232.92633,39.35103,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46411/46411_20150313to20151016_qc.nc,46411
239.5845,32.1445,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46412/46412_20050929to20061026_qc.nc,46412
239.30205,32.24857,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46412/46412_20061027to20080301_qc.nc,46412
240,32.4553,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46412/46412_20080703to20091206_qc.nc,46412
239.44306,32.45528,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46412/46412_20091206to20111211_qc.nc,46412
240,32.4533,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46412/46412_20111212to20131022_qc.nc,46412
239.4342,32.4628,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46412/46412_20140312to20170113_qc.nc,46412
239.4433,32.48,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46412/46412_20170114to20180516_qc.nc,46412
184.4259,48.8719,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46413/46413_20060810to20080508_qc.nc,46413
184.4108,48.865,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46413/46413_20080511to20081119_qc.nc,46413
185.3857,48.673,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46413/46413_20081119to20100130_qc.nc,46413
185.7739,48.2989,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46413/46413_20100523to20110222_qc.nc,46413
185.7958,48.2964,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46413/46413_20110703to20130128_qc.nc,46413
185.7961,48.0019,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46413/46413_20130703to20140923_qc.nc,46413
185.7972,48.0017,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46413/46413_20140924to20160709_qc.nc,46413
230.6407,48.4785,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46419/46419_20060723to20100502_qc.nc,46419
230.38961,48.75956,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46419/46419_20100503to20110604_qc.nc,46419
230.37306,48.76833,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46419/46419_20110610to20120613_qc.nc,46419
230.37317,48.76861,https://www.ngdc.noaa.gov/thredds/dodsC/dart_bpr/processed/46419/46419_20120613to20150307_qc.nc,46419
