lon,lat,z
153.029450795889,-30.4998704325205,5.03817129135132
153.029427669655,-30.4998522348282,5.03817129135132
153.029404543421,-30.4998340371359,5.03817129135132
153.029381417187,-30.4998158394436,5.05059289932251
153.029358290953,-30.4997976417513,5.05059289932251
153.029335164719,-30.499779444059,5.05059289932251
153.029312038485,-30.4997612463667,5.03817129135132
153.029288912251,-30.4997430486744,4.7319130897522
153.029265786017,-30.4997248509821,4.7319130897522
153.029242659783,-30.4997066532898,4.7319130897522
153.029219533549,-30.4996884555975,4.7319130897522
153.029196407315,-30.4996702579052,4.65702962875366
153.029173281081,-30.4996520602129,4.61506128311157
153.029150154847,-30.4996338625206,4.23859977722168
153.029127028613,-30.4996156648283,4.23859977722168
153.029109682278,-30.4995932559288,4.23859977722168
153.029092931094,-30.4995704134053,4.23859977722168
153.02907617991,-30.4995475708817,4.23859977722168
153.029059428726,-30.4995247283581,4.23859977722168
153.029042677542,-30.4995018858346,4.23859977722168
153.029025926358,-30.499479043311,4.04146528244019
153.029009175175,-30.4994562007874,4.04146528244019
153.028992423991,-30.4994333582639,4.04146528244019
153.028975672807,-30.4994105157403,4.04146528244019
153.028958921623,-30.4993876732167,4.04146528244019
153.028942170439,-30.4993648306932,4.04146528244019
153.028925419255,-30.4993419881696,4.40485048294067
153.028908668071,-30.499319145646,4.40485048294067
153.028891916887,-30.4992963031225,4.40485048294067
153.028875165703,-30.4992734605989,4.40485048294067
153.028858414519,-30.4992506180754,4.54452514648438
153.028841663335,-30.4992277755518,4.54452514648438
153.028824912151,-30.4992049330282,4.59060573577881
153.028808160967,-30.4991820905047,4.59060573577881
153.028791409783,-30.4991592479811,5.09374713897705
153.028774658599,-30.4991364054575,5.09374713897705
153.02875792401,-30.4991135538464,5.09374713897705
153.028741192237,-30.499090700693,5.09374713897705
153.028724460464,-30.4990678475395,5.09374713897705
153.028707728691,-30.4990449943861,5.09374713897705
153.028690996918,-30.4990221412327,5.09374713897705
153.028674265145,-30.4989992880792,5.09374713897705
153.028657533372,-30.4989764349258,5.09374713897705
153.028640801598,-30.4989535817723,4.38646697998047
153.028624069825,-30.4989307286189,3.54375433921814
153.028607338052,-30.4989078754655,3.54375433921814
153.028590606279,-30.498885022312,3.54375433921814
153.028573874506,-30.4988621691586,3.54375433921814
153.028557142733,-30.4988393160051,3.54375433921814
153.028545294263,-30.4988144155832,3.29971170425415
153.02853496984,-30.4987888762217,3.29971170425415
153.028524645417,-30.4987633368602,3.29971170425415
153.028514320994,-30.4987377974987,3.25884008407593
153.028503996572,-30.4987122581372,3.25884008407593
153.028493672149,-30.4986867187757,3.06959748268127
153.028483347726,-30.4986611794142,3.06959748268127
153.028473023304,-30.4986356400527,3.04820036888123
153.028462698881,-30.4986101006912,3.04820036888123
153.028452374458,-30.4985845613297,2.89554262161255
153.028442050035,-30.4985590219682,2.86808109283447
153.028431725613,-30.4985334826067,2.86808109283447
153.02842140119,-30.4985079432452,2.86808109283447
153.028411076767,-30.4984824038838,2.86808109283447
153.028400752344,-30.4984568645223,2.70165491104126
153.028390427922,-30.4984313251608,2.70165491104126
153.028380103499,-30.4984057857993,2.70165491104126
153.028369779076,-30.4983802464378,2.70165491104126
153.028359454653,-30.4983547070763,2.63881850242615
153.028349183391,-30.4983291520806,2.74723815917969
153.028339409651,-30.4983034507656,2.96936774253845
153.028329635912,-30.4982777494506,2.96936774253845
153.028319862172,-30.4982520481356,2.96936774253845
153.028310088433,-30.4982263468206,2.96936774253845
153.028300314693,-30.4982006455055,3.87482285499573
153.028290540954,-30.4981749441905,3.87482285499573
153.028280767214,-30.4981492428755,3.87482285499573
153.028270993475,-30.4981235415605,3.87482285499573
153.028261219735,-30.4980978402455,3.92757892608643
153.028251445996,-30.4980721389305,3.92757892608643
153.028241672256,-30.4980464376155,3.92757892608643
153.028231898517,-30.4980207363005,3.92757892608643
153.028222124777,-30.4979950349854,3.92757892608643
153.028212351038,-30.4979693336704,3.92757892608643
153.028202444417,-30.4979436711039,3.92757892608643
153.028192275581,-30.497918085,3.66525411605835
153.028182106745,-30.4978924988961,6.08221960067749
153.028171937909,-30.4978669127922,6.08221960067749
153.028161769072,-30.4978413266882,6.36562585830688
153.028151600236,-30.4978157405843,6.36562585830688
153.0281414314,-30.4977901544804,6.36562585830688
153.028131262564,-30.4977645683765,6.36562585830688
153.028121093728,-30.4977389822726,6.36562585830688
153.028110924892,-30.4977133961687,6.36562585830688
153.028100756055,-30.4976878100648,6.36562585830688
153.028090587219,-30.4976622239609,6.31831932067871
153.028080418383,-30.497636637857,5.44707155227661
153.028070249547,-30.4976110517531,5.44707155227661
153.028060080711,-30.4975854656492,5.39675855636597
153.028049911875,-30.4975598795453,5.39675855636597
153.028039846531,-30.4975342661807,5.02366638183594
153.028031839715,-30.4975081105835,4.41296195983887
153.0280238329,-30.4974819549863,4.41296195983887
153.028015826084,-30.4974557993891,4.41296195983887
153.028007819269,-30.4974296437919,4.41296195983887
153.027999812453,-30.4974034881947,3.17234444618225
153.027991805638,-30.4973773325975,1.72887337207794
153.027983798822,-30.4973511770003,0.976672172546387
153.027975792007,-30.4973250214031,0.958790004253387
153.027967785192,-30.4972988658059,0.346043676137924
153.027960011835,-30.4972726776179,0.346043676137924
153.027958121177,-30.4972456682071,0.346043676137924
153.027956230518,-30.4972186587964,0.317637592554092
153.027954339859,-30.4971916493856,0.317637592554092
153.0279524492,-30.4971646399748,0.317637592554092
153.027950558542,-30.497137630564,0.317637592554092
153.027948667883,-30.4971106211533,0.317637592554092
