"lon","lat"
115.401612011886,-33.625041803288
115.401634162814,-33.6250316771493
115.401679097554,-33.6250196523596
115.401863266702,-33.625013323523
115.401966426739,-33.6249880081763
115.402095535008,-33.6249348459482
115.40224616132,-33.6248829494875
115.402381598425,-33.6247930800067
115.402433494886,-33.624737386244
115.402530958971,-33.6247006789912
115.40266892761,-33.6246639717385
115.402663864541,-33.6246943501546
115.402579691013,-33.624765866009
115.402473999441,-33.6248462422348
115.402351220009,-33.6249202896239
115.402214517137,-33.625030411382
115.402063890824,-33.6251114204914
115.40192339065,-33.6251582538828
115.401803142753,-33.6251861007642
115.401710741738,-33.6251342043035
115.401647453371,-33.6250823078427
115.401612011886,-33.625041803288
