"lon","lat"
115.32360871782,-33.6510723120408
115.323649222375,-33.6509292803319
115.323899844307,-33.650812829737
115.324198565398,-33.6506001808248
115.324547917183,-33.6507394152316
115.324730187679,-33.6507318206276
115.324849169808,-33.6506305592408
115.32506688179,-33.6505723339434
115.325476990407,-33.6505267663193
115.325849126003,-33.6504609464179
115.326226324669,-33.6504381626059
115.326436442047,-33.6503850003778
115.326798451504,-33.6503090543377
115.327064262645,-33.6502482975056
115.327292100765,-33.6501596937922
115.327464245123,-33.6501343784455
115.32775030854,-33.6500761531481
115.328200921712,-33.6500027386426
115.328511034709,-33.6499381845085
115.328755327804,-33.6499267926025
115.328922409093,-33.6498862880478
115.329376819566,-33.6497597113143
115.329655288379,-33.6496862968089
115.329956541005,-33.6496078192341
115.3302628567,-33.649528075892
115.330369181156,-33.6495192155206
115.330566640861,-33.6495268101247
115.330575501232,-33.6494761794313
115.330797010516,-33.6494875713373
115.330961560269,-33.6494521298519
115.331172943414,-33.6493736522771
115.331388123861,-33.6492989720044
115.331498245619,-33.649267327821
115.331746336017,-33.6491926475482
115.331989363345,-33.6491407510875
115.33214378696,-33.6490521473741
115.33233871513,-33.6489306337099
115.332546300973,-33.6488344353924
115.332751355281,-33.648761020887
115.332984256471,-33.648761020887
115.333150071991,-33.6486686198715
115.333343734394,-33.6485838134601
115.333475374197,-33.6485825476928
115.333642455485,-33.6485812819254
115.333414617364,-33.6486812775449
115.333101972833,-33.6487749443277
115.332950080752,-33.6488331696251
115.332639967755,-33.6489407598486
115.332415926937,-33.6490508816067
115.33225770602,-33.6491420168548
115.33206784092,-33.6492053052216
115.33193493535,-33.6492698593557
115.331537484407,-33.6494192199012
115.331314709356,-33.6494774451986
115.330993204453,-33.6495761750508
115.330560312024,-33.6496546526255
115.330132482665,-33.6497457878736
115.329732500187,-33.6498369231218
115.329317328501,-33.6499533737166
115.328924940627,-33.650026788222
115.328674318695,-33.6500850135194
115.328613561863,-33.6500166620834
115.328547741961,-33.6499862836673
115.328436354436,-33.6500571666381
115.328076876513,-33.6501837433716
115.327697146312,-33.6502698155504
115.327406019825,-33.6503634823332
115.327198433982,-33.6504242391652
115.326937685911,-33.650533095156
115.326613649473,-33.6506292934735
115.326441505116,-33.6506571403549
115.326018738826,-33.6507229602563
115.325671918576,-33.6507685278804
115.325426359713,-33.650763464811
115.325170674712,-33.6507786540191
115.324907395106,-33.6508368793165
115.32456816946,-33.6508849784752
115.32429729525,-33.6509406722379
115.324084646338,-33.6509735821887
115.323947943466,-33.6510242128821
115.323978321882,-33.6511533211502
115.323950475001,-33.6516900065003
115.323942880397,-33.6524190884852
115.32391756505,-33.6528697016565
115.323968195743,-33.6536038467108
115.323947943466,-33.6543025502797
115.323942880397,-33.6551025152355
115.323593528612,-33.6548898663232
115.323553024057,-33.6544949469147
115.323573276335,-33.654024081466
115.323583402473,-33.6534063870065
115.323573276335,-33.6530317198754
115.323522645641,-33.6526317373975
115.323563150196,-33.6525000975947
115.323527708711,-33.6521102412555
115.323644159306,-33.6518672139272
115.323770736039,-33.6515887451135
115.323922628119,-33.6511735734276
115.323871997426,-33.6510773751101
115.32360871782,-33.6510723120408
