"lon","lat"
115.19928573498,-33.6479107550111
115.199330669721,-33.6479044261744
115.199484460452,-33.6480063204449
115.199667996716,-33.6481455548517
115.199818623029,-33.6482873207932
115.200011652547,-33.6484512376631
115.200253414108,-33.6485841432333
115.200449608045,-33.648658823506
115.200512896412,-33.6486664181101
115.200647067749,-33.6487904633089
115.201005279905,-33.6490600717513
115.201227422072,-33.6492037363438
115.201402097965,-33.6493081621489
115.201578039624,-33.649399297397
115.201751449749,-33.6494537253924
115.201998274379,-33.6494992930165
115.202212189059,-33.6495942255666
115.202460279457,-33.6497081446268
115.202728622132,-33.6498296582909
115.202962789089,-33.6498967439597
115.20318556414,-33.6499372485144
115.20329442013,-33.6499549692571
115.203471627557,-33.6500612937133
115.203756425208,-33.6501802758427
115.203918443427,-33.6502372353728
115.20423488526,-33.6502498930462
115.20442981343,-33.6501840731448
115.204566516302,-33.650120784778
115.204943714968,-33.6503005237396
115.205222183782,-33.650366343641
115.205536094081,-33.650627091712
115.205619634725,-33.6508549298323
115.205953797301,-33.6509916327045
115.206338590571,-33.6510852994873
115.206584149434,-33.6511663085967
115.20673350998,-33.6512068131514
115.206857555178,-33.6512144077555
115.207267663795,-33.6512701015182
115.207576511025,-33.6513080745383
115.207670177808,-33.651386552113
115.207756249986,-33.6513992097864
115.208247367712,-33.6514473089451
115.208652413259,-33.6515511018666
115.209009359648,-33.6516194533027
115.209143530985,-33.6517029939468
115.208371412911,-33.6515662910746
115.207715745432,-33.6514523720145
115.207282853003,-33.6513941467171
115.206589212503,-33.6511840293394
115.20630568062,-33.6513004799343
115.206163914679,-33.6511739032008
115.205348760515,-33.6509713804272
115.204786759818,-33.6507941730003
115.204318425904,-33.6505005149785
115.203758956742,-33.6503005237396
115.202948865648,-33.6500018026485
115.202424837971,-33.6498245952216
115.202080549256,-33.6497208023002
115.201688161382,-33.649622072448
115.201442602519,-33.6495258741306
115.201105908408,-33.6493486667037
115.200910980239,-33.6492069007622
115.200546439246,-33.6489739995725
115.20017430365,-33.6486980622935
115.199673059785,-33.6482803590729
115.19928573498,-33.6479107550111
