"lon","lat"
115.258128674929,-33.6569739522403
115.25811854879,-33.656991672983
115.258189431761,-33.6569511684283
115.258832441567,-33.6568499070415
115.259303307016,-33.6569663576363
115.259490640581,-33.6569005377349
115.259586838899,-33.6568650962495
115.260158965734,-33.6568094024868
115.260822227818,-33.6568043394174
115.261166516533,-33.656723330308
115.261612066635,-33.6567942132788
115.262169004262,-33.6569511684283
115.26180446327,-33.6569866099137
115.261196894949,-33.6569410422896
115.26080197554,-33.657006862191
115.25980961395,-33.6570625559538
115.259219766372,-33.6571030605085
115.258665360279,-33.6571030605085
115.258095764978,-33.6571005289738
115.258128674929,-33.6569739522403
