"lon","lat"
115.423906314996,-33.6112656333174
115.423849177588,-33.6110682495449
115.423828400349,-33.6108812543921
115.423880343447,-33.6106838706196
115.423910210728,-33.6105189512834
115.423947869474,-33.6103410461728
115.423989423952,-33.6101852168787
115.423953063784,-33.6099410843181
115.423963452403,-33.609915112769
115.424093310149,-33.6099255013887
115.424108893078,-33.6100917193023
115.424082921529,-33.6101956054983
115.424063442867,-33.6103137760463
115.424055651402,-33.6103968850031
115.424049158515,-33.610517652706
115.424010201192,-33.6107436051824
115.423992021107,-33.6108708657725
115.424015395501,-33.6110422779959
115.424010201192,-33.611224078839
115.423998513995,-33.6113188749929
115.423903717841,-33.611316277838
115.423906314996,-33.6112656333174
