"lon","lat","id"
147.113418579102,-19.1378974914551,1553
147.271545410156,-19.1768207550049,1554
147.420181274414,-19.2441139221191,1555
147.552627563477,-19.3425121307373,1556
147.614273071289,-19.3938846588135,1557
147.657302856445,-19.503116607666,1558
147.751434326172,-19.62744140625,1559
147.905944824219,-19.69970703125,1560
147.996429443359,-19.7929134368896,1561
147.090866088867,-18.1377925872803,1341.1
147.236221313477,-18.2264556884766,1342.1
147.400268554688,-18.2654762268066,1343.1
147.380432128906,-18.3472957611084,1344.1
147.565933227539,-18.3698654174805,1345.1
147.733062744141,-18.4345893859863,1346.1
147.873565673828,-18.5501384735107,1347.1
147.996643066406,-18.6796703338623,1348.1
147.432571411133,-18.0901679992676,1481.2
147.604309082031,-18.1387958526611,1482.2
147.775985717773,-18.1892261505127,1483.2
147.887054443359,-18.2643413543701,1484.2
147.212341308594,-18.220796585083,4137.3
147.450958251953,-18.3580074310303,4138.3
147.859558105469,-18.5314273834229,4139.3
147.66667175293,-19,1987.5
147.33332824707,-18.6666660308838,2025.5
147.66667175293,-18.6666660308838,2026.5
147.33332824707,-18.3333339691162,2066.5
147.66667175293,-18.3333339691162,2067.5
147.96760559082,-17.3185214996338,635.2
147.797348022461,-17.281436920166,636.2
147.806137084961,-17.1342163085938,637.2
147.85578918457,-17.0264453887939,638.2
147.081680297852,-17.703296661377,1478.2
147.20915222168,-17.835090637207,1479.2
147.340042114258,-17.9596099853516,1480.2
147.33332824707,-18,2113.5
147.66667175293,-18,2114.5
147.33332824707,-17.6666660308838,2158.5
147.66667175293,-17.6666660308838,2159.5
147.33332824707,-17.3333339691162,2198.5
147.66667175293,-17.3333339691162,2199.5
148.5986328125,-20.0201053619385,1565
148.735855102539,-20.1226177215576,1566
148.831695556641,-20.0850410461426,1567
149.03923034668,-20.1393165588379,1569
149.113464355469,-20.2865810394287,1570
149.130630493164,-20.4092197418213,1571
149.212295532227,-20.5655250549316,1572
149.272613525391,-20.6858558654785,1573
149.349655151367,-20.8409328460693,1574
149.478302001953,-20.9257907867432,1575
149.341598510742,-20.9620666503906,1576
149.355407714844,-21.0923366546631,1577
149.452926635742,-21.1409149169922,1578
149.538238525391,-21.2600936889648,1579
149.641799926758,-21.3035125732422,1580
149.670532226562,-21.3741054534912,1581
149.761505126953,-21.4052639007568,1582
149.751525878906,-21.5046138763428,1583
149.828125,-21.4683017730713,1584
149.879623413086,-21.4215240478516,1585
149.995758056641,-21.5403633117676,1586
149.33332824707,-20.3333339691162,1862.5
149.66667175293,-20.3333339691162,1863.5
148.162475585938,-19.8587265014648,1562
148.327758789062,-19.9383106231689,1563
148.468109130859,-19.9062938690186,1564
148.959686279297,-19.9979095458984,1568
148.151290893555,-18.7740898132324,1349.1
148.321472167969,-18.843822479248,1350.1
148.470062255859,-18.9414615631104,1351.1
148.637145996094,-18.9918613433838,1352.1
148.809417724609,-19.030834197998,1353.1
148.978317260742,-19.0773830413818,1354.1
149.155426025391,-19.1294479370117,1355.1
149.325531005859,-19.2085380554199,1356.1
149.494445800781,-19.285177230835,1357.1
149.660064697266,-19.3689441680908,1358.1
149.780990600586,-19.5024375915527,1359.1
149.856033325195,-19.6460437774658,1360.1
149.928115844727,-19.7995452880859,1361.1
149.989349365234,-19.9571876525879,1362.1
149.935317993164,-18.1453742980957,617.2
149.810195922852,-18.1686954498291,618.2
149.6416015625,-18.1674003601074,619.2
149.474395751953,-18.162223815918,620.2
149.306747436523,-18.1261825561523,621.2
149.137008666992,-18.0574283599854,622.2
148.854873657227,-18.0273094177246,624.2
148.061553955078,-18.3001747131348,1485.2
148.223861694336,-18.3179397583008,1486.2
148.393829345703,-18.3787212371826,1487.2
148.561813354492,-18.4509506225586,1488.2
148.731964111328,-18.5176105499268,1489.2
148.916091918945,-18.5526485443115,1490.2
149.097946166992,-18.5983257293701,1491.2
149.275924682617,-18.6150569915771,1492.2
149.453079223633,-18.5975189208984,1493.2
149.620162963867,-18.6609477996826,1494.2
149.80549621582,-18.667896270752,1495.2
149.983245849609,-18.7074871063232,1496.2
148.215835571289,-18.8059406280518,4140.3
148.620101928711,-18.9749240875244,4141.3
149.035827636719,-19.0847434997559,4142.3
149.461929321289,-19.2721672058105,4143.3
149.808380126953,-19.5474491119385,4144.3
149.983047485352,-19.9329891204834,4145.3
149,-20,1889.5
149.33332824707,-20,1890.5
149.66667175293,-20,1891.5
148.66667175293,-19.6666660308838,1919.5
149,-19.6666660308838,1920.5
148.33332824707,-19.3333339691162,1952.5
148.66667175293,-19.3333339691162,1953.5
149.33332824707,-19.3333339691162,1954.5
149.66667175293,-19.3333339691162,1955.5
148,-19,1988.5
148.66667175293,-19,1989.5
149,-19,1990.5
149.33332824707,-19,1991.5
149.66667175293,-19,1992.5
148,-18.6666660308838,2027.5
148.33332824707,-18.6666660308838,2028.5
148.66667175293,-18.6666660308838,2029.5
149,-18.6666660308838,2030.5
149.33332824707,-18.6666660308838,2031.5
149.66667175293,-18.6666660308838,2032.5
148,-18.3333339691162,2068.5
148.33332824707,-18.3333339691162,2069.5
148.66667175293,-18.3333339691162,2070.5
149,-18.3333339691162,2071.5
149.33332824707,-18.3333339691162,2072.5
149.66667175293,-18.3333339691162,2073.5
149.172622680664,-17.0598335266113,957
148.406890869141,-17.3607730865479,972
148.465270996094,-17.2621269226074,973
148.520004272461,-17.3621807098389,974
149.172622680664,-17.1764183044434,730.1
149.028701782227,-17.1323699951172,731.1
149.305145263672,-17.0948390960693,737.1
149.936019897461,-17.2706890106201,740.1
149.808837890625,-17.2030410766602,741.1
149.688537597656,-17.1152019500732,742.1
149.727722167969,-17.0710983276367,743.1
148.461166381836,-17.7274398803711,767.1
148.353134155273,-17.658935546875,768.1
148.288681030273,-17.5042667388916,769.1
148.290496826172,-17.3493671417236,770.1
148.332931518555,-17.2018451690674,771.1
148.485778808594,-17.1585235595703,772.1
148.621536254883,-17.244312286377,773.1
148.632476806641,-17.3996448516846,774.1
148.500106811523,-17.4940032958984,775.1
148.592620849609,-17.6225681304932,776.1
148.982543945312,-17.9691047668457,623.2
148.71272277832,-17.9247436523438,625.2
148.587600708008,-17.9360618591309,626.2
148.442962646484,-17.8893947601318,627.2
148.313385009766,-17.7744464874268,628.2
148.258224487305,-17.6120433807373,629.2
148.2451171875,-17.4355182647705,630.2
148.18717956543,-17.3681392669678,631.2
148.28532409668,-17.2581100463867,632.2
148.255004882812,-17.1965675354004,633.2
148.121887207031,-17.2503757476807,634.2
148.002487182617,-17.0101146697998,639.2
148.163635253906,-17.082706451416,640.2
148.270751953125,-17.1155376434326,641.2
149.158340454102,-17.1573085784912,3167.3
149.941665649414,-17.2739124298096,3171.3
149.673400878906,-17.0566024780273,3172.3
148.475006103516,-17.8907585144043,3195.3
