"theta","max_runup"
359.268199670894,0.0982513
0.00272750851098635,0.0954527
0.737254449643061,0.0954652
1.47153913478816,0.0960129
2.20534068172421,0.0968323
2.93841915867347,0.0959479
3.67053605280051,0.0947328
4.40145473176844,0.0945739
5.130940896141,0.0942905
5.85876302050121,0.094034
6.58469278125834,0.0938386
7.30850546923291,0.0934597
8.02998038524342,0.0926112
8.74890121706451,0.0912673
9.46505639628535,0.0903027
10.1782394337641,0.0895762
10.8882492325491,0.0879209
11.5948903773173,0.0856918
12.2979733995624,0.0822483
12.9973150179483,0.0844378
353.336007892112,0.101084
354.071154878491,0.0998091
354.808266093873,0.0981826
355.547104524799,0.0973868
356.287429749571,0.0977849
357.028998393378,0.0981941
357.771564597956,0.0984345
358.514880503567,0.0986696
13.8637487326584,0.0846349
14.5629861309459,0.0845954
15.2578178394429,0.0839121
15.9480829693471,0.0815264
16.6336280394789,0.0789626
17.3143070638366,0.0764985
17.9899816132449,0.0740724
18.6605208518807,0.0731371
19.3258015495773,0.0720786
19.9857080709179,0.0707162
20.6401323422202,0.0708821
350.295982736813,0.104084
351.030026191942,0.102844
351.767050387319,0.100448
352.506828194357,0.100975
21.5435716038891,0.0704116
22.1928668191731,0.0693105
22.8362139043798,0.0684142
347.96003277797,0.106726
348.692695877387,0.10467
349.42912467089,0.103287
23.7520610798625,0.0691713
24.3889180325994,0.0677894
25.0194203993506,0.0671891
346.331287194245,0.107386
347.064560468062,0.105657
25.9448258112045,0.0667757
26.5675601630869,0.0648439
27.1835984673528,0.0631573
343.953546044393,0.111246
344.681065767931,0.108331
345.413681561929,0.108571
28.1156962641634,0.0637031
28.7227914078068,0.0619789
29.3229175261062,0.0612068
342.286732803456,0.112805
343.011729092011,0.110105
30.2588755461822,0.0609846
30.849001823776,0.059318
340.604682811812,0.114474
341.32582218104,0.112221
31.7896619626991,0.0595822
32.3690220384882,0.0578329
338.910120620608,0.116609
339.626055232295,0.114135
33.3130069770677,0.0570575
33.8808903130747,0.05551
337.915280449693,0.115879
34.8268296649537,0.055353
35.3825864092599,0.0531269
336.196465340701,0.118785
336.905620024168,0.118121
36.3291280707291,0.0534405
335.173048846464,0.119384
37.2804628065951,0.0573052
333.437293179408,0.122014
334.136023075582,0.121734
37.6965422453887,0.0611242
38.2360988531885,0.0588037
38.7677656584349,0.0512235
39.2916248910921,0.0494159
332.389297692706,0.122628
40.2385590587675,0.0488736
40.7483363815598,0.0483674
330.644513426904,0.125398
331.329157998325,0.124408
41.6912123371881,0.0470663
329.576459000328,0.126078
42.6358856472162,0.0473622
328.497949743749,0.127135
43.5818466588829,0.0489275
327.409606477231,0.128385
44.5285815240273,0.0495859
326.312089745047,0.129966
45.475573864981,0.0488771
325.206098166728,0.131373
46.4223064610849,0.0492003
324.09236642164,0.132916
47.3682629420964,0.0485784
322.971662872683,0.134395
48.3129294746459,0.0474607
321.844786840972,0.135774
49.2557964280082,0.0460519
