lon,lat,z
151.789830967711,-32.9141063606589,4.57553577423096
151.789843997237,-32.9141310481812,4.57553577423096
151.789857026763,-32.9141557357036,4.53797292709351
151.789870056288,-32.9141804232259,4.62740612030029
151.789883085814,-32.9142051107483,4.62740612030029
151.78989611534,-32.9142297982706,4.62740612030029
151.789909144866,-32.914254485793,4.62740612030029
151.789922174391,-32.9142791733153,4.63188409805298
151.789935203917,-32.9143038608377,4.63188409805298
151.789948233443,-32.91432854836,4.63188409805298
151.789961262968,-32.9143532358824,4.63188409805298
151.789974292494,-32.9143779234047,4.63188409805298
151.78998732202,-32.9144026109271,4.70060586929321
151.790000351545,-32.9144272984494,4.70060586929321
151.790013381071,-32.9144519859718,4.70060586929321
151.790026410597,-32.9144766734941,4.70060586929321
151.790039440122,-32.9145013610165,4.70060586929321
151.790052469648,-32.9145260485388,4.70060586929321
151.79005695776,-32.9145526393984,4.70060586929321
151.790060084983,-32.9145795335135,4.70060586929321
151.790063212205,-32.9146064276286,4.70060586929321
151.790066339428,-32.9146333217437,4.70060586929321
151.790069466651,-32.9146602158588,4.66527557373047
151.790072593873,-32.9146871099738,4.66527557373047
151.790075721096,-32.9147140040889,4.50785446166992
151.790078848319,-32.914740898204,4.39240598678589
151.790081975542,-32.9147677923191,4.39240598678589
151.790085102764,-32.9147946864342,4.33597469329834
151.790088229987,-32.9148215805493,4.33597469329834
151.79009135721,-32.9148484746644,4.37165498733521
151.790094484432,-32.9148753687795,4.37165498733521
151.790097611655,-32.9149022628946,4.62147188186646
151.790100738878,-32.9149291570097,4.62147188186646
151.7901038661,-32.9149560511248,4.64814138412476
151.790106993323,-32.9149829452399,4.64814138412476
151.790110120546,-32.915009839355,4.64814138412476
151.790114108663,-32.9150365144315,4.64814138412476
151.790129135676,-32.9150603808648,4.64814138412476
151.79014416269,-32.9150842472982,4.64814138412476
151.790159189703,-32.9151081137315,4.81938123703003
151.790174216717,-32.9151319801649,4.82406139373779
151.790189243731,-32.9151558465983,4.82406139373779
151.790204270744,-32.9151797130316,4.82406139373779
151.790219297758,-32.915203579465,4.82406139373779
151.790234324771,-32.9152274458983,4.82406139373779
151.790249351785,-32.9152513123317,4.82406139373779
