lon,lat,z
150.785481974764,-23.1590447609207,3.5
150.785529881573,-23.1590511061933,3.5
150.785577788382,-23.159057451466,3.5
150.785625695191,-23.1590637967387,3.5
150.785673601999,-23.1590701420114,3.5
150.785721508808,-23.1590764872841,3.5
150.785769415617,-23.1590828325568,3.5
150.785817322426,-23.1590891778295,3.5
150.785865229235,-23.1590955231022,3.5
150.785913136044,-23.1591018683749,3.5
150.785961042852,-23.1591082136476,3.5
150.786008949661,-23.1591145589203,3.5
150.78605685647,-23.159120904193,3.5
150.786104763279,-23.1591272494657,3.5
150.786152670088,-23.1591335947384,3.5
150.786200576897,-23.1591399400111,3.5
150.786248483706,-23.1591462852838,3.5
150.786296390514,-23.1591526305565,3.5
150.786344297323,-23.1591589758292,3.5
150.786392204132,-23.1591653211019,3.5
150.786440110941,-23.1591716663746,3.5
150.78648801775,-23.1591780116472,3.5
150.786535924559,-23.1591843569199,3.5
150.786583831367,-23.1591907021926,3.5
150.786631738176,-23.1591970474653,3.5
150.786679644985,-23.159203392738,3.5
150.786727551794,-23.1592097380107,3.5
150.786775458603,-23.1592160832834,3.5
150.786823365412,-23.1592224285561,3.5
150.786871272221,-23.1592287738288,3.5
150.786919179029,-23.1592351191015,3.5
150.786967085838,-23.1592414643742,3.5
150.787014992647,-23.1592478096469,3.5
150.787062899456,-23.1592541549196,3.5
150.787110806265,-23.1592605001923,3.5
150.787158713074,-23.159266845465,3.5
150.787206619882,-23.1592731907377,3.5
150.787254526691,-23.1592795360104,3.5
150.7873024335,-23.1592858812831,3.5
150.787350340309,-23.1592922265558,3.5
150.787398247118,-23.1592985718284,3.5
150.787446153927,-23.1593049171011,3.5
150.787494060736,-23.1593112623738,3.5
150.787541967544,-23.1593176076465,3.5
150.787589874353,-23.1593239529192,3.5
150.787637781162,-23.1593302981919,3.5
150.787685687971,-23.1593366434646,3.5
150.78773359478,-23.1593429887373,3.5
150.7877727511,-23.1593676623383,3.5
150.78781010106,-23.1593961194505,3.5
150.78784745102,-23.1594245765626,3.5
150.787884800979,-23.1594530336748,3.5
150.787922150939,-23.1594814907869,3.5
150.787959500899,-23.1595099478991,3.5
150.787996850858,-23.1595384050113,3.5
150.788034200818,-23.1595668621234,3.5
150.788071550778,-23.1595953192356,3.5
150.788108900738,-23.1596237763478,3.5
150.788146250697,-23.1596522334599,3.5
150.788183600657,-23.1596806905721,3.5
150.788220950617,-23.1597091476842,3.5
150.788258300576,-23.1597376047964,3.5
150.788295650536,-23.1597660619086,3.5
150.788333000496,-23.1597945190207,3.5
150.788370350455,-23.1598229761329,3.5
